Filename,Leading,Trailing,RecLength,item,participant,Q_condition,GP_condition,Filler
203.35FQN_r1.wav,-1,-1,-1,35,203,True,False,True
203.35FQN_r2.wav,2700,0,6450,35,203,True,False,True
203.36FDN_r1.wav,-1,-1,-1,36,203,False,False,True
203.36FDN_r2.wav,2000,0,4500,36,203,False,False,True
203.37FQN_r1.wav,1350,0,3050,37,203,True,False,True
203.37FQN_r2.wav,450,0,3850,37,203,True,False,True
203.38FQN_r1.wav,1050,1150,4750,38,203,True,False,True
203.38FQN_r2.wav,-1,-1,-1,38,203,True,False,True
203.39FQN_r1.wav,1550,0,2900,39,203,True,False,True
203.39FQN_r2.wav,1400,0,5100,39,203,True,False,True
203.3EQY_r1.wav,850,0,3700,3,203,True,True,False
203.3EQY_r2.wav,4350,700,8600,3,203,True,True,False
203.40FQN_r1.wav,750,0,3250,40,203,True,False,True
203.40FQN_r2.wav,5800,700,8150,40,203,True,False,True
203.41FQN_r1.wav,700,0,3500,41,203,True,False,True
203.41FQN_r2.wav,2000,900,5850,41,203,True,False,True
203.42FQN_r1.wav,850,600,4400,42,203,True,False,True
203.42FQN_r2.wav,3950,0,8350,42,203,True,False,True
203.43FQN_r1.wav,600,0,2900,43,203,True,False,True
203.43FQN_r2.wav,-1,-1,-1,43,203,True,False,True
203.44FDN_r1.wav,-1,-1,-1,44,203,False,False,True
203.44FDN_r2.wav,4000,2300,8600,44,203,False,False,True
203.45FDN_r1.wav,600,0,3850,45,203,False,False,True
203.45FDN_r2.wav,1300,0,4750,45,203,False,False,True
203.46FQN_r1.wav,1500,0,3500,46,203,True,False,True
203.46FQN_r2.wav,2250,850,6000,46,203,True,False,True
203.47FQN_r1.wav,1150,0,2600,47,203,True,False,True
203.47FQN_r2.wav,2700,0,4150,47,203,True,False,True
203.48FQN_r1.wav,400,0,3600,48,203,True,False,True
203.48FQN_r2.wav,1300,550,4950,48,203,True,False,True
203.4EQN_r1.wav,700,0,3700,4,203,True,False,False
203.4EQN_r2.wav,-1,-1,-1,4,203,True,False,False
203.5EQY_r1.wav,1850,0,3700,5,203,True,True,False
203.5EQY_r2.wav,2250,550,5100,5,203,True,True,False
203.6EQN_r1.wav,500,450,3400,6,203,True,False,False
203.6EQN_r2.wav,2150,500,4950,6,203,True,False,False
203.7EDN_r1.wav,-1,-1,-1,7,203,False,False,False
203.7EDN_r2.wav,2600,0,5300,7,203,False,False,False
203.8EDN_r1.wav,-1,-1,-1,8,203,False,False,False
203.8EDN_r2.wav,2750,400,6200,8,203,False,False,False
203.9EDY_r1.wav,2550,400,4850,9,203,False,True,False
203.9EDY_r2.wav,3300,0,5400,9,203,False,True,False
204.10EDN_r1.wav,1150,750,6900,10,204,False,False,False
204.10EDN_r2.wav,6400,1650,11300,10,204,False,False,False
204.11EQY_r1.wav,-1,-1,-1,11,204,True,True,False
204.11EQY_r2.wav,10500,1950,14700,11,204,True,True,False
204.12EQN_r1.wav,650,1100,5850,12,204,True,False,False
204.12EQN_r2.wav,7650,700,11300,12,204,True,False,False
204.13EQY_r1.wav,1000,2750,6550,13,204,True,True,False
204.13EQY_r2.wav,4700,1150,8950,13,204,True,True,False
204.14EDY_r1.wav,700,2500,6200,14,204,False,True,False
204.14EDY_r2.wav,5950,1500,10050,14,204,False,True,False
204.15EQN_r1.wav,750,1300,5100,15,204,True,False,False
204.15EQN_r2.wav,6650,2150,10750,15,204,True,False,False
204.16EDY_r1.wav,600,800,4750,16,204,False,True,False
204.16EDY_r2.wav,4250,700,9150,16,204,False,True,False
204.17FQY_r1.wav,1600,900,6100,17,204,True,True,True
204.17FQY_r2.wav,4400,950,8350,17,204,True,True,True
204.18FQY_r1.wav,900,1800,6300,18,204,True,True,True
204.18FQY_r2.wav,5600,1650,10850,18,204,True,True,True
204.19FQY_r1.wav,900,1400,5100,19,204,True,True,True
204.19FQY_r2.wav,5000,1850,9600,19,204,True,True,True
204.1EQN_r1.wav,950,750,5300,1,204,True,False,False
204.1EQN_r2.wav,6000,2100,11550,1,204,True,False,False
204.20FQY_r1.wav,600,4850,6550,20,204,True,True,True
204.20FQY_r2.wav,6200,1950,12350,20,204,True,True,True
204.21FQY_r1.wav,1950,1450,5400,21,204,True,True,True
204.21FQY_r2.wav,3700,3400,9150,21,204,True,True,True
204.22FQY_r1.wav,800,1500,6100,22,204,True,True,True
204.22FQY_r2.wav,1550,800,7800,22,204,True,True,True
204.23FQY_r1.wav,3300,0,6000,23,204,True,True,True
204.23FQY_r2.wav,4450,1200,8350,23,204,True,True,True
204.24FQY_r1.wav,600,2200,6200,24,204,True,True,True
204.24FQY_r2.wav,5550,2300,10850,24,204,True,True,True
204.25FDY_r1.wav,650,1300,5550,25,204,False,True,True
204.25FDY_r2.wav,4950,550,9850,25,204,False,True,True
204.26FQY_r1.wav,700,1500,6300,26,204,True,True,True
204.26FQY_r2.wav,4600,1250,9150,26,204,True,True,True
204.27FQY_r1.wav,800,600,5100,27,204,True,True,True
204.27FQY_r2.wav,6400,850,10650,27,204,True,True,True
204.28FQY_r1.wav,1000,1400,6000,28,204,True,True,True
204.28FQY_r2.wav,6000,1650,11200,28,204,True,True,True
204.29FQY_r1.wav,1000,700,5650,29,204,True,True,True
204.29FQY_r2.wav,5500,3000,11300,29,204,True,True,True
204.2EDN_r1.wav,750,900,5200,2,204,False,False,False
204.2EDN_r2.wav,4950,1000,9250,2,204,False,False,False
204.30FDY_r1.wav,650,1700,5750,30,204,False,True,True
204.30FDY_r2.wav,5700,1400,10750,30,204,False,True,True
204.31FDY_r1.wav,450,1400,5200,31,204,False,True,True
204.31FDY_r2.wav,6650,1900,12000,31,204,False,True,True
204.32FDY_r1.wav,900,800,4950,32,204,False,True,True
204.32FDY_r2.wav,4650,400,8150,32,204,False,True,True
204.33FDN_r1.wav,550,0,4300,33,204,False,False,True
204.33FDN_r2.wav,4350,1650,8250,33,204,False,False,True
204.34FQN_r1.wav,1050,1050,5650,34,204,True,False,True
204.34FQN_r2.wav,6200,1100,10650,34,204,True,False,True
204.35FDN_r1.wav,850,1050,4950,35,204,False,False,True
204.35FDN_r2.wav,3500,4200,8800,35,204,False,False,True
204.36FQN_r1.wav,900,1050,6100,36,204,True,False,True
204.36FQN_r2.wav,6200,2100,11450,36,204,True,False,True
204.37FDN_r1.wav,550,1500,5750,37,204,False,False,True
204.37FDN_r2.wav,5050,1450,10050,37,204,False,False,True
204.38FDN_r1.wav,1050,3100,6450,38,204,False,False,True
204.38FDN_r2.wav,4000,1900,9600,38,204,False,False,True
204.39FDN_r1.wav,2300,1300,5550,39,204,False,False,True
204.39FDN_r2.wav,5400,1400,8350,39,204,False,False,True
204.3EDN_r1.wav,750,1100,4600,3,204,False,False,False
204.3EDN_r2.wav,3900,0,8000,3,204,False,False,False
204.40FDN_r1.wav,750,1750,5650,40,204,False,False,True
204.40FDN_r2.wav,5950,1350,9950,40,204,False,False,True
204.41FDN_r1.wav,650,550,3850,41,204,False,False,True
204.41FDN_r2.wav,3750,1900,8700,41,204,False,False,True
204.42FDN_r1.wav,2050,900,5750,42,204,False,False,True
204.42FDN_r2.wav,4600,1400,9250,42,204,False,False,True
204.43FDN_r1.wav,800,2050,5100,43,204,False,False,True
204.43FDN_r2.wav,5200,1800,9850,43,204,False,False,True
204.44FQN_r1.wav,1450,1600,5300,44,204,True,False,True
204.44FQN_r2.wav,6350,1100,10400,44,204,True,False,True
204.45FQN_r1.wav,900,1250,5300,45,204,True,False,True
204.45FQN_r2.wav,4400,2100,10400,45,204,True,False,True
204.46FDN_r1.wav,3500,2550,7550,46,204,False,False,True
204.46FDN_r2.wav,5950,1150,9600,46,204,False,False,True
204.47FDN_r1.wav,1000,2200,4950,47,204,False,False,True
204.47FDN_r2.wav,4300,0,8250,47,204,False,False,True
204.48FDN_r1.wav,2050,1250,6100,48,204,False,False,True
204.48FDN_r2.wav,4600,2100,10400,48,204,False,False,True
204.4EDY_r1.wav,500,700,5650,4,204,False,True,False
204.4EDY_r2.wav,6450,1150,12350,4,204,False,True,False
204.5EDN_r1.wav,1000,1450,5300,5,204,False,False,False
204.5EDN_r2.wav,5850,2500,10750,5,204,False,False,False
204.6EDY_r1.wav,950,1000,5300,6,204,False,True,False
204.6EDY_r2.wav,7300,750,11100,6,204,False,True,False
204.7EQY_r1.wav,850,1050,6300,7,204,True,True,False
204.7EQY_r2.wav,6200,1400,11650,7,204,True,True,False
204.8EQY_r1.wav,1550,2850,6800,8,204,True,True,False
204.8EQY_r2.wav,4800,0,8700,8,204,True,True,False
204.9EQN_r1.wav,2750,850,5100,9,204,True,False,False
204.9EQN_r2.wav,5950,1600,10950,9,204,True,False,False
205.10EQN_r1.wav,1650,1350,4950,10,205,True,False,False
205.10EQN_r2.wav,7100,1300,10650,10,205,True,False,False
205.11EDY_r1.wav,550,1150,4600,11,205,False,True,False
205.11EDY_r2.wav,6550,550,11100,11,205,False,True,False
205.12EDN_r1.wav,1600,1600,5300,12,205,False,False,False
205.12EDN_r2.wav,8400,1200,11650,12,205,False,False,False
205.13EDY_r1.wav,1400,2250,5400,13,205,False,True,False
205.13EDY_r2.wav,9000,1250,14050,13,205,False,True,False
205.14EQY_r1.wav,550,1650,5200,14,205,True,True,False
205.14EQY_r2.wav,12600,1800,15500,14,205,True,True,False
205.15EDN_r1.wav,1900,1200,4500,15,205,False,False,False
205.15EDN_r2.wav,12950,1350,15950,15,205,False,False,False
205.16EQY_r1.wav,600,1950,5300,16,205,True,True,False
205.16EQY_r2.wav,7250,1250,9850,16,205,True,True,False
205.17FDY_r1.wav,550,1200,4500,17,205,False,True,True
205.17FDY_r2.wav,9600,1350,13150,17,205,False,True,True
205.18FDY_r1.wav,850,1000,5400,18,205,False,True,True
205.18FDY_r2.wav,4800,950,9250,18,205,False,True,True
205.19FDY_r1.wav,800,1100,4300,19,205,False,True,True
205.19FDY_r2.wav,6100,950,8600,19,205,False,True,True
205.1EDN_r1.wav,1250,1550,5100,1,205,False,False,False
205.1EDN_r2.wav,5000,1150,9150,1,205,False,False,False
205.20FDY_r1.wav,650,1350,5400,20,205,False,True,True
205.20FDY_r2.wav,12900,1550,18700,20,205,False,True,True
205.21FDY_r1.wav,1550,1050,4500,21,205,False,True,True
205.21FDY_r2.wav,6050,1150,8800,21,205,False,True,True
205.22FDY_r1.wav,550,950,4600,22,205,False,True,True
205.22FDY_r2.wav,12700,750,14950,22,205,False,True,True
205.23FDY_r1.wav,1600,1100,4600,23,205,False,True,True
205.23FDY_r2.wav,12100,1000,15400,23,205,False,True,True
205.24FDY_r1.wav,500,1050,4400,24,205,False,True,True
205.24FDY_r2.wav,5450,1300,9400,24,205,False,True,True
205.25FQY_r1.wav,850,1250,5400,25,205,True,True,True
205.25FQY_r2.wav,8200,1400,12900,25,205,True,True,True
205.26FDY_r1.wav,1950,1600,5200,26,205,False,True,True
205.26FDY_r2.wav,13500,2000,16850,26,205,False,True,True
205.27FDY_r1.wav,2100,1050,4600,27,205,False,True,True
205.27FDY_r2.wav,15400,1250,19350,27,205,False,True,True
205.28FDY_r1.wav,1800,850,4750,28,205,False,True,True
205.28FDY_r2.wav,10250,1300,13900,28,205,False,True,True
205.29FDY_r1.wav,450,2200,6000,29,205,False,True,True
205.29FDY_r2.wav,9750,650,14700,29,205,False,True,True
205.2EQN_r1.wav,550,1150,4500,2,205,True,False,False
205.2EQN_r2.wav,9200,1350,11650,2,205,True,False,False
205.30FQY_r1.wav,850,1750,5850,30,205,True,True,True
205.30FQY_r2.wav,12800,1200,16200,30,205,True,True,True
205.31FQY_r1.wav,2650,1500,6000,31,205,True,True,True
205.31FQY_r2.wav,8950,1400,13600,31,205,True,True,True
205.32FQY_r1.wav,2100,1800,5200,32,205,True,True,True
205.32FQY_r2.wav,5450,1600,9850,32,205,True,True,True
205.33FQN_r1.wav,650,1250,4500,33,205,True,False,True
205.33FQN_r2.wav,11650,1500,16300,33,205,True,False,True
205.34FDN_r1.wav,1500,1300,5200,34,205,False,False,True
205.34FDN_r2.wav,7400,2550,11750,34,205,False,False,True
205.35FQN_r1.wav,1350,1800,5100,35,205,True,False,True
205.35FQN_r2.wav,16050,2000,19500,35,205,True,False,True
205.36FDN_r1.wav,1500,1050,4950,36,205,False,False,True
205.36FDN_r2.wav,12600,800,16200,36,205,False,False,True
205.37FQN_r1.wav,1700,1500,4750,37,205,True,False,True
205.37FQN_r2.wav,9500,1850,12800,37,205,True,False,True
205.38FQN_r1.wav,550,1550,5100,38,205,True,False,True
205.38FQN_r2.wav,8150,1850,14150,38,205,True,False,True
205.39FQN_r1.wav,1850,1800,5300,39,205,True,False,True
205.39FQN_r2.wav,21750,1100,24350,39,205,True,False,True
205.3EQN_r1.wav,500,1700,5300,3,205,True,False,False
205.3EQN_r2.wav,6500,1600,11100,3,205,True,False,False
205.40FQN_r1.wav,2300,1500,5550,40,205,True,False,True
205.40FQN_r2.wav,10050,1350,14700,40,205,True,False,True
205.41FQN_r1.wav,2250,1650,5100,41,205,True,False,True
205.41FQN_r2.wav,12600,1800,15600,41,205,True,False,True
205.42FQN_r1.wav,750,1150,5100,42,205,True,False,True
205.42FQN_r2.wav,16100,1300,21050,42,205,True,False,True
205.43FQN_r1.wav,800,1950,5400,43,205,True,False,True
205.43FQN_r2.wav,6700,2500,11650,43,205,True,False,True
205.44FDN_r1.wav,950,1450,5650,44,205,False,False,True
205.44FDN_r2.wav,9800,1400,14050,44,205,False,False,True
205.45FDN_r1.wav,2200,1550,5300,45,205,False,False,True
205.45FDN_r2.wav,6800,1500,10400,45,205,False,False,True
205.46FQN_r1.wav,1500,900,4400,46,205,True,False,True
205.46FQN_r2.wav,11300,1500,15150,46,205,True,False,True
205.47FQN_r1.wav,1700,1550,4950,47,205,True,False,True
205.47FQN_r2.wav,14350,1350,18100,47,205,True,False,True
205.48FQN_r1.wav,850,1050,4850,48,205,True,False,True
205.48FQN_r2.wav,8850,1200,13600,48,205,True,False,True
205.4EQY_r1.wav,1050,1500,5400,4,205,True,True,False
205.4EQY_r2.wav,14950,1150,18700,4,205,True,True,False
205.5EQN_r1.wav,800,1600,4950,5,205,True,False,False
205.5EQN_r2.wav,6750,1250,9750,5,205,True,False,False
205.6EQY_r1.wav,500,1450,5200,6,205,True,True,False
205.6EQY_r2.wav,11250,1000,15050,6,205,True,True,False
205.7EDY_r1.wav,2850,1500,5850,7,205,False,True,False
205.7EDY_r2.wav,17000,1350,21500,7,205,False,True,False
205.8EDY_r1.wav,450,2400,5550,8,205,False,True,False
205.8EDY_r2.wav,10000,1250,15150,8,205,False,True,False
205.9EDN_r1.wav,1950,1400,5100,9,205,False,False,False
205.9EDN_r2.wav,9350,1450,12650,9,205,False,False,False
206.10EDY_r1.wav,2150,900,5400,10,206,False,True,False
206.10EDY_r2.wav,6150,500,9150,10,206,False,True,False
206.11EQN_r1.wav,1900,0,4850,11,206,True,False,False
206.11EQN_r2.wav,6500,0,9150,11,206,True,False,False
206.12EQY_r1.wav,2150,0,4850,12,206,True,True,False
206.12EQY_r2.wav,4850,400,7800,12,206,True,True,False
206.13EQN_r1.wav,1350,450,4850,13,206,True,False,False
206.13EQN_r2.wav,5200,1300,9050,13,206,True,False,False
206.14EDN_r1.wav,450,0,4050,14,206,False,False,False
206.14EDN_r2.wav,3300,0,6200,14,206,False,False,False
206.15EQY_r1.wav,1150,650,5200,15,206,True,True,False
206.15EQY_r2.wav,4100,400,8000,15,206,True,True,False
206.16EDN_r1.wav,500,550,4600,16,206,False,False,False
206.16EDN_r2.wav,5800,0,8500,16,206,False,False,False
206.17FQY_r1.wav,1000,850,5300,17,206,True,True,True
206.17FQY_r2.wav,4400,600,8250,17,206,True,True,True
206.18FQY_r1.wav,900,600,5200,18,206,True,True,True
206.18FQY_r2.wav,5800,0,7700,18,206,True,True,True
206.19FQY_r1.wav,2950,1150,5650,19,206,True,True,True
206.19FQY_r2.wav,5850,0,7800,19,206,True,True,True
206.1EQY_r1.wav,2700,0,5300,1,206,True,True,False
206.1EQY_r2.wav,4500,500,8800,1,206,True,True,False
206.20FQY_r1.wav,700,0,4950,20,206,True,True,True
206.20FQY_r2.wav,3550,750,8700,20,206,True,True,True
206.21FQY_r1.wav,2750,1650,6800,21,206,True,True,True
206.21FQY_r2.wav,6400,1050,9050,21,206,True,True,True
206.22FQY_r1.wav,950,0,4950,22,206,True,True,True
206.22FQY_r2.wav,6000,0,8000,22,206,True,True,True
206.23FQY_r1.wav,1950,500,4750,23,206,True,True,True
206.23FQY_r2.wav,3550,0,6100,23,206,True,True,True
206.24FQY_r1.wav,1100,450,4400,24,206,True,True,True
206.24FQY_r2.wav,3400,0,6900,24,206,True,True,True
206.25FDY_r1.wav,1150,600,5650,25,206,False,True,True
206.25FDY_r2.wav,3650,0,7550,25,206,False,True,True
206.26FQY_r1.wav,3300,0,5550,26,206,True,True,True
206.26FQY_r2.wav,5550,0,7700,26,206,True,True,True
206.27FQY_r1.wav,1150,0,4600,27,206,True,True,True
206.27FQY_r2.wav,3800,0,7100,27,206,True,True,True
206.28FQY_r1.wav,450,450,4950,28,206,True,True,True
206.28FQY_r2.wav,4150,0,7800,28,206,True,True,True
206.29FQY_r1.wav,2650,0,6550,29,206,True,True,True
206.29FQY_r2.wav,4100,0,9150,29,206,True,True,True
206.2EDY_r1.wav,2700,450,4750,2,206,False,True,False
206.2EDY_r2.wav,2250,450,6100,2,206,False,True,False
206.30FDY_r1.wav,1950,0,5200,30,206,False,True,True
206.30FDY_r2.wav,4450,0,7700,30,206,False,True,True
206.31FDY_r1.wav,2500,850,5300,31,206,False,True,True
206.31FDY_r2.wav,7050,0,9850,31,206,False,True,True
206.32FDY_r1.wav,1000,500,4500,32,206,False,True,True
206.32FDY_r2.wav,5950,0,7900,32,206,False,True,True
206.33FDN_r1.wav,2550,0,4600,33,206,False,False,True
206.33FDN_r2.wav,2850,0,6450,33,206,False,False,True
206.34FQN_r1.wav,950,0,5300,34,206,True,False,True
206.34FQN_r2.wav,6950,900,10050,34,206,True,False,True
206.35FDN_r1.wav,2350,0,4400,35,206,False,False,True
206.35FDN_r2.wav,5200,550,7550,35,206,False,False,True
206.36FQN_r1.wav,1700,500,4600,36,206,True,False,True
206.36FQN_r2.wav,3950,0,6000,36,206,True,False,True
206.37FDN_r1.wav,800,500,4500,37,206,False,False,True
206.37FDN_r2.wav,4550,0,8350,37,206,False,False,True
206.38FDN_r1.wav,850,500,5300,38,206,False,False,True
206.38FDN_r2.wav,4050,0,7450,38,206,False,False,True
206.39FDN_r1.wav,2500,550,4750,39,206,False,False,True
206.39FDN_r2.wav,5900,0,8250,39,206,False,False,True
206.3EDY_r1.wav,1000,550,5650,3,206,False,True,False
206.3EDY_r2.wav,4100,400,8250,3,206,False,True,False
206.40FDN_r1.wav,1300,550,4950,40,206,False,False,True
206.40FDN_r2.wav,2650,900,7000,40,206,False,False,True
206.41FDN_r1.wav,3050,450,4750,41,206,False,False,True
206.41FDN_r2.wav,5600,0,7100,41,206,False,False,True
206.42FDN_r1.wav,2100,400,5400,42,206,False,False,True
206.42FDN_r2.wav,3000,1050,7350,42,206,False,False,True
206.43FDN_r1.wav,-1,-1,-1,43,206,False,False,True
206.43FDN_r2.wav,3500,0,7100,43,206,False,False,True
206.44FQN_r1.wav,1000,300,4750,44,206,True,False,True
206.44FQN_r2.wav,3900,1000,8500,44,206,True,False,True
206.45FQN_r1.wav,2050,450,4950,45,206,True,False,True
206.45FQN_r2.wav,4900,500,7900,45,206,True,False,True
206.46FDN_r1.wav,1050,0,4950,46,206,False,False,True
206.46FDN_r2.wav,5100,400,7900,46,206,False,False,True
206.47FDN_r1.wav,1900,0,4500,47,206,False,False,True
206.47FDN_r2.wav,6000,600,8250,47,206,False,False,True
206.48FDN_r1.wav,550,0,5100,48,206,False,False,True
206.48FDN_r2.wav,5150,450,8500,48,206,False,False,True
206.4EDN_r1.wav,-1,-1,-1,4,206,False,False,False
206.4EDN_r2.wav,5750,1000,8600,4,206,False,False,False
206.5EDY_r1.wav,2450,600,4950,5,206,False,True,False
206.5EDY_r2.wav,5700,1050,9050,5,206,False,True,False
206.6EDN_r1.wav,1850,0,4600,6,206,False,False,False
206.6EDN_r2.wav,5350,0,8350,6,206,False,False,False
206.7EQN_r1.wav,1950,0,4950,7,206,True,False,False
206.7EQN_r2.wav,6800,0,9600,7,206,True,False,False
206.8EQN_r1.wav,3800,0,4850,8,206,True,False,False
206.8EQN_r2.wav,5950,0,7550,8,206,True,False,False
206.9EQY_r1.wav,3100,0,5750,9,206,True,True,False
206.9EQY_r2.wav,7500,0,9950,9,206,True,True,False
207.10EQY_r1.wav,800,1500,6100,10,207,True,True,False
207.10EQY_r2.wav,4250,1450,9150,10,207,True,True,False
207.11EDN_r1.wav,1300,3750,6450,11,207,False,False,False
207.11EDN_r2.wav,3350,2000,9250,11,207,False,False,False
207.12EDY_r1.wav,1650,2000,5650,12,207,False,True,False
207.12EDY_r2.wav,5150,3200,10650,12,207,False,True,False
207.13EDN_r1.wav,1550,1650,5650,13,207,False,False,False
207.13EDN_r2.wav,7650,1400,12000,13,207,False,False,False
207.14EQN_r1.wav,2150,1650,5850,14,207,True,False,False
207.14EQN_r2.wav,6350,1500,9850,14,207,True,False,False
207.15EDY_r1.wav,850,2400,6300,15,207,False,True,False
207.15EDY_r2.wav,10250,1500,14050,15,207,False,True,False
207.16EQN_r1.wav,750,1100,5400,16,207,True,False,False
207.16EQN_r2.wav,5600,1950,10850,16,207,True,False,False
207.17FDY_r1.wav,1750,1000,5650,17,207,False,True,True
207.17FDY_r2.wav,7650,1000,11900,17,207,False,True,True
207.18FDY_r1.wav,850,1800,6200,18,207,False,True,True
207.18FDY_r2.wav,2800,1250,8150,18,207,False,True,True
207.19FDY_r1.wav,750,850,5100,19,207,False,True,True
207.19FDY_r2.wav,5950,1450,8800,19,207,False,True,True
207.1EDY_r1.wav,800,1950,6800,1,207,False,True,False
207.1EDY_r2.wav,6000,1950,10200,1,207,False,True,False
207.20FDY_r1.wav,1100,1050,6000,20,207,False,True,True
207.20FDY_r2.wav,18850,1150,23900,20,207,False,True,True
207.21FDY_r1.wav,450,1650,6000,21,207,False,True,True
207.21FDY_r2.wav,6200,1150,11550,21,207,False,True,True
207.22FDY_r1.wav,850,1200,5650,22,207,False,True,True
207.22FDY_r2.wav,7150,1750,10300,22,207,False,True,True
207.23FDY_r1.wav,2300,1750,6000,23,207,False,True,True
207.23FDY_r2.wav,5400,1350,8700,23,207,False,True,True
207.24FDY_r1.wav,2600,950,5850,24,207,False,True,True
207.24FDY_r2.wav,6650,2100,12200,24,207,False,True,True
207.25FQY_r1.wav,3100,1150,7100,25,207,True,True,True
207.25FQY_r2.wav,4850,1550,10750,25,207,True,True,True
207.26FDY_r1.wav,3900,2750,10500,26,207,False,True,True
207.26FDY_r2.wav,9400,2450,14050,26,207,False,True,True
207.27FDY_r1.wav,2850,2450,7000,27,207,False,True,True
207.27FDY_r2.wav,5100,2050,10400,27,207,False,True,True
207.28FDY_r1.wav,2600,1700,6300,28,207,False,True,True
207.28FDY_r2.wav,6250,1400,10500,28,207,False,True,True
207.29FDY_r1.wav,1200,1500,6200,29,207,False,True,True
207.29FDY_r2.wav,5700,1400,10850,29,207,False,True,True
207.2EQY_r1.wav,2400,1300,6450,2,207,True,True,False
207.2EQY_r2.wav,5350,1400,9750,2,207,True,True,False
207.30FQY_r1.wav,2250,2100,7250,30,207,True,True,True
207.30FQY_r2.wav,11600,900,15050,30,207,True,True,True
207.31FQY_r1.wav,3750,700,6550,31,207,True,True,True
207.31FQY_r2.wav,8950,1300,11450,31,207,True,True,True
207.32FQY_r1.wav,3000,1600,6300,32,207,True,True,True
207.32FQY_r2.wav,3700,2200,9750,32,207,True,True,True
207.33FQN_r1.wav,1050,1900,6200,33,207,True,False,True
207.33FQN_r2.wav,5650,2700,11200,33,207,True,False,True
207.34FDN_r1.wav,600,1600,5750,34,207,False,False,True
207.34FDN_r2.wav,5450,1500,9950,34,207,False,False,True
207.35FQN_r1.wav,2300,2200,6000,35,207,True,False,True
207.35FQN_r2.wav,5850,2450,9850,35,207,True,False,True
207.36FDN_r1.wav,1100,1100,5300,36,207,False,False,True
207.36FDN_r2.wav,4950,1850,8500,36,207,False,False,True
207.37FQN_r1.wav,2100,1750,6300,37,207,True,False,True
207.37FQN_r2.wav,7000,2150,12100,37,207,True,False,True
207.38FQN_r1.wav,1200,1300,6650,38,207,True,False,True
207.38FQN_r2.wav,3500,1450,8250,38,207,True,False,True
207.39FQN_r1.wav,900,800,5300,39,207,True,False,True
207.39FQN_r2.wav,5450,1550,8500,39,207,True,False,True
207.3EQY_r1.wav,2600,1750,7550,3,207,True,True,False
207.3EQY_r2.wav,5050,3700,10750,3,207,True,True,False
207.40FQN_r1.wav,3050,1850,6550,40,207,True,False,True
207.40FQN_r2.wav,6950,1900,10500,40,207,True,False,True
207.41FQN_r1.wav,1000,1600,6300,41,207,True,False,True
207.41FQN_r2.wav,5900,1250,9500,41,207,True,False,True
207.42FQN_r1.wav,2400,800,6900,42,207,True,False,True
207.42FQN_r2.wav,4300,2050,9050,42,207,True,False,True
207.43FQN_r1.wav,450,1650,5200,43,207,True,False,True
207.43FQN_r2.wav,3950,1700,8150,43,207,True,False,True
207.44FDN_r1.wav,2850,1700,6450,44,207,False,False,True
207.44FDN_r2.wav,6700,1750,12200,44,207,False,False,True
207.45FDN_r1.wav,3300,1550,6650,45,207,False,False,True
207.45FDN_r2.wav,12650,1850,16300,45,207,False,False,True
207.46FQN_r1.wav,2050,1300,6100,46,207,True,False,True
207.46FQN_r2.wav,2300,8550,13450,46,207,True,False,True
207.47FQN_r1.wav,2400,1150,5650,47,207,True,False,True
207.47FQN_r2.wav,4650,2000,8350,47,207,True,False,True
207.48FQN_r1.wav,2200,1050,6450,48,207,True,False,True
207.48FQN_r2.wav,8300,1200,11900,48,207,True,False,True
207.4EQN_r1.wav,2450,1300,6100,4,207,True,False,False
207.4EQN_r2.wav,7900,1450,11100,4,207,True,False,False
207.5EQY_r1.wav,2250,2400,5850,5,207,True,True,False
207.5EQY_r2.wav,5000,1600,8500,5,207,True,True,False
207.6EQN_r1.wav,1700,1400,6450,6,207,True,False,False
207.6EQN_r2.wav,6700,1850,10500,6,207,True,False,False
207.7EDN_r1.wav,2200,0,6000,7,207,False,False,False
207.7EDN_r2.wav,10150,1750,13150,7,207,False,False,False
207.8EDN_r1.wav,1000,1350,6100,8,207,False,False,False
207.8EDN_r2.wav,7750,1650,13000,8,207,False,False,False
207.9EDY_r1.wav,2350,1400,5750,9,207,False,True,False
207.9EDY_r2.wav,7100,1650,11650,9,207,False,True,False
208.10EDN_r1.wav,2200,800,6000,10,208,False,False,False
208.10EDN_r2.wav,4450,1100,7550,10,208,False,False,False
208.11EQY_r1.wav,3200,600,4950,11,208,True,True,False
208.11EQY_r2.wav,2950,1100,6800,11,208,True,True,False
208.12EQN_r1.wav,2100,850,5200,12,208,True,False,False
208.12EQN_r2.wav,3000,1600,6900,12,208,True,False,False
208.13EQY_r1.wav,1850,800,5550,13,208,True,True,False
208.13EQY_r2.wav,3500,750,6900,13,208,True,True,False
208.14EDY_r1.wav,750,1050,5300,14,208,False,True,False
208.14EDY_r2.wav,4050,1550,7900,14,208,False,True,False
208.15EQN_r1.wav,1050,1100,5650,15,208,True,False,False
208.15EQN_r2.wav,2400,850,6800,15,208,True,False,False
208.16EDY_r1.wav,2500,750,5400,16,208,False,True,False
208.16EDY_r2.wav,4250,1050,7100,16,208,False,True,False
208.17FQY_r1.wav,1000,950,5400,17,208,True,True,True
208.17FQY_r2.wav,2750,1200,7250,17,208,True,True,True
208.18FQY_r1.wav,1050,950,5850,18,208,True,True,True
208.18FQY_r2.wav,3000,2700,9400,18,208,True,True,True
