Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
16.25FDY_r1.wav,990,1085.5,5555.5,TRUE,FALSE,TRUE,16,25,3480,1
16.38FDN_r2.wav,8250,435,12585,TRUE,FALSE,FALSE,16,38,3900,2
16.35FDN_r1.wav,1080,908.62,4988.62,TRUE,FALSE,FALSE,16,35,3000,1
16.28FQY_r2.wav,10140,2279.5,15419.5,TRUE,TRUE,TRUE,16,28,3000,2
16.31FDY_r1.wav,1380,512,5102,TRUE,FALSE,TRUE,16,31,3210,1
16.22FQY_r2.wav,9990,1136,14966,TRUE,TRUE,TRUE,16,22,3840,2
16.45FQN_r1.wav,1050,475.38,5215.38,TRUE,TRUE,FALSE,16,45,3690,1
16.48FDN_r2.wav,9840,4019.88,16439.88,TRUE,FALSE,FALSE,16,48,2580,2
16.5EDN_r1.wav,1020,1445.5,5555.5,FALSE,FALSE,FALSE,16,5,3090,1
16.17FQY_r2.wav,6630,2528,11678,TRUE,TRUE,TRUE,16,17,2520,2
16.13EQY_r1.wav,1170,978.75,5328.75,FALSE,TRUE,TRUE,16,13,3180,1
16.22FQY_r1.wav,690,1555.88,6235.88,TRUE,TRUE,TRUE,16,22,3990,1
16.45FQN_r2.wav,9630,1666.25,15646.25,TRUE,TRUE,FALSE,16,45,4350,2
16.48FDN_r1.wav,1110,1009.25,6349.25,TRUE,FALSE,FALSE,16,48,4230,1
16.5EDN_r2.wav,7890,1735.12,12925.12,FALSE,FALSE,FALSE,16,5,3300,2
16.17FQY_r1.wav,840,1708.88,5668.88,TRUE,TRUE,TRUE,16,17,3120,1
16.13EQY_r2.wav,12630,1390.5,17800.5,FALSE,TRUE,TRUE,16,13,3780,2
16.7EQY_r1.wav,840,955.88,6235.88,FALSE,TRUE,TRUE,16,7,4440,1
16.3EDN_r1.wav,930,875.5,5555.5,FALSE,FALSE,FALSE,16,3,3750,1
16.24FQY_r2.wav,1710,8807.5,18707.5,TRUE,TRUE,TRUE,16,24,8190,2
16.29FQY_r1.wav,1290,1365.75,5895.75,TRUE,TRUE,TRUE,16,29,3240,1
16.34FQN_r2.wav,16740,1142,21542,TRUE,TRUE,FALSE,16,34,3660,2
16.30FDY_r2.wav,12630,2307.25,18027.25,TRUE,FALSE,TRUE,16,30,3090,2
16.43FDN_r1.wav,570,11.75,4421.75,TRUE,FALSE,FALSE,16,43,3840,1
16.39FDN_r1.wav,690,25,4195,TRUE,FALSE,FALSE,16,39,3480,1
16.7EQY_r2.wav,12870,1474.25,18934.25,FALSE,TRUE,TRUE,16,7,4590,2
16.3EDN_r2.wav,11130,2540.62,18140.62,FALSE,FALSE,FALSE,16,3,4470,2
16.24FQY_r1.wav,840,865.38,5215.38,TRUE,TRUE,TRUE,16,24,3510,1
16.29FQY_r2.wav,10500,1909.75,16099.75,TRUE,TRUE,TRUE,16,29,3690,2
16.34FQN_r1.wav,750,1792.75,6802.75,TRUE,TRUE,FALSE,16,34,4260,1
16.30FDY_r1.wav,330,15.75,5895.75,TRUE,FALSE,TRUE,16,30,5550,1
16.43FDN_r2.wav,7350,2828.38,12698.38,TRUE,FALSE,FALSE,16,43,2520,2
16.39FDN_r2.wav,7650,1138.25,12358.25,TRUE,FALSE,FALSE,16,39,3570,2
16.19FQY_r1.wav,1170,848.62,4988.62,TRUE,TRUE,TRUE,16,19,2970,1
16.46FDN_r1.wav,930,519.5,7029.5,TRUE,FALSE,FALSE,16,46,5580,1
16.21FQY_r2.wav,12000,1853.75,17573.75,TRUE,TRUE,TRUE,16,21,3720,2
16.19FQY_r2.wav,8100,1201.75,12811.75,TRUE,TRUE,TRUE,16,19,3510,2
16.46FDN_r2.wav,8880,1058.88,13718.88,TRUE,FALSE,FALSE,16,46,3780,2
16.21FQY_r1.wav,930,1669.25,6349.25,TRUE,TRUE,TRUE,16,21,3750,1
16.40FDN_r1.wav,780,18.75,5328.75,TRUE,FALSE,FALSE,16,40,4530,1
16.27FQY_r2.wav,10590,1733.25,16553.25,TRUE,TRUE,TRUE,16,27,4230,2
16.12EQN_r1.wav,750,1269.12,6009.12,FALSE,TRUE,FALSE,16,12,3990,1
16.16EDY_r1.wav,510,21.88,4761.88,FALSE,FALSE,TRUE,16,16,4230,1
16.4EDY_r1.wav,990,2665.88,6235.88,FALSE,FALSE,TRUE,16,4,2580,1
16.40FDN_r2.wav,8280,1615.62,13945.62,TRUE,FALSE,FALSE,16,40,4050,2
16.37FDN_r1.wav,780,1385.5,5555.5,TRUE,FALSE,FALSE,16,37,3390,1
16.27FQY_r1.wav,1140,1312.75,6802.75,TRUE,TRUE,TRUE,16,27,4350,1
16.12EQN_r2.wav,8070,758.38,12698.38,FALSE,TRUE,FALSE,16,12,3870,2
16.16EDY_r2.wav,11970,1323.38,16893.38,FALSE,FALSE,TRUE,16,16,3600,2
16.4EDY_r2.wav,7860,2315.25,13265.25,FALSE,FALSE,TRUE,16,4,3090,2
16.18FQY_r1.wav,1020,1142.5,6122.5,TRUE,TRUE,TRUE,16,18,3960,1
16.11EQY_r1.wav,960,955.38,5215.38,FALSE,TRUE,TRUE,16,11,3300,1
16.15EQN_r1.wav,270,22.38,5782.38,FALSE,TRUE,FALSE,16,15,5490,1
16.20FQY_r2.wav,11220,1293,15873,TRUE,TRUE,TRUE,16,20,3360,2
16.47FDN_r1.wav,240,5.12,4535.12,TRUE,FALSE,FALSE,16,47,4290,1
16.18FQY_r2.wav,12090,780.38,17460.38,TRUE,TRUE,TRUE,16,18,4590,2
16.11EQY_r2.wav,12900,1844,18254,FALSE,TRUE,TRUE,16,11,3510,2
16.15EQN_r2.wav,8550,1909,14059,FALSE,TRUE,FALSE,16,15,3600,2
16.20FQY_r1.wav,840,22.38,5782.38,TRUE,TRUE,TRUE,16,20,4920,1
16.47FDN_r2.wav,9240,3196.25,15646.25,TRUE,FALSE,FALSE,16,47,3210,2
16.26FQY_r2.wav,9930,1349.5,15419.5,TRUE,TRUE,TRUE,16,26,4140,2
16.36FQN_r2.wav,13830,1367.5,18707.5,TRUE,TRUE,FALSE,16,36,3510,2
16.32FDY_r2.wav,7740,1515,12585,TRUE,FALSE,TRUE,16,32,3330,2
16.41FDN_r1.wav,600,1948.88,5668.88,TRUE,FALSE,FALSE,16,41,3120,1
16.8EQY_r2.wav,18420,1872.88,23922.88,FALSE,TRUE,TRUE,16,8,3630,2
16.1EQN_r1.wav,270,2.5,6122.5,FALSE,TRUE,FALSE,16,1,5850,1
16.26FQY_r1.wav,840,1962.62,6462.62,TRUE,TRUE,TRUE,16,26,3660,1
16.36FQN_r1.wav,180,12.12,5442.12,TRUE,TRUE,FALSE,16,36,5250,1
16.32FDY_r1.wav,690,1172,5102,TRUE,FALSE,TRUE,16,32,3240,1
16.41FDN_r2.wav,13770,1284.12,18594.12,TRUE,FALSE,FALSE,16,41,3540,2
16.8EQY_r1.wav,750,1095.75,5895.75,FALSE,TRUE,TRUE,16,8,4050,1
16.1EQN_r2.wav,12120,1133.75,17573.75,FALSE,TRUE,FALSE,16,1,4320,2
6.20FQY_r1.wav,1530,522.62,6462.62,TRUE,TRUE,TRUE,6,20,4410,1
6.6EDN_r1.wav,2400,1005.75,5895.75,FALSE,FALSE,FALSE,6,6,2490,1
6.47FDN_r2.wav,8820,1492.12,13492.12,TRUE,FALSE,FALSE,6,47,3180,2
6.2EDY_r1.wav,1590,885.75,5895.75,FALSE,FALSE,TRUE,6,2,3420,1
6.18FQY_r2.wav,13740,697.38,18367.38,TRUE,TRUE,TRUE,6,18,3930,2
6.20FQY_r2.wav,11160,616.25,15646.25,TRUE,TRUE,TRUE,6,20,3870,2
6.6EDN_r2.wav,13440,823.5,17233.5,FALSE,FALSE,FALSE,6,6,2970,2
6.2EDY_r2.wav,11700,793.13,16213.13,FALSE,FALSE,TRUE,6,2,3720,2
6.47FDN_r1.wav,2430,1125.75,5895.75,TRUE,FALSE,FALSE,6,47,2340,1
6.18FQY_r1.wav,1470,1056,6576,TRUE,TRUE,TRUE,6,18,4050,1
6.13EQN_r2.wav,12420,523.13,16213.13,FALSE,TRUE,FALSE,6,13,3270,2
6.9EQY_r2.wav,18210,681.88,21201.88,FALSE,TRUE,TRUE,6,9,2310,2
6.26FQY_r1.wav,930,695.5,5555.5,TRUE,TRUE,TRUE,6,26,3930,1
6.32FDY_r1.wav,1470,365.5,5555.5,TRUE,FALSE,TRUE,6,32,3720,1
6.36FQN_r1.wav,1140,732.12,5442.12,TRUE,TRUE,FALSE,6,36,3570,1
6.41FDN_r2.wav,11550,459.62,15759.62,TRUE,FALSE,FALSE,6,41,3750,2
6.13EQN_r1.wav,1410,385.38,5215.38,FALSE,TRUE,FALSE,6,13,3420,1
6.9EQY_r1.wav,990,1302.62,6462.62,FALSE,TRUE,TRUE,6,9,4170,1
6.26FQY_r2.wav,10980,609.25,14739.25,TRUE,TRUE,TRUE,6,26,3150,2
6.32FDY_r2.wav,6750,1041.25,11451.25,TRUE,FALSE,TRUE,6,32,3660,2
6.36FQN_r2.wav,13380,923.75,17573.75,TRUE,TRUE,FALSE,6,36,3270,2
6.41FDN_r1.wav,1470,1069.25,6349.25,TRUE,FALSE,FALSE,6,41,3810,1
6.46FDN_r2.wav,12180,453.38,16893.38,TRUE,FALSE,FALSE,6,46,4260,2
6.3EDY_r1.wav,1830,576,6576,FALSE,FALSE,TRUE,6,3,4170,1
6.7EQN_r1.wav,1020,612.12,5442.12,FALSE,TRUE,FALSE,6,7,3810,1
6.21FQY_r1.wav,1080,618.75,5328.75,TRUE,TRUE,TRUE,6,21,3630,1
6.10EDY_r2.wav,13140,573.88,17913.88,FALSE,FALSE,TRUE,6,10,4200,2
6.19FQY_r2.wav,10920,985.62,13945.62,TRUE,TRUE,TRUE,6,19,2040,2
6.14EDN_r2.wav,8160,1598.88,13718.88,FALSE,FALSE,FALSE,6,14,3960,2
6.3EDY_r2.wav,5820,631,10771,FALSE,FALSE,TRUE,6,3,4320,2
6.46FDN_r1.wav,990,572.5,6122.5,TRUE,FALSE,FALSE,6,46,4560,1
6.7EQN_r2.wav,14460,237.62,19047.62,FALSE,TRUE,FALSE,6,7,4350,2
6.21FQY_r2.wav,13020,870.38,17460.38,TRUE,TRUE,TRUE,6,21,3570,2
6.10EDY_r1.wav,1470,1439.38,6689.38,FALSE,FALSE,TRUE,6,10,3780,1
6.19FQY_r1.wav,1020,902,5102,TRUE,TRUE,TRUE,6,19,3180,1
6.14EDN_r1.wav,1050,1179.12,6009.12,FALSE,FALSE,FALSE,6,14,3780,1
6.40FDN_r2.wav,13080,1203.88,17913.88,TRUE,FALSE,FALSE,6,40,3630,2
6.5EDY_r1.wav,2100,1082.5,6122.5,FALSE,FALSE,TRUE,6,5,2940,1
6.37FDN_r1.wav,1410,1422.62,6462.62,TRUE,FALSE,FALSE,6,37,3630,1
6.27FQY_r1.wav,1080,332.5,6122.5,TRUE,TRUE,TRUE,6,27,4710,1
6.5EDY_r2.wav,8670,805.12,12925.12,FALSE,FALSE,TRUE,6,5,3450,2
6.40FDN_r1.wav,1440,568.88,5668.88,TRUE,FALSE,FALSE,6,40,3660,1
6.37FDN_r2.wav,10980,749.5,15419.5,TRUE,FALSE,FALSE,6,37,3690,2
6.27FQY_r2.wav,9870,435.5,13605.5,TRUE,TRUE,TRUE,6,27,3300,2
6.17FQY_r1.wav,1110,765.75,5895.75,TRUE,TRUE,TRUE,6,17,4020,1
6.45FQN_r2.wav,23940,851.38,28571.38,TRUE,TRUE,FALSE,6,45,3780,2
6.4EDN_r1.wav,1230,388.88,5668.88,FALSE,FALSE,FALSE,6,4,4050,1
6.22FQY_r1.wav,960,825.75,5895.75,TRUE,TRUE,TRUE,6,22,4110,1
6.48FDN_r1.wav,1290,585.75,5895.75,TRUE,FALSE,FALSE,6,48,4020,1
6.17FQY_r2.wav,8490,541.75,12811.75,TRUE,TRUE,TRUE,6,17,3780,2
6.45FQN_r1.wav,930,562.38,5782.38,TRUE,TRUE,FALSE,6,45,4290,1
6.4EDN_r2.wav,13680,537.25,18027.25,FALSE,FALSE,FALSE,6,4,3810,2
6.22FQY_r2.wav,10650,596,14966,TRUE,TRUE,TRUE,6,22,3720,2
6.48FDN_r2.wav,12840,2931.88,21201.88,TRUE,FALSE,FALSE,6,48,5430,2
6.29FQY_r2.wav,10110,596,14966,TRUE,TRUE,TRUE,6,29,4260,2
6.24FQY_r1.wav,990,122,5102,TRUE,TRUE,TRUE,6,24,3990,1
6.30FDY_r1.wav,1080,438.75,5328.75,TRUE,FALSE,TRUE,6,30,3810,1
6.34FQN_r1.wav,1530,1142.88,7142.88,TRUE,TRUE,FALSE,6,34,4470,1
6.43FDN_r2.wav,7200,1104.38,10884.38,TRUE,FALSE,FALSE,6,43,2580,2
6.39FDN_r2.wav,6720,530.88,10430.88,TRUE,FALSE,FALSE,6,39,3180,2
6.15EQY_r2.wav,9930,602.62,14852.62,FALSE,TRUE,TRUE,6,15,4320,2
6.11EQN_r2.wav,13470,490.5,17800.5,FALSE,TRUE,FALSE,6,11,3840,2
6.29FQY_r1.wav,1110,2278.88,5668.88,TRUE,TRUE,TRUE,6,29,2280,1
6.24FQY_r2.wav,10380,235.62,13945.62,TRUE,TRUE,TRUE,6,24,3330,2
6.30FDY_r2.wav,10590,416,14966,TRUE,FALSE,TRUE,6,30,3960,2
6.34FQN_r2.wav,10620,716,14966,TRUE,TRUE,FALSE,6,34,3630,2
6.43FDN_r1.wav,1170,1378.88,5668.88,TRUE,FALSE,FALSE,6,43,3120,1
6.39FDN_r1.wav,1140,518.62,4988.62,TRUE,FALSE,FALSE,6,39,3330,1
6.15EQY_r1.wav,1260,525.75,5895.75,FALSE,TRUE,TRUE,6,15,4110,1
6.11EQN_r1.wav,1170,485.5,5555.5,FALSE,TRUE,FALSE,6,11,3900,1
6.12EQY_r2.wav,14490,754.25,18934.25,FALSE,TRUE,TRUE,6,12,3690,2
6.16EDN_r2.wav,12600,3687.62,19047.62,FALSE,FALSE,FALSE,6,16,2760,2
6.33FDN_r1.wav,1080,358.88,5668.88,TRUE,FALSE,FALSE,6,33,4230,1
6.8EQN_r2.wav,9780,1065.88,14625.88,FALSE,TRUE,FALSE,6,8,3780,2
6.1EQY_r1.wav,1110,872.5,6122.5,FALSE,TRUE,TRUE,6,1,4140,1
6.44FQN_r2.wav,10350,1196,14966,TRUE,TRUE,FALSE,6,44,3420,2
6.23FQY_r1.wav,930,321.88,4761.88,TRUE,TRUE,TRUE,6,23,3510,1
6.12EQY_r1.wav,1560,1002.62,6462.62,FALSE,TRUE,TRUE,6,12,3900,1
6.16EDN_r1.wav,840,938.62,4988.62,FALSE,FALSE,FALSE,6,16,3210,1
6.33FDN_r2.wav,7320,371.12,11111.12,TRUE,FALSE,FALSE,6,33,3420,2
6.8EQN_r1.wav,1410,459.12,6009.12,FALSE,TRUE,FALSE,6,8,4140,1
6.44FQN_r1.wav,990,1732.75,6802.75,TRUE,TRUE,FALSE,6,44,4080,1
6.1EQY_r2.wav,12450,686.75,17006.75,FALSE,TRUE,TRUE,6,1,3870,2
6.23FQY_r2.wav,13500,637,17347,TRUE,TRUE,TRUE,6,23,3210,2
6.25FDY_r1.wav,1620,2052.62,6462.62,TRUE,FALSE,TRUE,6,25,2790,1
6.42FDN_r2.wav,10290,979.38,15079.38,TRUE,FALSE,FALSE,6,42,3810,2
6.35FDN_r1.wav,1290,482,5102,TRUE,FALSE,FALSE,6,35,3330,1
6.38FDN_r2.wav,10380,696.12,15306.12,TRUE,FALSE,FALSE,6,38,4230,2
6.28FQY_r2.wav,19080,545.88,23015.88,TRUE,TRUE,TRUE,6,28,3390,2
6.31FDY_r1.wav,1290,505.38,5215.38,TRUE,FALSE,TRUE,6,31,3420,1
6.25FDY_r2.wav,14940,547.75,19387.75,TRUE,FALSE,TRUE,6,25,3900,2
6.42FDN_r1.wav,1110,482.5,6122.5,TRUE,FALSE,FALSE,6,42,4530,1
6.35FDN_r2.wav,5700,477,9297,TRUE,FALSE,FALSE,6,35,3120,2
6.38FDN_r1.wav,1170,478.88,5668.88,TRUE,FALSE,FALSE,6,38,4020,1
6.28FQY_r1.wav,1770,709.25,6349.25,TRUE,TRUE,TRUE,6,28,3870,1
6.31FDY_r2.wav,12540,379.75,16099.75,TRUE,FALSE,TRUE,6,31,3180,2
17.31FQY_r2.wav,6507,2592.38,14172.38,TRUE,TRUE,TRUE,17,31,4530,2
17.28FDY_r1.wav,1080,18.75,5328.75,TRUE,FALSE,TRUE,17,28,4230,1
17.38FQN_r1.wav,1320,652.75,6802.75,TRUE,TRUE,FALSE,17,38,4830,1
17.4EQY_r2.wav,2820,2313.62,9183.62,FALSE,TRUE,TRUE,17,4,4050,2
17.35FQN_r2.wav,5370,804,9864,TRUE,TRUE,FALSE,17,35,3690,2
17.42FQN_r1.wav,1110,892.75,6802.75,TRUE,TRUE,FALSE,17,42,4800,1
17.25FQY_r2.wav,7800,1298.88,13718.88,TRUE,TRUE,TRUE,17,25,4620,2
17.10EQN_r1.wav,2580,1976.62,8276.62,FALSE,TRUE,FALSE,17,10,3720,1
17.14EQY_r1.wav,840,18.75,5328.75,FALSE,TRUE,TRUE,17,14,4470,1
17.31FQY_r1.wav,1710,282.62,6462.62,TRUE,TRUE,TRUE,17,31,4470,1
17.28FDY_r2.wav,3840,683.5,8843.5,TRUE,FALSE,TRUE,17,28,4320,2
17.38FQN_r2.wav,2940,489.5,7029.5,TRUE,TRUE,FALSE,17,38,3600,2
17.4EQY_r1.wav,1830,969.5,7029.5,FALSE,TRUE,TRUE,17,4,4230,1
17.35FQN_r1.wav,1470,222.12,5442.12,TRUE,TRUE,FALSE,17,35,3750,1
17.42FQN_r2.wav,3780,610.25,9070.25,TRUE,TRUE,FALSE,17,42,4680,2
17.25FQY_r1.wav,1380,1999.25,6349.25,TRUE,TRUE,TRUE,17,25,2970,1
17.10EQN_r2.wav,7500,1922.25,13832.25,FALSE,TRUE,FALSE,17,10,4410,2
17.14EQY_r2.wav,3270,1450.25,9070.25,FALSE,TRUE,TRUE,17,14,4350,2
17.23FDY_r2.wav,2280,996.38,7596.38,TRUE,FALSE,TRUE,17,23,4320,2
17.44FDN_r1.wav,1230,2206.12,6916.12,TRUE,FALSE,FALSE,17,44,3480,1
17.33FQN_r2.wav,4800,2144.62,11564.62,TRUE,TRUE,FALSE,17,33,4620,2
17.23FDY_r1.wav,810,281.75,4421.75,TRUE,FALSE,TRUE,17,23,3330,1
17.44FDN_r2.wav,480,29.75,7709.75,TRUE,FALSE,FALSE,17,44,7200,2
17.33FQN_r1.wav,2670,1593.25,8163.25,TRUE,TRUE,FALSE,17,33,3900,1
17.39FQN_r1.wav,1530,575.5,5555.5,TRUE,TRUE,FALSE,17,39,3450,1
17.1EDN_r2.wav,5250,2898.12,12018.12,FALSE,FALSE,FALSE,17,1,3870,2
17.43FQN_r1.wav,1410,2385.75,5895.75,TRUE,TRUE,FALSE,17,43,2100,1
17.30FQY_r2.wav,8550,1342.5,14512.5,TRUE,TRUE,TRUE,17,30,4620,2
17.34FDN_r2.wav,6630,428,11678,TRUE,FALSE,FALSE,17,34,4620,2
17.8EDY_r1.wav,1740,586.12,6916.12,FALSE,FALSE,TRUE,17,8,4590,1
17.24FDY_r2.wav,6390,2348.38,12698.38,TRUE,FALSE,TRUE,17,24,3960,2
17.29FDY_r1.wav,1260,1496.25,7256.25,TRUE,FALSE,TRUE,17,29,4500,1
17.39FQN_r2.wav,6960,3195.5,13605.5,TRUE,TRUE,FALSE,17,39,3450,2
17.1EDN_r1.wav,1170,28.88,5668.88,FALSE,FALSE,FALSE,17,1,4470,1
17.43FQN_r2.wav,5730,1651,10771,TRUE,TRUE,FALSE,17,43,3390,2
17.30FQY_r1.wav,1170,1383.25,8163.25,TRUE,TRUE,TRUE,17,30,5610,1
17.34FDN_r1.wav,930,2095.88,6235.88,TRUE,FALSE,FALSE,17,34,3210,1
17.8EDY_r2.wav,8190,855.5,13605.5,FALSE,FALSE,TRUE,17,8,4560,2
17.24FDY_r1.wav,930,2002.75,6802.75,TRUE,FALSE,TRUE,17,24,3870,1
17.29FDY_r2.wav,3300,373.38,8503.38,TRUE,FALSE,TRUE,17,29,4830,2
17.13EDY_r1.wav,1020,205.38,5215.38,FALSE,FALSE,TRUE,17,13,3990,1
17.17FDY_r2.wav,3750,4301.12,11111.12,TRUE,FALSE,TRUE,17,17,3060,2
17.48FQN_r2.wav,8100,1309,14059,TRUE,TRUE,FALSE,17,48,4650,2
17.22FDY_r2.wav,4410,664.12,10204.12,TRUE,FALSE,TRUE,17,22,5130,2
17.45FDN_r1.wav,990,72.12,5442.12,TRUE,FALSE,FALSE,17,45,4380,1
17.13EDY_r2.wav,4230,894,9864,FALSE,FALSE,TRUE,17,13,4740,2
17.17FDY_r1.wav,1050,848.62,4988.62,TRUE,FALSE,TRUE,17,17,3090,1
17.48FQN_r1.wav,1320,1733.5,8843.5,TRUE,TRUE,FALSE,17,48,5790,1
17.22FDY_r1.wav,1290,386.62,8276.62,TRUE,FALSE,TRUE,17,22,6600,1
17.45FDN_r2.wav,2940,3667.62,10657.62,TRUE,FALSE,FALSE,17,45,4050,2
17.16EQY_r1.wav,1410,145.38,5215.38,FALSE,TRUE,TRUE,17,16,3660,1
17.12EDN_r1.wav,2520,19.25,6349.25,FALSE,FALSE,FALSE,17,12,3810,1
17.2EQN_r2.wav,300,0.12,8730.12,FALSE,TRUE,FALSE,17,2,8430,2
17.27FDY_r2.wav,3540,3127.62,10657.62,TRUE,FALSE,TRUE,17,27,3990,2
17.6EQY_r2.wav,5190,5625.88,14625.88,FALSE,TRUE,TRUE,17,6,3810,2
17.37FQN_r2.wav,4110,2020.75,10090.75,TRUE,TRUE,FALSE,17,37,3960,2
17.40FQN_r1.wav,1350,246,6576,TRUE,TRUE,FALSE,17,40,4980,1
17.16EQY_r2.wav,7830,3239.5,15419.5,FALSE,TRUE,TRUE,17,16,4350,2
17.12EDN_r2.wav,2010,426,6576,FALSE,FALSE,FALSE,17,12,4140,2
17.2EQN_r1.wav,1410,766.12,6916.12,FALSE,TRUE,FALSE,17,2,4740,1
17.27FDY_r1.wav,1530,22.38,5782.38,TRUE,FALSE,TRUE,17,27,4230,1
17.6EQY_r1.wav,1530,268.88,5668.88,FALSE,TRUE,TRUE,17,6,3870,1
17.37FQN_r1.wav,1500,2,5102,TRUE,TRUE,FALSE,17,37,3600,1
17.40FQN_r2.wav,4260,151,10771,TRUE,TRUE,FALSE,17,40,6360,2
17.21FDY_r2.wav,6690,1294.88,12244.88,TRUE,FALSE,TRUE,17,21,4260,2
17.46FQN_r1.wav,1170,255.75,5895.75,TRUE,TRUE,FALSE,17,46,4470,1
17.9EDN_r1.wav,2460,823,7483,FALSE,FALSE,FALSE,17,9,4200,1
17.19FDY_r1.wav,1050,11.75,4421.75,TRUE,FALSE,TRUE,17,19,3360,1
17.21FDY_r1.wav,1560,599.75,7709.75,TRUE,FALSE,TRUE,17,21,5550,1
17.46FQN_r2.wav,5730,801.25,11451.25,TRUE,TRUE,FALSE,17,46,4920,2
17.9EDN_r2.wav,2370,412.75,6802.75,FALSE,FALSE,FALSE,17,9,4020,2
17.19FDY_r2.wav,5220,594,9864,TRUE,FALSE,TRUE,17,19,4050,2
17.41FQN_r1.wav,870,2012.5,6122.5,TRUE,TRUE,FALSE,17,41,3240,1
17.7EDY_r2.wav,8940,3086.38,15986.38,FALSE,FALSE,TRUE,17,7,3960,2
17.32FQY_r2.wav,6720,867.88,11337.88,TRUE,TRUE,TRUE,17,32,3750,2
17.36FDN_r2.wav,4110,1430.38,9410.38,TRUE,FALSE,FALSE,17,36,3870,2
17.3EQN_r2.wav,5880,821.12,11111.12,FALSE,TRUE,FALSE,17,3,4410,2
17.26FDY_r2.wav,2520,1340,8390,TRUE,FALSE,TRUE,17,26,4530,2
17.41FQN_r2.wav,3210,749.75,7709.75,TRUE,TRUE,FALSE,17,41,3750,2
17.7EDY_r1.wav,1950,583,7483,FALSE,FALSE,TRUE,17,7,4950,1
17.32FQY_r1.wav,300,28.88,5668.88,TRUE,TRUE,TRUE,17,32,5340,1
17.36FDN_r1.wav,1050,438.75,5328.75,TRUE,FALSE,FALSE,17,36,3840,1
17.3EQN_r1.wav,1410,1193.12,7823.12,FALSE,TRUE,FALSE,17,3,5220,1
17.26FDY_r1.wav,690,25.38,5215.38,TRUE,FALSE,TRUE,17,26,4500,1
17.47FQN_r1.wav,2130,429.12,6009.12,TRUE,TRUE,FALSE,17,47,3450,1
17.20FDY_r2.wav,2370,4821.25,11451.25,TRUE,FALSE,TRUE,17,20,4260,2
17.5EQN_r2.wav,5310,613.38,8503.38,FALSE,TRUE,FALSE,17,5,2580,2
17.15EDN_r1.wav,900,1702.38,5782.38,FALSE,FALSE,FALSE,17,15,3180,1
17.11EDY_r1.wav,900,118.5,4648.5,FALSE,FALSE,TRUE,17,11,3630,1
17.18FDY_r1.wav,1380,779.38,6689.38,TRUE,FALSE,TRUE,17,18,4530,1
17.47FQN_r2.wav,4020,1400.38,9410.38,TRUE,TRUE,FALSE,17,47,3990,2
17.20FDY_r1.wav,1260,25.38,5215.38,TRUE,FALSE,TRUE,17,20,3930,1
17.5EQN_r1.wav,180,20.38,9410.38,FALSE,TRUE,FALSE,17,5,9210,1
17.15EDN_r2.wav,2700,2270.38,9410.38,FALSE,FALSE,FALSE,17,15,4440,2
17.11EDY_r2.wav,2280,953.12,7823.12,FALSE,FALSE,TRUE,17,11,4590,2
17.18FDY_r2.wav,8280,1508.88,13718.88,TRUE,FALSE,TRUE,17,18,3930,2
1.3EQN_r2.wav,1950,3793.75,9523.75,FALSE,TRUE,FALSE,1,3,3780,2
1.7EDY_r2.wav,1560,1802.5,6122.5,FALSE,FALSE,TRUE,1,7,2760,2
1.47FQN_r2.wav,480,1583.5,8843.5,TRUE,TRUE,FALSE,1,47,6780,2
1.20FDY_r1.wav,1680,182.5,6122.5,TRUE,FALSE,TRUE,1,20,4260,1
1.15EDN_r2.wav,1350,1409.38,6689.38,FALSE,FALSE,FALSE,1,15,3930,2
1.11EDY_r2.wav,1740,2816.25,7256.25,FALSE,FALSE,TRUE,1,11,2700,2
1.18FDY_r2.wav,1890,2702.88,7142.88,TRUE,FALSE,TRUE,1,18,2550,2
1.3EQN_r1.wav,930,2202.62,6462.62,FALSE,TRUE,FALSE,1,3,3330,1
1.7EDY_r1.wav,1260,1095.75,5895.75,FALSE,FALSE,TRUE,1,7,3540,1
1.47FQN_r1.wav,1290,771.88,4761.88,TRUE,TRUE,FALSE,1,47,2700,1
1.20FDY_r2.wav,2460,2206.88,8956.88,TRUE,FALSE,TRUE,1,20,4290,2
1.15EDN_r1.wav,1170,458.62,4988.62,FALSE,FALSE,FALSE,1,15,3360,1
1.11EDY_r1.wav,1140,908.62,4988.62,FALSE,FALSE,TRUE,1,11,2940,1
1.18FDY_r1.wav,1140,785.5,5555.5,TRUE,FALSE,TRUE,1,18,3630,1
1.5EQN_r2.wav,1470,352.38,5782.38,FALSE,TRUE,FALSE,1,5,3960,2
1.41FQN_r2.wav,1740,2349.5,7029.5,TRUE,TRUE,FALSE,1,41,2940,2
1.36FDN_r1.wav,1260,188.62,4988.62,TRUE,FALSE,FALSE,1,36,3540,1
1.32FQY_r1.wav,1260,738.75,5328.75,TRUE,TRUE,TRUE,1,32,3330,1
1.26FDY_r1.wav,1740,502.38,5782.38,TRUE,FALSE,TRUE,1,26,3540,1
1.5EQN_r1.wav,1500,1131.88,4761.88,FALSE,TRUE,FALSE,1,5,2130,1
1.41FQN_r1.wav,1170,1648.88,5668.88,TRUE,TRUE,FALSE,1,41,2850,1
1.36FDN_r2.wav,1440,18.75,5328.75,TRUE,FALSE,FALSE,1,36,3870,2
