filename,participant,GP_condition,Q_condition,item,inter_reading,is_filler
6.44FQN,6,False,True,44,NA,True
6.45FQN,6,False,True,45,NA,True
6.46FDN,6,False,False,46,NA,True
6.47FDN,6,False,False,47,NA,True
6.48FDN,6,False,False,48,NA,True
6.4EDN,6,False,False,4,NA,False
6.5EDY,6,True,False,5,NA,False
6.6EDN,6,False,False,6,NA,False
6.7EQN,6,False,True,7,NA,False
6.8EQN,6,False,True,8,NA,False
6.9EQY,6,True,True,9,NA,False
7.10EQY,7,True,True,10,NA,False
7.11EDN,7,False,False,11,NA,False
7.12EDY,7,True,False,12,NA,False
7.13EDN,7,False,False,13,NA,False
7.14EQN,7,False,True,14,NA,False
7.15EDY,7,True,False,15,NA,False
7.16EQN,7,False,True,16,NA,False
7.17FDY,7,True,False,17,NA,True
7.18FDY,7,True,False,18,NA,True
7.19FDY,7,True,False,19,NA,True
7.1EDY,7,True,False,1,NA,False
7.20FDY,7,True,False,20,NA,True
7.21FDY,7,True,False,21,NA,True
7.22FDY,7,True,False,22,NA,True
7.23FDY,7,True,False,23,NA,True
7.24FDY,7,True,False,24,NA,True
7.25FQY,7,True,True,25,NA,True
7.26FDY,7,True,False,26,NA,True
7.27FDY,7,True,False,27,NA,True
7.28FDY,7,True,False,28,NA,True
7.29FDY,7,True,False,29,NA,True
7.2EQY,7,True,True,2,NA,False
7.30FQY,7,True,True,30,NA,True
7.31FQY,7,True,True,31,NA,True
7.32FQY,7,True,True,32,NA,True
7.33FQN,7,False,True,33,NA,True
7.34FDN,7,False,False,34,NA,True
7.35FQN,7,False,True,35,NA,True
7.36FDN,7,False,False,36,NA,True
7.37FQN,7,False,True,37,NA,True
7.38FQN,7,False,True,38,NA,True
7.39FQN,7,False,True,39,NA,True
7.3EQY,7,True,True,3,NA,False
7.40FQN,7,False,True,40,NA,True
7.41FQN,7,False,True,41,NA,True
7.42FQN,7,False,True,42,NA,True
7.43FQN,7,False,True,43,NA,True
7.44FDN,7,False,False,44,NA,True
7.45FDN,7,False,False,45,NA,True
7.46FQN,7,False,True,46,NA,True
7.47FQN,7,False,True,47,NA,True
7.48FQN,7,False,True,48,NA,True
7.4EQN,7,False,True,4,NA,False
7.5EQY,7,True,True,5,NA,False
7.6EQN,7,False,True,6,NA,False
7.7EDN,7,False,False,7,NA,False
7.8EDN,7,False,False,8,NA,False
7.9EDY,7,True,False,9,NA,False
8.10EDN,8,False,False,10,NA,False
8.12EQN,8,False,True,12,NA,False
8.13EQY,8,True,True,13,NA,False
8.14EDY,8,True,False,14,NA,False
8.17FQY,8,True,True,17,NA,True
8.1EQN,8,False,True,1,NA,False
8.20FQY,8,True,True,20,NA,True
8.21FQY,8,True,True,21,NA,True
8.22FQY,8,True,True,22,NA,True
8.23FQY,8,True,True,23,NA,True
8.26FQY,8,True,True,26,NA,True
8.27FQY,8,True,True,27,NA,True
8.29FQY,8,True,True,29,NA,True
8.2EDN,8,False,False,2,NA,False
8.30FDY,8,True,False,30,NA,True
8.31FDY,8,True,False,31,NA,True
8.32FDY,8,True,False,32,NA,True
8.33FDN,8,False,False,33,NA,True
8.34FQN,8,False,True,34,NA,True
8.35FDN,8,False,False,35,NA,True
8.38FDN,8,False,False,38,NA,True
8.39FDN,8,False,False,39,NA,True
8.3EDN,8,False,False,3,NA,False
8.40FDN,8,False,False,40,NA,True
8.41FDN,8,False,False,41,NA,True
8.42FDN,8,False,False,42,NA,True
8.44FQN,8,False,True,44,NA,True
8.46FDN,8,False,False,46,NA,True
8.4EDY,8,True,False,4,NA,False
8.7EQY,8,True,True,7,NA,False
8.8EQY,8,True,True,8,NA,False
8.9EQN,8,False,True,9,NA,False
9.10EQN,9,False,True,10,NA,False
9.11EDY,9,True,False,11,NA,False
9.12EDN,9,False,False,12,NA,False
9.13EDY,9,True,False,13,NA,False
9.14EQY,9,True,True,14,NA,False
9.15EDN,9,False,False,15,NA,False
9.16EQY,9,True,True,16,NA,False
9.17FDY,9,True,False,17,NA,True
9.18FDY,9,True,False,18,NA,True
9.19FDY,9,True,False,19,NA,True
9.1EDN,9,False,False,1,NA,False
9.20FDY,9,True,False,20,NA,True
9.21FDY,9,True,False,21,NA,True
9.22FDY,9,True,False,22,NA,True
9.23FDY,9,True,False,23,NA,True
9.24FDY,9,True,False,24,NA,True
9.25FQY,9,True,True,25,NA,True
9.26FDY,9,True,False,26,NA,True
9.27FDY,9,True,False,27,NA,True
9.28FDY,9,True,False,28,NA,True
9.29FDY,9,True,False,29,NA,True
9.2EQN,9,False,True,2,NA,False
9.30FQY,9,True,True,30,NA,True
9.31FQY,9,True,True,31,NA,True
9.32FQY,9,True,True,32,NA,True
9.33FQN,9,False,True,33,NA,True
9.34FDN,9,False,False,34,NA,True
9.35FQN,9,False,True,35,NA,True
9.36FDN,9,False,False,36,NA,True
9.37FQN,9,False,True,37,NA,True
9.38FQN,9,False,True,38,NA,True
9.39FQN,9,False,True,39,NA,True
9.3EQN,9,False,True,3,NA,False
9.40FQN,9,False,True,40,NA,True
9.41FQN,9,False,True,41,NA,True
9.42FQN,9,False,True,42,NA,True
9.43FQN,9,False,True,43,NA,True
9.44FDN,9,False,False,44,NA,True
9.45FDN,9,False,False,45,NA,True
9.46FQN,9,False,True,46,NA,True
9.47FQN,9,False,True,47,NA,True
9.48FQN,9,False,True,48,NA,True
9.4EQY,9,True,True,4,NA,False
9.5EQN,9,False,True,5,NA,False
9.6EQY,9,True,True,6,NA,False
9.7EDY,9,True,False,7,NA,False
9.8EDY,9,True,False,8,NA,False
9.9EDN,9,False,False,9,NA,False
