isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading,irt,File_pair
True,True,False,5,40,5100.0,2,8376.38,5.40FQN
True,False,True,5,27,3630.0,1,10355.96,5.27FDY
False,False,False,5,12,2010.0,2,15413.12,5.12EDN
False,True,False,5,2,960.0,2,10149.06,5.2EQN
True,False,True,5,20,2640.0,1,11686.5,5.20FDY
True,False,True,5,26,4440.0,1,8959.6,5.26FDY
True,True,True,5,32,3840.0,1,11129.33,5.32FQY
True,True,False,5,41,1080.0,2,7996.1,5.41FQN
False,False,False,5,9,3360.0,1,13152.17,5.9EDN
True,False,False,14,41,4710.0,1,2142.58,14.41FDN
False,False,True,14,3,5580.0,1,325.83,14.3EDY
False,True,False,14,7,3780.0,1,7482.58,14.7EQN
True,True,False,14,36,19230.0,2,745.42,14.36FQN
True,False,True,14,32,8670.0,2,299.33,14.32FDY
True,True,True,14,26,10230.0,2,1013.12,14.26FQY
False,True,False,14,13,2820.0,1,1168.52,14.13EQN
True,True,True,14,18,5550.0,1,1456.5,14.18FQY
True,False,False,14,47,3330.0,1,1411.62,14.47FDN
False,False,True,14,5,4200.0,1,1765.83,14.5EDY
True,True,True,14,20,8760.0,2,7276.1,14.20FQY
True,True,True,14,27,14220.0,2,289.6,14.27FQY
False,False,False,14,6,4530.0,1,8271.9,14.6EDN
True,False,False,14,37,8520.0,2,805.42,14.37FDN
True,False,False,14,40,3330.0,1,668.67,14.40FDN
False,False,True,14,2,3990.0,1,1785.69,14.2EDY
False,False,False,14,14,3900.0,1,198.4,14.14EDN
True,True,True,14,19,4290.0,1,231.9,14.19FQY
False,False,True,14,10,6390.0,1,359.33,14.10EDY
True,True,True,14,21,10680.0,2,1668.79,14.21FQY
False,True,True,14,9,3570.0,2,14782.73,14.9EQY
True,False,False,14,46,5670.0,1,9485.96,14.46FDN
False,True,False,14,11,3930.0,1,1045.83,14.11EQN
False,True,True,14,15,3780.0,1,909.06,14.15EQY
True,False,False,14,39,4140.0,1,765.29,14.39FDN
False,True,False,14,8,3120.0,2,6075.29,14.8EQN
True,False,False,14,43,3000.0,1,1798.52,14.43FDN
True,True,False,14,34,10200.0,2,1098.79,14.34FQN
True,False,True,14,30,12420.0,2,705.69,14.30FDY
True,True,True,14,29,4950.0,1,582.17,14.29FQY
False,True,True,14,1,6090.0,1,169.21,14.1EQY
True,True,True,14,24,14460.0,2,905.96,14.24FQY
True,False,False,14,48,3690.0,2,7145.56,14.48FDN
True,True,False,14,45,3630.0,1,855.69,14.45FQN
True,True,True,14,22,17010.0,2,224.21,14.22FQY
True,True,True,14,17,10950.0,2,972.17,14.17FQY
True,False,True,14,31,10470.0,2,975.69,14.31FDY
True,True,True,14,28,5280.0,1,985.83,14.28FQY
False,False,False,14,4,4440.0,1,7148.67,14.4EDN
True,False,False,14,35,8580.0,2,508.52,14.35FDN
True,False,False,14,38,5010.0,1,55.42,14.38FDN
True,False,True,14,25,12120.0,2,2199.48,14.25FDY
True,False,False,14,42,4440.0,1,1415.96,14.42FDN
True,True,False,14,44,5100.0,1,1188.79,14.44FQN
True,True,True,14,23,2130.0,2,6201.9,14.23FQY
True,False,False,14,33,14100.0,2,1932.58,14.33FDN
False,False,False,14,16,5160.0,1,52.31,14.16EDN
False,True,True,14,12,3870.0,1,10778.67,14.12EQY
False,True,False,22,13,3060.0,2,7998.4,22.13EQN
True,False,False,22,41,2940.0,2,4451.77,22.41FDN
False,True,True,22,1,4380.0,1,11548.94,22.1EQY
True,True,True,22,26,3390.0,1,5365.42,22.26FQY
False,True,False,22,8,3180.0,2,4865.56,22.8EQN
True,False,True,22,32,3240.0,1,5488.52,22.32FDY
True,True,False,22,36,3000.0,1,2971.62,22.36FQN
True,False,False,22,47,2640.0,2,2138.25,22.47FDN
True,True,True,22,20,4020.0,1,6325.42,22.20FQY
True,True,True,22,18,5850.0,2,8278.52,22.18FQY
True,True,True,22,27,3270.0,1,4158.79,22.27FQY
True,False,False,22,40,2820.0,2,3305.15,22.40FDN
False,False,False,22,4,3450.0,1,778.52,22.4EDN
True,False,False,22,37,2970.0,1,5915.15,22.37FDN
True,True,True,22,21,4440.0,1,171.9,22.21FQY
True,False,False,22,46,3300.0,2,6521.77,22.46FDN
True,True,True,22,19,3060.0,2,4111.62,22.19FQY
False,False,False,22,14,3180.0,2,4758.4,22.14EDN
False,False,True,22,10,3420.0,2,6468.79,22.10EDY
True,False,False,22,43,8670.0,2,1842.17,22.43FDN
True,False,False,22,39,2910.0,2,4831.62,22.39FDN
True,True,True,22,29,3840.0,2,2685.69,22.29FQY
False,True,False,22,7,3210.0,1,2891.77,22.7EQN
True,True,True,22,24,3030.0,1,5845.02,22.24FQY
False,False,True,22,3,3570.0,1,4365.69,22.3EDY
True,False,True,22,30,3210.0,1,598.52,22.30FDY
True,True,False,22,34,3450.0,1,3225.29,22.34FQN
False,True,False,22,11,3270.0,2,3521.77,22.11EQN
False,True,True,22,15,3150.0,2,5698.52,22.15EQY
True,True,True,22,17,3510.0,1,7255.42,22.17FQY
True,False,False,22,48,3420.0,1,5828.67,22.48FDN
True,True,False,22,45,3600.0,2,8558.67,22.45FQN
False,False,True,22,5,3780.0,1,2655.29,22.5EDY
True,True,True,22,22,3420.0,1,411.9,22.22FQY
True,True,True,22,28,3210.0,2,2935.02,22.28FQY
False,False,True,22,2,2970.0,1,2988.4,22.2EDY
True,False,True,22,31,3330.0,1,4781.77,22.31FDY
True,False,True,22,25,4080.0,1,5789.33,22.25FDY
False,False,False,22,6,2940.0,1,4691.77,22.6EDN
True,False,False,22,42,1020.0,2,8102.04,22.42FDN
True,False,False,22,35,2790.0,1,6401.77,22.35FDN
True,False,False,22,38,3450.0,2,5061.9,22.38FDN
False,True,True,22,12,3510.0,2,8608.52,22.12EQY
False,False,False,22,16,3150.0,2,7368.4,22.16EDN
True,True,False,22,44,3630.0,2,6962.46,22.44FQN
True,True,True,22,23,2850.0,1,188.25,22.23FQY
True,False,False,22,33,3120.0,1,665.15,22.33FDN
False,True,True,22,9,3420.0,2,6105.29,22.9EQY
