Filename,Leading,Trailing,RecLength
208.12EQN_r2.wav,3000,1600,6900
208.13EQY_r1.wav,1850,800,5550
208.13EQY_r2.wav,3500,750,6900
208.14EDY_r1.wav,750,1050,5300
208.14EDY_r2.wav,4050,1550,7900
208.15EQN_r1.wav,1050,1100,5650
208.15EQN_r2.wav,2400,850,6800
208.16EDY_r1.wav,2500,750,5400
208.16EDY_r2.wav,4250,1050,7100
208.17FQY_r1.wav,1000,950,5400
208.17FQY_r2.wav,2750,1200,7250
208.18FQY_r1.wav,1050,950,5850
208.18FQY_r2.wav,3000,2700,9400
208.19FQY_r1.wav,1100,650,5100
208.19FQY_r2.wav,2400,2150,7700
208.1EQN_r1.wav,1150,750,5400
208.1EQN_r2.wav,3400,950,6800
208.20FQY_r1.wav,1100,900,5650
208.20FQY_r2.wav,2150,1200,6800
208.21FQY_r1.wav,2600,650,5650
208.21FQY_r2.wav,3500,3200,8600
208.22FQY_r1.wav,1600,1150,6200
208.22FQY_r2.wav,3000,2350,7800
208.23FQY_r1.wav,1050,900,5200
208.23FQY_r2.wav,2500,850,5850
208.24FQY_r1.wav,1300,900,5550
208.24FQY_r2.wav,2950,800,7350
208.25FDY_r1.wav,2550,800,6000
208.25FDY_r2.wav,2050,900,6900
208.26FQY_r1.wav,2250,1200,5650
208.26FQY_r2.wav,3500,900,7000
208.27FQY_r1.wav,2800,900,5400
208.27FQY_r2.wav,2850,400,6200
208.28FQY_r1.wav,2000,700,5400
208.28FQY_r2.wav,3050,750,6900
208.29FQY_r1.wav,1350,3250,6200
208.29FQY_r2.wav,2000,900,6900
208.2EDN_r1.wav,2200,1050,5300
208.2EDN_r2.wav,2950,1300,6550
208.30FDY_r1.wav,1350,2450,6300
208.30FDY_r2.wav,2300,1250,7350
208.31FDY_r1.wav,1450,1300,6100
208.31FDY_r2.wav,4150,800,7900
208.32FDY_r1.wav,1100,1050,5200
208.32FDY_r2.wav,3750,950,6300
208.33FDN_r1.wav,1000,850,4950
208.33FDN_r2.wav,3100,1000,6100
208.34FQN_r1.wav,2900,1000,6000
208.34FQN_r2.wav,4400,1150,9150
208.35FDN_r1.wav,1850,1600,5550
208.35FDN_r2.wav,3450,1700,6800
208.36FQN_r1.wav,1050,700,5100
208.36FQN_r2.wav,2450,1050,6900
208.37FDN_r1.wav,1100,850,5550
208.37FDN_r2.wav,2150,900,6000
208.38FDN_r1.wav,1200,850,5300
208.38FDN_r2.wav,2350,2950,7250
208.39FDN_r1.wav,1000,1150,5300
208.39FDN_r2.wav,4250,950,6900
208.3EDN_r1.wav,1100,1200,5850
208.3EDN_r2.wav,1950,1450,6650
208.40FDN_r1.wav,2700,1100,5550
208.40FDN_r2.wav,2750,1500,7450
208.41FDN_r1.wav,1250,950,5300
208.41FDN_r2.wav,3850,1400,6650
208.42FDN_r1.wav,2500,1300,6550
208.42FDN_r2.wav,2100,950,6650
208.43FDN_r1.wav,1400,950,5100
208.43FDN_r2.wav,2150,950,6450
208.44FQN_r1.wav,1300,1100,5550
208.44FQN_r2.wav,2350,1450,7450
208.45FQN_r1.wav,2950,950,6000
208.45FQN_r2.wav,3450,1300,7100
208.46FDN_r1.wav,2350,500,5400
208.46FDN_r2.wav,3200,1150,7100
208.47FDN_r1.wav,1600,900,5200
208.47FDN_r2.wav,3500,1400,6650
208.48FDN_r1.wav,1150,1750,6900
208.48FDN_r2.wav,3250,800,8250
208.4EDY_r1.wav,2350,1600,6450
208.4EDY_r2.wav,3250,1500,7350
208.5EDN_r1.wav,1900,850,5200
208.5EDN_r2.wav,3650,950,6900
208.6EDY_r1.wav,2200,1300,5850
208.6EDY_r2.wav,3400,1250,6900
208.7EQY_r1.wav,1200,1200,6650
208.7EQY_r2.wav,3600,900,8800
208.8EQY_r1.wav,2100,1150,5750
208.8EQY_r2.wav,4450,1000,6800
208.9EQN_r1.wav,2350,1100,5200
208.9EQN_r2.wav,1900,950,6100
209.101P101_r1.wav,-1,-1,-1
209.101P101_r2.wav,4600,650,8500
209.102P102_r1.wav,1050,900,4950
209.102P102_r2.wav,3250,1500,7800
209.103P103_r1.wav,1500,1250,4950
209.103P103_r2.wav,3050,550,7100
209.104P104_r1.wav,1400,1300,5400
209.104P104_r2.wav,4400,1250,7700
209.10EQN_r1.wav,2350,900,5400
209.10EQN_r2.wav,6000,400,7800
209.11EDY_r1.wav,900,550,4750
209.11EDY_r2.wav,4500,1350,7800
209.12EDN_r1.wav,650,850,4500
209.12EDN_r2.wav,3500,0,6000
209.13EDY_r1.wav,1200,1300,5200
209.13EDY_r2.wav,2900,800,6650
209.14EQY_r1.wav,1050,1100,5300
209.14EQY_r2.wav,5350,1700,8500
209.15EDN_r1.wav,700,500,4300
209.15EDN_r2.wav,3100,550,5400
209.16EQY_r1.wav,2550,400,4600
209.16EQY_r2.wav,3750,550,6000
209.17FDY_r1.wav,1250,1750,6200
209.17FDY_r2.wav,2600,1100,7100
209.18FDY_r1.wav,1200,1300,5750
209.18FDY_r2.wav,2750,1700,8350
209.19FDY_r1.wav,1050,700,4850
209.19FDY_r2.wav,3800,0,5650
209.1EDN_r1.wav,2050,900,5400
209.1EDN_r2.wav,5000,0,7350
209.20FDY_r1.wav,850,1150,5300
209.20FDY_r2.wav,3100,650,7000
209.21FDY_r1.wav,1900,1050,5200
209.21FDY_r2.wav,2900,500,6000
209.22FDY_r1.wav,2150,850,5100
209.22FDY_r2.wav,2800,700,7100
209.23FDY_r1.wav,3800,0,5300
209.23FDY_r2.wav,3700,1050,6900
209.24FDY_r1.wav,1350,950,5300
209.24FDY_r2.wav,4000,0,6100
209.25FQY_r1.wav,850,750,5200
209.25FQY_r2.wav,4200,500,6800
209.26FDY_r1.wav,1850,1200,4950
209.26FDY_r2.wav,4950,900,7700
209.27FDY_r1.wav,600,1100,4750
209.27FDY_r2.wav,4550,0,6100
209.28FDY_r1.wav,2000,1300,5400
209.28FDY_r2.wav,2350,1650,7550
209.29FDY_r1.wav,2200,950,5750
209.29FDY_r2.wav,3650,1300,7900
209.2EQN_r1.wav,1600,350,4400
209.2EQN_r2.wav,4000,1450,7900
209.30FQY_r1.wav,2000,850,5400
209.30FQY_r2.wav,3250,550,6300
209.31FQY_r1.wav,2450,850,5100
209.31FQY_r2.wav,4150,1050,7550
209.32FQY_r1.wav,2000,1550,5100
209.32FQY_r2.wav,4900,1250,7700
209.33FQN_r1.wav,850,750,4500
209.33FQN_r2.wav,4600,950,7350
209.34FDN_r1.wav,2450,800,5300
209.34FDN_r2.wav,4000,400,6550
209.35FQN_r1.wav,1750,1550,5100
209.35FQN_r2.wav,3750,1250,6800
209.36FDN_r1.wav,1050,400,4600
209.36FDN_r2.wav,1600,0,4600
209.37FQN_r1.wav,1000,1150,4850
209.37FQN_r2.wav,4400,1150,6650
209.38FQN_r1.wav,1100,1150,5100
209.38FQN_r2.wav,2650,1050,7000
209.39FQN_r1.wav,2700,600,4750
209.39FQN_r2.wav,4450,600,6200
209.3EQN_r1.wav,2100,500,6300
209.3EQN_r2.wav,3500,1350,8250
209.40FQN_r1.wav,950,950,5200
209.40FQN_r2.wav,5950,450,8250
209.41FQN_r1.wav,1900,850,4500
209.41FQN_r2.wav,2450,550,6900
209.42FQN_r1.wav,1200,1550,6100
209.42FQN_r2.wav,3350,2650,8150
209.43FQN_r1.wav,1100,850,4600
209.43FQN_r2.wav,3200,1100,6300
209.44FDN_r1.wav,1100,1550,5750
209.44FDN_r2.wav,4450,1050,7700
209.45FDN_r1.wav,900,0,4600
209.45FDN_r2.wav,2600,0,6300
209.46FQN_r1.wav,2850,1450,6450
209.46FQN_r2.wav,6150,1050,9600
209.47FQN_r1.wav,900,1350,4850
209.47FQN_r2.wav,4550,1500,7800
209.48FQN_r1.wav,1250,550,5850
209.48FQN_r2.wav,3350,550,7350
209.4EQY_r1.wav,2000,1300,5550
209.4EQY_r2.wav,4250,900,7350
209.5EQN_r1.wav,2250,350,4400
209.5EQN_r2.wav,2300,1150,6450
209.6EQY_r1.wav,750,1800,5650
209.6EQY_r2.wav,4800,1450,8150
209.7EDY_r1.wav,2200,950,5400
209.7EDY_r2.wav,6400,500,8350
209.8EDY_r1.wav,3100,650,6450
209.8EDY_r2.wav,3700,550,6900
209.9EDN_r1.wav,1950,2350,6000
209.9EDN_r2.wav,3700,1100,7900
21.101P101_r1.wav,-1,-1,-1
21.101P101_r2.wav,5500,850,10950
21.102P102_r1.wav,2350,2700,8250
21.102P102_r2.wav,2050,6600,11450
21.103P103_r1.wav,2700,0,9150
21.103P103_r2.wav,2050,6250,9600
21.104P104_r1.wav,1500,1500,5400
21.104P104_r2.wav,3450,0,8350
21.10EQN_r1.wav,1350,4650,8000
21.10EQN_r2.wav,4350,2250,12650
21.11EDY_r1.wav,1900,750,5200
21.11EDY_r2.wav,4050,2150,8800
21.12EDN_r1.wav,-1,-1,-1
21.12EDN_r2.wav,3550,2500,10500
21.13EDY_r1.wav,5450,0,9250
21.13EDY_r2.wav,3050,500,8800
21.14EQY_r1.wav,1700,1000,6450
21.14EQY_r2.wav,5900,1450,11200
21.15EDN_r1.wav,2350,0,5750
21.15EDN_r2.wav,3400,2900,9850
21.16EQY_r1.wav,1000,550,6000
21.16EQY_r2.wav,6450,800,10950
21.17FDY_r1.wav,1300,0,4850
21.17FDY_r2.wav,3550,0,11100
21.18FDY_r1.wav,-1,-1,-1
21.18FDY_r2.wav,5100,650,11100
21.19FDY_r1.wav,1600,850,6900
21.19FDY_r2.wav,6900,5300,14350
21.1EDN_r1.wav,4550,0,6200
21.1EDN_r2.wav,10100,800,12450
21.20FDY_r1.wav,1100,900,5300
21.20FDY_r2.wav,3950,2350,8600
21.21FDY_r1.wav,1200,1800,5750
21.21FDY_r2.wav,5150,1500,10750
21.22FDY_r1.wav,1350,0,4850
21.22FDY_r2.wav,4550,700,8150
21.23FDY_r1.wav,3050,400,5300
21.23FDY_r2.wav,4650,1850,9150
21.24FDY_r1.wav,2750,1200,5400
21.24FDY_r2.wav,6800,1750,11900
21.25FQY_r1.wav,2100,1300,6900
21.25FQY_r2.wav,5050,900,11900
21.26FDY_r1.wav,2850,3750,8250
21.26FDY_r2.wav,-1,-1,-1
21.27FDY_r1.wav,2550,1700,7800
21.27FDY_r2.wav,4450,0,6900
21.28FDY_r1.wav,1950,2350,7250
21.28FDY_r2.wav,1950,1250,9850
21.29FDY_r1.wav,4950,5500,12100
21.29FDY_r2.wav,3100,7300,12650
21.2EQN_r1.wav,-1,-1,-1
21.2EQN_r2.wav,3850,0,8700
21.30FQY_r1.wav,-1,-1,-1
21.30FQY_r2.wav,6200,0,10950
21.31FQY_r1.wav,-1,-1,-1
21.31FQY_r2.wav,8500,4350,15050
21.32FQY_r1.wav,2500,1950,6800
21.32FQY_r2.wav,4450,650,9750
21.33FQN_r1.wav,3250,1850,7350
21.33FQN_r2.wav,4450,750,9400
21.34FDN_r1.wav,4900,1050,7900
21.34FDN_r2.wav,4400,2250,10500
21.35FQN_r1.wav,2600,800,5850
21.35FQN_r2.wav,3200,0,8500
21.36FDN_r1.wav,-1,-1,-1
21.36FDN_r2.wav,4700,2500,9500
21.37FQN_r1.wav,4550,950,7000
21.37FQN_r2.wav,2350,8350,12100
21.38FQN_r1.wav,850,2700,6300
21.38FQN_r2.wav,3150,4400,13000
21.39FQN_r1.wav,2800,3400,8500
21.39FQN_r2.wav,8750,2200,13250
21.3EQN_r1.wav,1400,2100,6300
21.3EQN_r2.wav,5650,550,9750
21.40FQN_r1.wav,1450,650,6800
21.40FQN_r2.wav,6200,3950,12650
21.41FQN_r1.wav,5350,300,7700
21.41FQN_r2.wav,3800,3700,9400
21.42FQN_r1.wav,-1,-1,-1
21.42FQN_r2.wav,5900,3800,11200
21.43FQN_r1.wav,3950,500,6200
21.43FQN_r2.wav,8800,11950,23100
21.44FDN_r1.wav,1800,3000,8150
21.44FDN_r2.wav,3550,1700,10200
21.45FDN_r1.wav,3150,0,7450
21.45FDN_r2.wav,9500,1900,13250
21.46FQN_r1.wav,1900,0,6300
21.46FQN_r2.wav,6700,650,11650
21.47FQN_r1.wav,1400,1600,5550
21.47FQN_r2.wav,3050,2700,8800
21.48FQN_r1.wav,2000,750,7800
21.48FQN_r2.wav,6050,4300,12550
21.4EQY_r1.wav,4750,550,7250
21.4EQY_r2.wav,4450,0,9050
21.5EQN_r1.wav,2750,1300,7000
21.5EQN_r2.wav,800,10450,13350
21.6EQY_r1.wav,3300,4600,10750
21.6EQY_r2.wav,5150,700,10200
21.7EDY_r1.wav,2150,1000,7250
21.7EDY_r2.wav,5100,700,12350
21.8EDY_r1.wav,1550,0,6200
21.8EDY_r2.wav,4000,0,10400
21.9EDN_r1.wav,4500,1100,9050
21.9EDN_r2.wav,6000,600,7700
210.101P101_r1.wav,2250,0,4300
210.101P101_r2.wav,5800,1500,11300
210.102P102_r1.wav,1500,1250,5300
210.102P102_r2.wav,11900,1450,14950
210.103P103_r1.wav,4300,900,7700
210.103P103_r2.wav,7000,3300,12350
210.104P104_r1.wav,2400,650,4150
210.104P104_r2.wav,9250,1300,11900
210.10EDY_r1.wav,1750,800,4850
210.10EDY_r2.wav,6550,1350,9750
210.11EQN_r1.wav,1650,4200,7100
210.11EQN_r2.wav,7000,1150,9850
210.12EQY_r1.wav,1500,1200,5100
210.12EQY_r2.wav,6550,500,9500
210.13EQN_r1.wav,1550,600,4500
210.13EQN_r2.wav,5050,1400,9400
210.14EDN_r1.wav,1950,1100,5200
210.14EDN_r2.wav,6800,1550,10500
210.15EQY_r1.wav,900,1650,5750
210.15EQY_r2.wav,4500,700,8950
210.16EDN_r1.wav,1750,700,4050
210.16EDN_r2.wav,5950,850,9750
210.17FQY_r1.wav,1150,3950,8150
210.17FQY_r2.wav,5500,850,9600
210.18FQY_r1.wav,1200,1000,5750
210.18FQY_r2.wav,4850,1550,10650
210.19FQY_r1.wav,1150,3200,7800
210.19FQY_r2.wav,6800,1400,9750
210.1EQY_r1.wav,900,850,5200
210.1EQY_r2.wav,3450,1050,8250
210.20FQY_r1.wav,2250,1150,5300
210.20FQY_r2.wav,5600,1100,10400
210.21FQY_r1.wav,950,1550,5750
210.21FQY_r2.wav,5350,1100,8800
210.22FQY_r1.wav,650,1250,5400
210.22FQY_r2.wav,3800,0,7900
210.23FQY_r1.wav,1700,2400,6000
210.23FQY_r2.wav,3900,1550,8700
210.24FQY_r1.wav,900,1550,5300
210.24FQY_r2.wav,5500,1100,8700
210.25FDY_r1.wav,600,500,4600
210.25FDY_r2.wav,5800,0,9850
210.26FQY_r1.wav,800,4450,7000
210.26FQY_r2.wav,8250,1350,13350
210.27FQY_r1.wav,2400,1500,5400
210.27FQY_r2.wav,9150,3900,15600
210.28FQY_r1.wav,1900,1900,5750
210.28FQY_r2.wav,5500,2950,9750
210.29FQY_r1.wav,1000,0,4400
210.29FQY_r2.wav,5350,0,8500
210.2EDY_r1.wav,1500,1300,5550
210.2EDY_r2.wav,7000,500,10500
210.30FDY_r1.wav,2550,750,4950
210.30FDY_r2.wav,4850,700,8150
210.31FDY_r1.wav,2350,650,4850
210.31FDY_r2.wav,6300,1450,9750
210.32FDY_r1.wav,850,0,3950
210.32FDY_r2.wav,6200,1100,8950
210.33FDN_r1.wav,600,1550,5100
210.33FDN_r2.wav,7350,400,11300
210.34FQN_r1.wav,2900,1350,5650
210.34FQN_r2.wav,4900,1300,8800
210.35FDN_r1.wav,2000,1100,4850
210.35FDN_r2.wav,6250,900,9050
210.36FQN_r1.wav,2600,500,4400
210.36FQN_r2.wav,4250,750,8600
210.37FDN_r1.wav,450,1450,5100
210.37FDN_r2.wav,4600,1850,9750
210.38FDN_r1.wav,1150,3050,7100
210.38FDN_r2.wav,5100,2450,10650
210.39FDN_r1.wav,2450,800,4600
210.39FDN_r2.wav,3650,1000,6800
210.3EDY_r1.wav,1850,3100,6100
210.3EDY_r2.wav,5200,1250,9600
210.40FDN_r1.wav,1400,1900,5850
210.40FDN_r2.wav,5350,700,8800
210.41FDN_r1.wav,2450,3300,7350
210.41FDN_r2.wav,5300,450,9150
210.42FDN_r1.wav,1200,600,4400
210.42FDN_r2.wav,5100,2050,9400
210.43FDN_r1.wav,650,1000,4400
210.43FDN_r2.wav,3000,600,6800
210.44FQN_r1.wav,2300,0,4150
210.44FQN_r2.wav,6000,1200,9150
210.45FQN_r1.wav,2650,600,4750
210.45FQN_r2.wav,3900,2900,10200
210.46FDN_r1.wav,2150,1200,5650
210.46FDN_r2.wav,5950,2850,11650
210.47FDN_r1.wav,2200,700,4400
210.47FDN_r2.wav,3300,1450,7700
210.48FDN_r1.wav,950,850,5100
210.48FDN_r2.wav,5500,650,8500
210.4EDN_r1.wav,2000,3450,7550
210.4EDN_r2.wav,6450,350,8700
210.5EDY_r1.wav,1900,2050,6000
210.5EDY_r2.wav,6500,650,9400
210.6EDN_r1.wav,1600,500,4300
210.6EDN_r2.wav,4250,750,7250
210.7EQN_r1.wav,1950,1700,6300
210.7EQN_r2.wav,7500,900,10750
210.8EQN_r1.wav,500,0,3700
210.8EQN_r2.wav,5700,8850,17900
210.9EQY_r1.wav,1900,2900,7100
210.9EQY_r2.wav,7600,1500,11100
212.101P101_r1.wav,950,1100,4950
212.101P101_r2.wav,6050,550,8600
212.102P102_r1.wav,1100,3700,6100
212.102P102_r2.wav,10350,850,12350
212.103P103_r1.wav,1950,1850,6100
212.103P103_r2.wav,5550,3450,12350
212.104P104_r1.wav,2600,600,4400
212.104P104_r2.wav,4500,950,7800
212.10EDN_r1.wav,4000,850,6650
212.10EDN_r2.wav,5450,4850,13000
212.11EQY_r1.wav,3150,0,5550
212.11EQY_r2.wav,8250,0,9750
212.12EQN_r1.wav,2050,0,4400
212.12EQN_r2.wav,3250,500,6900
212.13EQY_r1.wav,1600,1650,5650
212.13EQY_r2.wav,6500,0,9850
212.14EDY_r1.wav,1700,1200,5200
212.14EDY_r2.wav,5350,0,7900
212.15EQN_r1.wav,4750,600,6650
212.15EQN_r2.wav,6950,750,10650
212.16EDY_r1.wav,1700,800,4950
212.16EDY_r2.wav,5100,3250,9750
212.17FQY_r1.wav,1150,850,5300
212.17FQY_r2.wav,2900,650,6900
212.18FQY_r1.wav,1850,1500,5650
212.18FQY_r2.wav,3750,0,7350
212.19FQY_r1.wav,1000,950,4850
212.19FQY_r2.wav,5750,0,7800
212.1EQN_r1.wav,1000,2900,5750
212.1EQN_r2.wav,3100,0,6800
212.20FQY_r1.wav,950,2350,5300
212.20FQY_r2.wav,4900,0,8500
212.21FQY_r1.wav,1100,2250,6650
212.21FQY_r2.wav,9800,0,13900
212.22FQY_r1.wav,2950,600,4850
212.22FQY_r2.wav,3850,700,7550
212.23FQY_r1.wav,650,1000,5400
212.23FQY_r2.wav,2500,600,5650
212.24FQY_r1.wav,2400,1700,6000
212.24FQY_r2.wav,6150,1750,9750
212.25FDY_r1.wav,2550,800,5850
212.25FDY_r2.wav,6450,0,8350
212.26FQY_r1.wav,2450,350,4600
212.26FQY_r2.wav,5450,2400,10200
212.27FQY_r1.wav,2050,900,5300
212.27FQY_r2.wav,4600,2850,10650
212.28FQY_r1.wav,3200,0,4600
212.28FQY_r2.wav,5450,500,7800
212.29FQY_r1.wav,1600,300,5400
212.29FQY_r2.wav,6450,0,8000
212.2EDN_r1.wav,850,700,4750
212.2EDN_r2.wav,4900,400,8000
212.30FDY_r1.wav,2400,500,5550
212.30FDY_r2.wav,6300,1150,10650
212.31FDY_r1.wav,2500,850,5100
212.31FDY_r2.wav,5400,3350,10850
212.32FDY_r1.wav,3200,1150,5650
212.32FDY_r2.wav,4400,1300,8950
212.33FDN_r1.wav,950,750,4600
212.33FDN_r2.wav,6350,0,8000
212.34FQN_r1.wav,3100,1350,6550
212.34FQN_r2.wav,9550,500,12200
212.35FDN_r1.wav,550,550,4300
212.35FDN_r2.wav,7800,0,8950
212.36FQN_r1.wav,900,4350,7100
212.36FQN_r2.wav,4700,450,7900
212.37FDN_r1.wav,700,550,4300
212.37FDN_r2.wav,4200,0,6550
212.38FDN_r1.wav,3500,600,5200
212.38FDN_r2.wav,4950,550,8500
212.39FDN_r1.wav,1450,750,5200
212.39FDN_r2.wav,5750,0,8600
212.3EDN_r1.wav,1000,400,5300
212.3EDN_r2.wav,6650,0,10300
212.40FDN_r1.wav,2200,350,5100
212.40FDN_r2.wav,6650,1650,9750
212.41FDN_r1.wav,950,450,4400
212.41FDN_r2.wav,3200,0,6000
212.42FDN_r1.wav,1750,750,4950
212.42FDN_r2.wav,5050,500,8000
212.43FDN_r1.wav,950,1300,5200
212.43FDN_r2.wav,4700,0,8000
212.44FQN_r1.wav,2900,600,5750
212.44FQN_r2.wav,3700,1200,7700
212.45FQN_r1.wav,3650,600,6000
212.45FQN_r2.wav,8100,350,9850
212.46FDN_r1.wav,900,1100,5300
212.46FDN_r2.wav,5400,0,8800
212.47FDN_r1.wav,1250,500,4600
212.47FDN_r2.wav,4700,0,6650
212.48FDN_r1.wav,1000,2600,5400
212.48FDN_r2.wav,4750,0,8000
212.4EDY_r1.wav,700,1150,6000
212.4EDY_r2.wav,4200,2700,8800
212.5EDN_r1.wav,950,550,4950
212.5EDN_r2.wav,5450,0,9150
212.6EDY_r1.wav,700,2700,6200
212.6EDY_r2.wav,4850,950,9050
212.7EQY_r1.wav,600,4050,7550
212.7EQY_r2.wav,4900,2800,12200
212.8EQY_r1.wav,1100,4250,6650
212.8EQY_r2.wav,3500,0,6650
212.9EQN_r1.wav,2300,750,4850
212.9EQN_r2.wav,5300,0,7250
214.101P101_r1.wav,1650,3350,8600
214.101P101_r2.wav,11450,1900,17000
214.102P102_r1.wav,4150,3850,10050
214.102P102_r2.wav,10200,4350,17100
214.103P103_r1.wav,1100,450,6200
214.103P103_r2.wav,3300,500,7100
214.104P104_r1.wav,3450,600,5550
214.104P104_r2.wav,3250,1350,6900
214.10EDY_r1.wav,6650,500,9050
214.10EDY_r2.wav,8400,1300,11900
214.11EQN_r1.wav,4100,3450,9050
214.11EQN_r2.wav,3500,1650,8250
214.12EQY_r1.wav,2500,2500,7450
214.12EQY_r2.wav,2150,1850,9050
214.13EQN_r1.wav,750,1800,6000
214.13EQN_r2.wav,3250,2400,8800
214.14EDN_r1.wav,3650,350,5100
214.14EDN_r2.wav,4550,2050,9250
214.15EQY_r1.wav,4450,700,6550
214.15EQY_r2.wav,3850,2650,8250
214.16EDN_r1.wav,2700,700,6650
214.16EDN_r2.wav,7500,1150,11650
214.17FQY_r1.wav,1350,2550,6300
214.17FQY_r2.wav,1350,7150,11300
214.18FQY_r1.wav,1600,1700,7800
214.18FQY_r2.wav,1750,3100,9400
214.19FQY_r1.wav,1300,550,5550
214.19FQY_r2.wav,2400,1800,7450
214.1EQY_r1.wav,3100,800,6450
214.1EQY_r2.wav,3950,2350,8950
214.20FQY_r1.wav,800,0,5750
214.20FQY_r2.wav,1650,1800,7250
214.21FQY_r1.wav,3800,2300,8500
214.21FQY_r2.wav,7850,4150,14250
214.22FQY_r1.wav,1000,800,6450
214.22FQY_r2.wav,1200,800,5850
214.23FQY_r1.wav,1050,650,6000
214.23FQY_r2.wav,1650,2950,8150
214.24FQY_r1.wav,1800,0,6100
214.24FQY_r2.wav,4400,2550,8800
214.25FDY_r1.wav,3350,950,7250
214.25FDY_r2.wav,3700,2500,12800
214.26FQY_r1.wav,4200,0,6650
214.26FQY_r2.wav,1500,3300,9150
214.27FQY_r1.wav,2250,1550,7100
214.27FQY_r2.wav,3700,1450,8000
214.28FQY_r1.wav,3250,750,6550
214.28FQY_r2.wav,4550,3150,10300
214.29FQY_r1.wav,2050,950,6650
214.29FQY_r2.wav,1250,2150,7700
214.2EDY_r1.wav,1950,0,5550
214.2EDY_r2.wav,1450,16950,23800
214.30FDY_r1.wav,2950,3350,8250
214.30FDY_r2.wav,6900,4400,13250
214.31FDY_r1.wav,3450,1550,7450
214.31FDY_r2.wav,11050,2500,15950
214.32FDY_r1.wav,4400,650,7100
214.32FDY_r2.wav,5150,600,7800
214.33FDN_r1.wav,750,450,5750
214.33FDN_r2.wav,1750,350,6650
214.34FQN_r1.wav,3300,1600,7450
214.34FQN_r2.wav,5200,3100,13250
214.35FDN_r1.wav,2950,950,5750
214.35FDN_r2.wav,2900,1250,7000
214.36FQN_r1.wav,3300,450,6100
214.36FQN_r2.wav,4800,2150,8500
214.37FDN_r1.wav,1450,3650,6450
214.37FDN_r2.wav,3950,1500,8700
214.38FDN_r1.wav,4000,0,5550
214.38FDN_r2.wav,1800,2200,8950
214.39FDN_r1.wav,3250,1400,6300
214.39FDN_r2.wav,11100,1650,14250
214.3EDY_r1.wav,1300,0,6300
214.3EDY_r2.wav,5600,1850,9850
214.40FDN_r1.wav,1850,800,6000
214.40FDN_r2.wav,2950,650,7700
214.41FDN_r1.wav,1000,500,5750
214.41FDN_r2.wav,3500,800,6650
214.42FDN_r1.wav,1200,3500,8000
214.42FDN_r2.wav,7100,3950,12350
214.43FDN_r1.wav,1150,1050,6300
214.43FDN_r2.wav,2850,4350,10950
214.44FQN_r1.wav,3400,750,6200
214.44FQN_r2.wav,1700,3900,8600
214.45FQN_r1.wav,3950,1150,7250
214.45FQN_r2.wav,4300,2450,8700
214.46FDN_r1.wav,1400,400,6900
214.46FDN_r2.wav,5050,3250,13150
214.47FDN_r1.wav,3450,1350,6650
214.47FDN_r2.wav,3750,1400,9050
214.48FDN_r1.wav,1600,3400,7800
214.48FDN_r2.wav,3550,1500,9950
214.4EDN_r1.wav,800,500,5850
214.4EDN_r2.wav,2850,600,7350
214.5EDY_r1.wav,3700,1600,8250
214.5EDY_r2.wav,3600,3300,10750
214.6EDN_r1.wav,2750,2950,7550
214.6EDN_r2.wav,4200,2100,9050
214.7EQN_r1.wav,1600,2050,8350
214.7EQN_r2.wav,13000,3850,19150
214.8EQN_r1.wav,1350,0,6100
214.8EQN_r2.wav,1550,3100,7250
214.9EQY_r1.wav,2750,0,6100
214.9EQY_r2.wav,2400,1000,8350
215.101P101_r1.wav,1050,600,4300
215.101P101_r2.wav,3950,1900,8950
215.102P102_r1.wav,750,850,4500
215.102P102_r2.wav,3750,3800,8800
215.103P103_r1.wav,2700,1350,6650
215.103P103_r2.wav,6600,1800,9850
215.104P104_r1.wav,2550,900,4750
215.104P104_r2.wav,3900,2350,8250
215.10EQY_r1.wav,3450,1000,6800
215.10EQY_r2.wav,3250,2650,9600
215.11EDN_r1.wav,3100,950,5750
215.11EDN_r2.wav,3600,1750,7100
215.12EDY_r1.wav,1950,1000,5300
215.12EDY_r2.wav,4950,2950,10050
215.13EDN_r1.wav,1400,800,4300
215.13EDN_r2.wav,5150,2400,10300
215.14EQN_r1.wav,900,900,4850
215.14EQN_r2.wav,5350,1150,9250
215.15EDY_r1.wav,2350,800,5200
215.15EDY_r2.wav,2250,1950,8350
215.16EQN_r1.wav,2450,1400,5550
215.16EQN_r2.wav,5200,2050,8500
215.17FDY_r1.wav,1700,1650,6000
215.17FDY_r2.wav,2550,1350,7100
215.18FDY_r1.wav,1050,1400,6100
215.18FDY_r2.wav,5800,1850,9600
215.19FDY_r1.wav,2050,750,4300
215.19FDY_r2.wav,4250,1500,8350
215.1EDY_r1.wav,1000,1400,6000
215.1EDY_r2.wav,4300,3500,10850
215.20FDY_r1.wav,1900,550,5850
215.20FDY_r2.wav,2850,3450,8600
215.21FDY_r1.wav,2100,1000,5100
215.21FDY_r2.wav,3950,1550,8250
215.22FDY_r1.wav,650,650,4600
215.22FDY_r2.wav,3650,1850,8600
215.23FDY_r1.wav,600,600,4600
215.23FDY_r2.wav,6400,2150,9850
215.24FDY_r1.wav,1150,600,4500
215.24FDY_r2.wav,6200,2400,10400
215.25FQY_r1.wav,750,750,4950
215.25FQY_r2.wav,5150,1150,9850
