Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
204.7EQY_r1.wav,990.0,739.21,6349.21,False,True,True,204,7,4620.0,1
204.3EDN_r1.wav,780.0,118.52,4648.52,False,False,False,204,3,3750.0,1
204.41FDN_r1.wav,600.0,134.88,3854.88,True,False,False,204,41,3120.0,1
204.36FQN_r1.wav,1140.0,722.46,6122.46,True,True,False,204,36,4260.0,1
204.32FDY_r1.wav,930.0,128.67,4988.67,True,False,True,204,32,3930.0,1
204.26FQY_r1.wav,540.0,1219.21,6349.21,True,True,True,204,26,4590.0,1
204.7EQY_r2.wav,1320.0,1058.0,11678.0,False,True,True,204,7,9300.0,2
204.3EDN_r2.wav,1050.0,9.9,8049.9,False,False,False,204,3,6990.0,2
204.41FDN_r2.wav,1650.0,510.17,8730.17,True,False,False,204,41,6570.0,2
204.33FDN_r2.wav,1860.0,1346.65,8276.65,True,False,False,204,33,5070.0,2
204.23FQY_r2.wav,960.0,20.02,8390.02,True,True,True,204,23,7410.0,2
204.44FQN_r1.wav,690.0,18.79,5328.79,True,True,False,204,44,4620.0,1
204.33FDN_r1.wav,630.0,18.4,4308.4,True,False,False,204,33,3660.0,1
204.23FQY_r1.wav,1080.0,9.06,6009.06,True,True,True,204,23,4920.0,1
204.44FQN_r2.wav,6330.0,740.83,10430.83,True,True,False,204,44,3360.0,2
204.14EDY_r1.wav,690.0,25.83,6235.83,False,False,True,204,14,5520.0,1
204.10EDN_r1.wav,690.0,436.1,6916.1,False,False,False,204,10,5790.0,1
204.38FDN_r1.wav,1020.0,1272.58,6462.58,True,False,False,204,38,4170.0,1
204.35FDN_r2.wav,1500.0,3833.54,8843.54,True,False,False,204,35,3510.0,2
204.42FDN_r1.wav,990.0,532.31,5782.31,True,False,False,204,42,4260.0,1
204.25FDY_r2.wav,1140.0,23.94,9863.94,True,False,True,204,25,8700.0,2
204.31FDY_r2.wav,6600.0,1518.15,12018.15,True,False,True,204,31,3900.0,2
204.4EDY_r1.wav,570.0,58.94,5668.94,False,False,True,204,4,5040.0,1
204.28FQY_r1.wav,1020.0,1029.06,6009.06,True,True,True,204,28,3960.0,1
204.14EDY_r2.wav,1890.0,1120.71,10090.71,False,False,True,204,14,7080.0,2
204.10EDN_r2.wav,2670.0,1137.88,11337.88,False,False,False,204,10,7530.0,2
204.38FDN_r2.wav,810.0,1597.19,9637.19,True,False,False,204,38,7230.0,2
204.35FDN_r1.wav,900.0,458.67,4988.67,True,False,False,204,35,3630.0,1
204.42FDN_r2.wav,1320.0,27.06,9297.06,True,False,False,204,42,7950.0,2
204.25FDY_r1.wav,720.0,515.56,5555.56,True,False,True,204,25,4320.0,1
204.31FDY_r1.wav,570.0,1075.42,5215.42,True,False,True,204,31,3570.0,1
204.4EDY_r2.wav,1350.0,28.27,12358.27,False,False,True,204,4,10980.0,2
204.28FQY_r2.wav,1470.0,1594.5,11224.5,True,True,True,204,28,8160.0,2
204.22FQY_r2.wav,360.0,413.12,7823.12,True,True,True,204,22,7050.0,2
204.45FQN_r1.wav,690.0,918.79,5328.79,True,True,False,204,45,3720.0,1
204.48FDN_r2.wav,1530.0,1760.83,10430.83,True,False,False,204,48,7140.0,2
204.13EQY_r1.wav,990.0,785.96,6575.96,False,True,True,204,13,4800.0,1
204.17FQY_r2.wav,1020.0,500.02,8390.02,True,True,True,204,17,6870.0,2
204.22FQY_r1.wav,690.0,1172.46,6122.46,True,True,True,204,22,4260.0,1
204.45FQN_r2.wav,1230.0,1790.83,10430.83,True,True,False,204,45,7410.0,2
204.48FDN_r1.wav,840.0,992.46,6122.46,True,False,False,204,48,4290.0,1
204.13EQY_r2.wav,930.0,736.92,8956.92,False,True,True,204,13,7290.0,2
204.17FQY_r1.wav,1110.0,482.46,6122.46,True,True,True,204,17,4530.0,1
204.1EQN_r1.wav,900.0,378.79,5328.79,False,True,False,204,1,4050.0,1
204.34FQN_r2.wav,2010.0,727.6,10657.6,True,True,False,204,34,7920.0,2
204.30FDY_r2.wav,2400.0,930.98,10770.98,True,False,True,204,30,7440.0,2
204.24FQY_r2.wav,1470.0,1884.35,10884.35,True,True,True,204,24,7530.0,2
204.29FQY_r1.wav,930.0,328.94,5668.94,True,True,True,204,29,4410.0,1
204.39FDN_r1.wav,960.0,965.56,5555.56,True,False,False,204,39,3630.0,1
204.8EQY_r2.wav,960.0,0.17,8730.17,False,True,True,204,8,7770.0,2
204.43FDN_r1.wav,780.0,722.04,5102.04,True,False,False,204,43,3600.0,1
204.1EQN_r2.wav,1320.0,1484.62,11564.62,False,True,False,204,1,8760.0,2
204.34FQN_r1.wav,930.0,718.94,5668.94,True,True,False,204,34,4020.0,1
204.30FDY_r1.wav,690.0,1222.31,5782.31,True,False,True,204,30,3870.0,1
