"","Speaker ID","Recording ID","X or Y","First Recording For Speaker","Break_V","Break_OBJ","Break_PP1","Strongest","Weakest","Struggle","Struggle_start","Q_intonation","Silence after reading (Y/R1)","Silence before reading (X/R2)","Q_condition","GP_condition","Reading","item","rec"
"800",212,"14EDY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","14","14EDY"
"801",212,"15EQN","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","15","15EQN"
"802",212,"16EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","16","16EDY"
"803",210,"16EDN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","16","16EDN"
"804",210,"15EQY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","15","15EQY"
"805",210,"14EDN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","14","14EDN"
"806",210,"13EQN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","13","13EQN"
"807",210,"12EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","12","12EQY"
"808",210,"11EQN","Y","16Y","NO","YES","NO","OBJ","NONE","YES","PP1","NO",NA,NA,"Q","N","1","11","11EQN"
"809",210,"10EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","10","10EDY"
"810",210,"9EQY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","9","9EQY"
"811",210,"8EQN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","8","8EQN"
"812",210,"7EQN","Y","16Y","NO","NO","YES","PP1","NONE","YES","PP1","YES",NA,NA,"Q","N","1","7","7EQN"
"813",210,"6EDN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","6","6EDN"
"814",210,"5EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","5","5EDY"
"815",210,"4EDN","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","4","4EDN"
"816",210,"3EDY","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","3","3EDY"
"817",210,"2EDY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","2","2EDY"
"818",210,"1EQY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","1","1EQY"
"819",212,"1EQN","Y","1X","NO","YES","YES","NONE","NONE","NO",NA,"YES",NA,NA,"Q","N","1","1","1EQN"
"820",212,"2EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","2","2EDN"
"821",212,"3EDN","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","3","3EDN"
"822",212,"4EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","4","4EDY"
"823",212,"5EDN","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","5","5EDN"
"824",212,"6EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","6","6EDY"
"825",212,"7EQY","Y","1X","YES","YES","YES","PP1","V","NO",NA,"NO",NA,NA,"Q","Y","1","7","7EQY"
"826",212,"8EQY","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","8","8EQY"
"827",212,"9EQN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","9","9EQN"
"828",212,"10EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","10","10EDN"
"829",212,"11EQY","Y","1X","NO","YES","YES","OBJ","PP1","YES",NA,"NO",NA,NA,"Q","Y","1","11","11EQY"
"830",212,"12EQN","X","1X","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"Q","N","2","12","12EQN"
"831",212,"13EQY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","1","13","13EQY"
"832",212,"14EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","14","14EDY"
"833",212,"15EQN","Y","1X","YES","YES","NO","OBJ","V","YES","PP1","NO",NA,NA,"Q","N","1","15","15EQN"
"834",212,"16EDY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","16","16EDY"
"835",214,"16EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","16","16EDN"
"836",214,"15EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","1","15","15EQY"
"837",214,"14EDN","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","14","14EDN"
"838",214,"13EQN","Y","16X","NO","NO","YES","PP1","NONE","YES","PP2","YES",NA,NA,"Q","N","1","13","13EQN"
"839",214,"12EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","2","12","12EQY"
"840",214,"11EQN","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"Q","N","1","11","11EQN"
"841",214,"10EDY","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","10","10EDY"
"842",214,"9EQY","Y","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"Q","Y","1","9","9EQY"
"843",214,"8EQN","X","16X","NO","YES","YES","PP1","OBJ","YES","PP2","YES",NA,NA,"Q","N","2","8","8EQN"
"844",214,"7EQN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","N","1","7","7EQN"
"845",214,"6EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","6","6EDN"
"846",214,"5EDY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","5","5EDY"
"847",214,"4EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","4","4EDN"
"848",214,"3EDY","Y","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","1","3","3EDY"
"849",214,"2EDY","X","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","2","2","2EDY"
"850",214,"1EQY","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"Q","Y","1","1","1EQY"
"851",201,"1EDN","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","1","1EDN"
"852",201,"2EQN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","2","2EQN"
"853",201,"3EQN","Y","1Y","NO","NO","YES","PP1","OBJ","YES","PP2","NO",NA,NA,"Q","N","1","3","3EQN"
"854",201,"4EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","4","4EQY"
"855",201,"5EQN","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","5","5EQN"
"856",201,"6EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","6","6EQY"
"857",201,"7EDY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","7","7EDY"
"858",201,"8EDY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","8","8EDY"
"859",201,"9EDN","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","9","9EDN"
"860",201,"10EQN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","10","10EQN"
"861",201,"11EDY","Y","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","1","11","11EDY"
"862",201,"12EDN","X","1Y","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"D","N","2","12","12EDN"
"863",201,"13EDY","Y","1Y","YES","NO","YES","PP1","V","YES","OBJ","NO",NA,NA,"D","Y","1","13","13EDY"
"864",201,"14EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","14","14EQY"
"865",201,"15EDN","Y","1Y","YES","YES","YES","PP1","V","NO",NA,"NO",NA,NA,"D","N","1","15","15EDN"
"866",201,"16EQY","X","1Y","YES","YES","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","Y","2","16","16EQY"
"867",214,"16EDN","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","16","16EDN"
"868",214,"15EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","15","15EQY"
"869",214,"14EDN","Y","16X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","14","14EDN"
"870",214,"13EQN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","13","13EQN"
"871",214,"12EQY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"Q","Y","1","12","12EQY"
"872",214,"11EQN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","11","11EQN"
"873",214,"10EDY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","10","10EDY"
"874",214,"9EQY","X","16X","NO","YES","YES","OBJ","PP1","YES","PP2","YES",NA,NA,"Q","Y","2","9","9EQY"
"875",214,"8EQN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","N","1","8","8EQN"
"876",214,"7EQN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","7","7EQN"
"877",214,"6EDN","Y","16X","NO","YES","YES","PP1","OBJ","YES","PP2","NO",NA,NA,"D","N","1","6","6EDN"
"878",214,"5EDY","X","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","2","5","5EDY"
"879",214,"4EDN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","4","4EDN"
"880",214,"3EDY","X","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","2","3","3EDY"
"881",214,"2EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","2","2EDY"
"882",214,"1EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","1","1EQY"
"883",201,"1EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","1","1EDN"
"884",201,"2EQN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","2","2EQN"
"885",201,"3EQN","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","3","3EQN"
"886",201,"4EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","4","4EQY"
"887",201,"5EQN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","5","5EQN"
"888",201,"6EQY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","6","6EQY"
"889",201,"7EDY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","7","7EDY"
"890",201,"8EDY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","8","8EDY"
"891",201,"9EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","9","9EDN"
"892",201,"10EQN","Y","1Y","YES","YES","YES","OBJ","V","NO",NA,"YES",NA,NA,"Q","N","1","10","10EQN"
"893",201,"11EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","11","11EDY"
"894",201,"12EDN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","12","12EDN"
"895",201,"13EDY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","13","13EDY"
"896",201,"14EQY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","14","14EQY"
"897",201,"15EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","15","15EDN"
"898",201,"16EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","16","16EQY"
"899",203,"16EQN","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","16","16EQN"
"900",203,"15EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","15","15EDY"
"901",203,"14EQN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","14","14EQN"
"902",203,"13EDN","Y","16X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","13","13EDN"
"903",203,"12EDY","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","12","12EDY"
"904",203,"11EDN","Y","16X","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","1","11","11EDN"
"905",203,"10EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","10","10EQY"
"906",203,"9EDY","Y","16X","NO","NO","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","9","9EDY"
"907",203,"8EDN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","8","8EDN"
"908",203,"7EDN","Y","16X","NO","NO","NO","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","1","7","7EDN"
"909",203,"6EQN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","6","6EQN"
"910",203,"5EQY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","5","5EQY"
"911",203,"4EQN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","4","4EQN"
"912",203,"3EQY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","3","3EQY"
"913",203,"2EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","2","2","2EQY"
"914",203,"1EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","1","1EDY"
"915",205,"1EDN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","1","1EDN"
"916",205,"2EQN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","2","2EQN"
"917",205,"3EQN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","3","3EQN"
"918",205,"4EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","4","4EQY"
"919",205,"5EQN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","5","5EQN"
"920",205,"6EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","6","6EQY"
"921",205,"7EDY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","7","7EDY"
"922",205,"8EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","8","8EDY"
"923",205,"9EDN","Y","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","1","9","9EDN"
"924",205,"10EQN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","10","10EQN"
"925",205,"11EDY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","11","11EDY"
"926",205,"12EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","12","12EDN"
"927",205,"13EDY","Y","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","Y","1","13","13EDY"
"928",205,"14EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","14","14EQY"
"929",205,"15EDN","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","15","15EDN"
"930",205,"16EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","16","16EQY"
"931",203,"16EQN","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","16","16EQN"
"932",203,"15EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","15","15EDY"
"933",203,"14EQN","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","14","14EQN"
"934",203,"13EDN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","13","13EDN"
"935",203,"12EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","12","12EDY"
"936",203,"11EDN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","11","11EDN"
"937",203,"10EQY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","10","10EQY"
"938",203,"9EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","9","9EDY"
"939",203,"8EDN","Y","16X","NO","NO","NO","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","1","8","8EDN"
"940",203,"7EDN","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","7","7EDN"
"941",203,"6EQN","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","6","6EQN"
"942",203,"5EQY","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","5","5EQY"
"943",203,"4EQN","Y","16X","NO","YES","YES","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","4","4EQN"
"944",203,"3EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","3","3EQY"
"945",203,"2EQY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","2","2EQY"
"946",203,"1EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","1","1EDY"
"947",207,"1EDY","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","1","1EDY"
"948",207,"2EQY","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","2","2EQY"
"949",207,"3EQY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","3","3EQY"
"950",207,"4EQN","Y","1X","NO","YES","YES","OBJ","PP1","YES","PP2","YES",NA,NA,"Q","N","1","4","4EQN"
"951",207,"5EQY","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","5","5EQY"
"952",207,"6EQN","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","6","6EQN"
"953",207,"7EDN","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","7","7EDN"
"954",207,"8EDN","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","8","8EDN"
"955",207,"9EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","9","9EDY"
"956",207,"10EQY","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","10","10EQY"
"957",207,"11EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","11","11EDN"
"958",207,"12EDY","Y","1X","NO","NO","YES","PP1","NONE","YES","PP2","NO",NA,NA,"D","Y","1","12","12EDY"
"959",207,"13EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","13","13EDN"
"960",207,"14EQN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","14","14EQN"
"961",207,"15EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","15","15EDY"
"962",207,"16EQN","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"Q","N","1","16","16EQN"
"963",209,"16EQY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","16","16EQY"
"964",209,"15EDN","X","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","15","15EDN"
"965",209,"14EQY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","14","14EQY"
"966",209,"13EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","13","13EDY"
"967",209,"12EDN","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","12","12EDN"
"968",209,"11EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","11","11EDY"
"969",209,"10EQN","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","10","10EQN"
"970",209,"9EDN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","9","9EDN"
"971",209,"8EDY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","8","8EDY"
"972",209,"7EDY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","7","7EDY"
"973",209,"6EQY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","6","6EQY"
"974",209,"5EQN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","5","5EQN"
"975",209,"4EQY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","4","4EQY"
"976",209,"3EQN","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","3","3EQN"
"977",209,"2EQN","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","2","2EQN"
"978",209,"1EDN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","1","1EDN"
"979",215,"1EDY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","1","1EDY"
"980",215,"2EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","2","2EQY"
"981",215,"3EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","3","3EQY"
"982",215,"4EQN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","4","4EQN"
"983",215,"5EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","5","5EQY"
"984",215,"6EQN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","6","6EQN"
"985",215,"7EDN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","7","7EDN"
"986",215,"8EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","8","8EDN"
"987",215,"9EDY","Y","1Y","NO","YES","YES","PP1","OBJ","YES","PP1","NO",NA,NA,"D","Y","1","9","9EDY"
"988",215,"10EQY","X","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"Q","Y","2","10","10EQY"
"989",215,"11EDN","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","11","11EDN"
"990",215,"12EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","12","12EDY"
"991",215,"13EDN","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","13","13EDN"
"992",215,"14EQN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","14","14EQN"
"993",215,"15EDY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","15","15EDY"
"994",215,"16EQN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","16","16EQN"
"995",207,"1EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","1","1EDY"
"996",207,"2EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","2","2EQY"
"997",207,"3EQY","Y","1X","NO","YES","YES","OBJ","PP1","YES","PP2","YES",NA,NA,"Q","Y","1","3","3EQY"
"998",207,"4EQN","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","4","4EQN"
"999",207,"5EQY","Y","1X","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"Q","Y","1","5","5EQY"
"1000",207,"6EQN","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","6","6EQN"
"1001",207,"7EDN","Y","1X","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"D","N","1","7","7EDN"
"1002",207,"8EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","8","8EDN"
"1003",207,"9EDY","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","9","9EDY"
"1004",207,"10EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","10","10EQY"
"1005",207,"11EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","11","11EDN"
"1006",207,"12EDY","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","12","12EDY"
"1007",207,"13EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","13","13EDN"
