Filename,isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair
3.46FQN_r2.wav,True,True,False,3,46,11084,3.46FQN
3.21FDY_r1.wav,True,False,True,3,21,3608,3.21FDY
3.4EQN_r2.wav,False,True,False,3,4,7099,3.4EQN
3.10EQY_r2.wav,False,True,True,3,10,5535,3.10EQY
3.19FDY_r2.wav,True,False,True,3,19,3491,3.19FDY
3.14EQN_r2.wav,False,True,False,3,14,5672,3.14EQN
3.13EDN_r2.wav,False,False,False,3,13,6259,3.13EDN
3.26FDY_r1.wav,True,False,True,3,26,6901,3.26FDY
3.36FDN_r1.wav,True,False,False,3,36,7119,3.36FDN
3.32FQY_r1.wav,True,True,True,3,32,3681,3.32FQY
3.41FQN_r2.wav,True,True,False,3,41,5739,3.41FQN
3.20FDY_r1.wav,True,False,True,3,20,6522,3.20FDY
3.47FQN_r2.wav,True,True,False,3,47,7212,3.47FQN
3.18FDY_r2.wav,True,False,True,3,18,5721,3.18FDY
3.8EDN_r1.wav,False,False,False,3,8,5691,3.8EDN
3.1EDY_r2.wav,False,False,True,3,1,5134,3.1EDY
12.47FDN_r1.wav,True,False,False,12,47,8149,12.47FDN
12.20FQY_r2.wav,True,True,True,12,20,9684,12.20FQY
12.15EQN_r1.wav,False,True,False,12,15,8914,12.15EQN
12.11EQY_r1.wav,False,True,True,12,11,8561,12.11EQY
12.18FQY_r1.wav,True,True,True,12,18,9000,12.18FQY
12.4EDY_r1.wav,False,False,True,12,4,7955,12.4EDY
12.41FDN_r1.wav,True,False,False,12,41,7308,12.41FDN
12.36FQN_r2.wav,True,True,False,12,36,6869,12.36FQN
12.32FDY_r2.wav,True,False,True,12,32,9588,12.32FDY
12.26FQY_r2.wav,True,True,True,12,26,11061,12.26FQY
12.21FQY_r2.wav,True,True,True,12,21,6718,12.21FQY
12.46FDN_r1.wav,True,False,False,12,46,6592,12.46FDN
12.19FQY_r1.wav,True,True,True,12,19,6548,12.19FQY
12.1EQN_r1.wav,False,True,False,12,1,8502,12.1EQN
12.12EQN_r1.wav,False,True,False,12,12,8779,12.12EQN
12.8EQY_r2.wav,False,True,True,12,8,14018,12.8EQY
12.16EDY_r1.wav,False,False,True,12,16,7495,12.16EDY
12.27FQY_r2.wav,True,True,True,12,27,6455,12.27FQY
12.37FDN_r2.wav,True,False,False,12,37,6284,12.37FDN
12.40FDN_r1.wav,True,False,False,12,40,7325,12.40FDN
12.9EQN_r2.wav,False,True,False,12,9,7842,12.9EQN
12.13EQY_r1.wav,False,True,True,12,13,8392,12.13EQY
12.17FQY_r2.wav,True,True,True,12,17,7402,12.17FQY
12.48FDN_r2.wav,True,False,False,12,48,6889,12.48FDN
12.22FQY_r2.wav,True,True,True,12,22,14795,12.22FQY
12.45FQN_r1.wav,True,True,False,12,45,9479,12.45FQN
12.39FDN_r1.wav,True,False,False,12,39,7649,12.39FDN
12.43FDN_r1.wav,True,False,False,12,43,8665,12.43FDN
12.34FQN_r2.wav,True,True,False,12,34,12518,12.34FQN
12.30FDY_r2.wav,True,False,True,12,30,8152,12.30FDY
12.24FQY_r2.wav,True,True,True,12,24,8122,12.24FQY
12.29FQY_r1.wav,True,True,True,12,29,8065,12.29FQY
12.2EDN_r1.wav,False,False,False,12,2,13218,12.2EDN
12.6EDY_r1.wav,False,False,True,12,6,6989,12.6EDY
12.5EDN_r1.wav,False,False,False,12,5,6362,12.5EDN
12.23FQY_r2.wav,True,True,True,12,23,7019,12.23FQY
12.44FQN_r1.wav,True,True,False,12,44,10599,12.44FQN
12.33FDN_r2.wav,True,False,False,12,33,9128,12.33FDN
12.31FDY_r2.wav,True,False,True,12,31,7952,12.31FDY
12.28FQY_r1.wav,True,True,True,12,28,6895,12.28FQY
12.38FDN_r1.wav,True,False,False,12,38,6738,12.38FDN
12.35FDN_r2.wav,True,False,False,12,35,7658,12.35FDN
12.42FDN_r1.wav,True,False,False,12,42,10455,12.42FDN
12.25FDY_r2.wav,True,False,True,12,25,6472,12.25FDY
12.10EDN_r1.wav,False,False,False,12,10,7975,12.10EDN
12.14EDY_r1.wav,False,False,True,12,14,6488,12.14EDY
12.3EDN_r1.wav,False,False,False,12,3,6939,12.3EDN
12.7EQY_r1.wav,False,True,True,12,7,8976,12.7EQY
2.44FQN_r2.wav,True,True,False,2,44,9009,2.44FQN
2.23FQY_r1.wav,True,True,True,2,23,4979,2.23FQY
2.4EDN_r1.wav,False,False,False,2,4,8399,2.4EDN
2.33FDN_r1.wav,True,False,False,2,33,7248,2.33FDN
2.12EQY_r2.wav,False,True,True,2,12,6275,2.12EQY
2.16EDN_r2.wav,False,False,False,2,16,4947,2.16EDN
2.31FDY_r1.wav,True,False,True,2,31,6438,2.31FDY
2.28FQY_r2.wav,True,True,True,2,28,4324,2.28FQY
2.35FDN_r1.wav,True,False,False,2,35,6127,2.35FDN
2.38FDN_r2.wav,True,False,False,2,38,6802,2.38FDN
2.25FDY_r1.wav,True,False,True,2,25,4451,2.25FDY
2.42FDN_r2.wav,True,False,False,2,42,6482,2.42FDN
2.48FDN_r1.wav,True,False,False,2,48,3511,2.48FDN
2.1EQY_r1.wav,False,True,True,2,1,6785,2.1EQY
2.45FQN_r2.wav,True,True,False,2,45,4794,2.45FQN
2.22FQY_r1.wav,True,True,True,2,22,6575,2.22FQY
2.8EQN_r2.wav,False,True,False,2,8,4794,2.8EQN
2.17FQY_r1.wav,True,True,True,2,17,5854,2.17FQY
2.11EQN_r2.wav,False,True,False,2,11,3394,2.11EQN
2.15EQY_r2.wav,False,True,True,2,15,5558,2.15EQY
2.39FDN_r2.wav,True,False,False,2,39,4217,2.39FDN
2.43FDN_r2.wav,True,False,False,2,43,3791,2.43FDN
2.30FDY_r1.wav,True,False,True,2,30,6385,2.30FDY
2.34FQN_r1.wav,True,True,False,2,34,5458,2.34FQN
2.29FQY_r2.wav,True,True,True,2,29,6669,2.29FQY
2.24FQY_r1.wav,True,True,True,2,24,5655,2.24FQY
2.14EDN_r2.wav,False,False,False,2,14,4364,2.14EDN
2.19FQY_r2.wav,True,True,True,2,19,4498,2.19FQY
2.10EDY_r2.wav,False,False,True,2,10,5854,2.10EDY
2.21FQY_r1.wav,True,True,True,2,21,5261,2.21FQY
2.2EDY_r1.wav,False,False,True,2,2,6612,2.2EDY
2.46FDN_r2.wav,True,False,False,2,46,7056,2.46FDN
2.6EDN_r1.wav,False,False,False,2,6,6989,2.6EDN
2.27FQY_r1.wav,True,True,True,2,27,8022,2.27FQY
2.9EQY_r2.wav,False,True,True,2,9,6735,2.9EQY
2.37FDN_r1.wav,True,False,False,2,37,4004,2.37FDN
2.40FDN_r2.wav,True,False,False,2,40,3151,2.40FDN
2.18FQY_r2.wav,True,True,True,2,18,6722,2.18FQY
2.47FDN_r2.wav,True,False,False,2,47,6188,2.47FDN
2.20FQY_r1.wav,True,True,True,2,20,7409,2.20FQY
2.7EQN_r1.wav,False,True,False,2,7,4397,2.7EQN
2.3EDY_r1.wav,False,False,True,2,3,6999,2.3EDY
2.41FDN_r2.wav,True,False,False,2,41,5608,2.41FDN
2.5EDY_r1.wav,False,False,True,2,5,7088,2.5EDY
2.32FDY_r1.wav,True,False,True,2,32,5708,2.32FDY
2.36FQN_r1.wav,True,True,False,2,36,5957,2.36FQN
2.26FQY_r1.wav,True,True,True,2,26,5121,2.26FQY
2.13EQN_r2.wav,False,True,False,2,13,4664,2.13EQN
13.6EQY_r2.wav,False,True,True,13,6,1689,13.6EQY
13.26FDY_r2.wav,True,False,True,13,26,13912,13.26FDY
13.32FQY_r2.wav,True,True,True,13,32,9102,13.32FQY
13.36FDN_r2.wav,True,False,False,13,36,14372,13.36FDN
13.41FQN_r1.wav,True,True,False,13,41,8356,13.41FQN
13.2EQN_r2.wav,False,True,False,13,2,6392,13.2EQN
13.18FDY_r1.wav,True,False,True,13,18,10472,13.18FDY
13.11EDY_r1.wav,False,False,True,13,11,11904,13.11EDY
13.15EDN_r1.wav,False,False,False,13,15,13285,13.15EDN
13.9EDN_r1.wav,False,False,False,13,9,8672,13.9EDN
13.20FDY_r2.wav,True,False,True,13,20,11698,13.20FDY
13.47FQN_r1.wav,True,True,False,13,47,9312,13.47FQN
13.3EQN_r2.wav,False,True,False,13,3,9156,13.3EQN
13.40FQN_r1.wav,True,True,False,13,40,13388,13.40FQN
13.7EDY_r2.wav,False,False,True,13,7,13918,13.7EDY
13.37FQN_r2.wav,True,True,False,13,37,8582,13.37FQN
13.27FDY_r2.wav,True,False,True,13,27,9256,13.27FDY
13.16EQY_r1.wav,False,True,True,13,16,12398,13.16EQY
13.12EDN_r1.wav,False,False,False,13,12,7775,13.12EDN
13.19FDY_r1.wav,True,False,True,13,19,8085,13.19FDY
13.46FQN_r1.wav,True,True,False,13,46,22662,13.46FQN
13.5EQN_r2.wav,False,True,False,13,5,8362,13.5EQN
13.21FDY_r2.wav,True,False,True,13,21,9679,13.21FDY
13.24FDY_r2.wav,True,False,True,13,24,7906,13.24FDY
13.29FDY_r1.wav,True,False,True,13,29,9376,13.29FDY
13.4EQY_r2.wav,False,True,True,13,4,9056,13.4EQY
13.30FQY_r2.wav,True,True,True,13,30,14160,13.30FQY
13.34FDN_r2.wav,True,False,False,13,34,12832,13.34FDN
13.43FQN_r1.wav,True,True,False,13,43,9539,13.43FQN
13.39FQN_r1.wav,True,True,False,13,39,14238,13.39FQN
13.22FDY_r2.wav,True,False,True,13,22,11788,13.22FDY
13.45FDN_r1.wav,True,False,False,13,45,23009,13.45FDN
13.48FQN_r2.wav,True,True,False,13,48,17551,13.48FQN
13.17FDY_r2.wav,True,False,True,13,17,12731,13.17FDY
13.13EDY_r1.wav,False,False,True,13,13,10861,13.13EDY
13.14EQY_r1.wav,False,True,True,13,14,9566,13.14EQY
13.10EQN_r1.wav,False,True,False,13,10,11332,13.10EQN
13.42FQN_r1.wav,True,True,False,13,42,10112,13.42FQN
13.8EDY_r1.wav,False,False,True,13,8,7915,13.8EDY
13.25FQY_r2.wav,True,True,True,13,25,14091,13.25FQY
13.38FQN_r1.wav,True,True,False,13,38,8602,13.38FQN
13.35FQN_r2.wav,True,True,False,13,35,9265,13.35FQN
13.28FDY_r1.wav,True,False,True,13,28,8052,13.28FDY
13.1EDN_r2.wav,False,False,False,13,1,14585,13.1EDN
13.31FQY_r2.wav,True,True,True,13,31,12732,13.31FQY
13.33FQN_r2.wav,True,True,False,13,33,6649,13.33FQN
13.23FDY_r2.wav,True,False,True,13,23,6912,13.23FDY
13.44FDN_r1.wav,True,False,False,13,44,10229,13.44FDN
5.33FQN_r1.wav,True,True,False,5,33,6088,5.33FQN
5.8EDY_r1.wav,False,False,True,5,8,9089,5.8EDY
5.23FDY_r1.wav,True,False,True,5,23,10733,5.23FDY
5.44FDN_r2.wav,True,False,False,5,44,10536,5.44FDN
5.14EQY_r2.wav,False,True,True,5,14,11422,5.14EQY
5.42FQN_r2.wav,True,True,False,5,42,19613,5.42FQN
5.38FQN_r2.wav,True,True,False,5,38,9912,5.38FQN
5.35FQN_r1.wav,True,True,False,5,35,8783,5.35FQN
5.31FQY_r1.wav,True,True,True,5,31,9633,5.31FQY
5.22FDY_r1.wav,True,False,True,5,22,6735,5.22FDY
5.4EQY_r2.wav,False,True,True,5,4,12982,5.4EQY
5.17FDY_r1.wav,True,False,True,5,17,11449,5.17FDY
5.13EDY_r2.wav,False,False,True,5,13,10679,5.13EDY
5.29FDY_r2.wav,True,False,True,5,29,7205,5.29FDY
5.46FQN_r2.wav,True,True,False,5,46,8256,5.46FQN
5.3EQN_r2.wav,False,True,False,5,3,9086,5.3EQN
5.40FQN_r2.wav,True,True,False,5,40,8015,5.40FQN
5.27FDY_r1.wav,True,False,True,5,27,10356,5.27FDY
5.12EDN_r2.wav,False,False,False,5,12,12832,5.12EDN
5.2EQN_r2.wav,False,True,False,5,2,9729,5.2EQN
5.20FDY_r1.wav,True,False,True,5,20,9255,5.20FDY
5.26FDY_r1.wav,True,False,True,5,26,8810,5.26FDY
5.32FQY_r1.wav,True,True,True,5,32,11248,5.32FQY
5.41FQN_r2.wav,True,True,False,5,41,7786,5.41FQN
5.9EDN_r1.wav,False,False,False,5,9,12491,5.9EDN
14.41FDN_r1.wav,True,False,False,14,41,13062,14.41FDN
14.3EDY_r1.wav,False,False,True,14,3,10226,14.3EDY
14.7EQN_r1.wav,False,True,False,14,7,9013,14.7EQN
14.36FQN_r2.wav,True,True,False,14,36,6024,14.36FQN
14.32FDY_r2.wav,True,False,True,14,32,4678,14.32FDY
14.26FQY_r2.wav,True,True,True,14,26,8002,14.26FQY
14.13EQN_r1.wav,False,True,False,14,13,13228,14.13EQN
14.18FQY_r1.wav,True,True,True,14,18,10214,14.18FQY
14.47FDN_r1.wav,True,False,False,14,47,8102,14.47FDN
14.5EDY_r1.wav,False,False,True,14,5,8306,14.5EDY
14.20FQY_r2.wav,True,True,True,14,20,8535,14.20FQY
14.27FQY_r2.wav,True,True,True,14,27,11538,14.27FQY
14.6EDN_r1.wav,False,False,False,14,6,8602,14.6EDN
14.37FDN_r2.wav,True,False,False,14,37,11004,14.37FDN
14.40FDN_r1.wav,True,False,False,14,40,6189,14.40FDN
14.2EDY_r1.wav,False,False,True,14,2,8656,14.2EDY
14.14EDN_r1.wav,False,False,False,14,14,5807,14.14EDN
14.19FQY_r1.wav,True,True,True,14,19,7852,14.19FQY
14.10EDY_r1.wav,False,False,True,14,10,8728,14.10EDY
14.21FQY_r2.wav,True,True,True,14,21,9019,14.21FQY
14.9EQY_r2.wav,False,True,True,14,9,14812,14.9EQY
14.46FDN_r1.wav,True,False,False,14,46,11075,14.46FDN
14.11EQN_r1.wav,False,True,False,14,11,7195,14.11EQN
14.15EQY_r1.wav,False,True,True,14,15,10268,14.15EQY
14.39FDN_r1.wav,True,False,False,14,39,5354,14.39FDN
14.8EQN_r2.wav,False,True,False,14,8,6105,14.8EQN
14.43FDN_r1.wav,True,False,False,14,43,6479,14.43FDN
14.34FQN_r2.wav,True,True,False,14,34,7609,14.34FQN
14.30FDY_r2.wav,True,False,True,14,30,7486,14.30FDY
14.29FQY_r1.wav,True,True,True,14,29,6492,14.29FQY
14.1EQY_r1.wav,False,True,True,14,1,11568,14.1EQY
14.24FQY_r2.wav,True,True,True,14,24,10444,14.24FQY
14.48FDN_r2.wav,True,False,False,14,48,7176,14.48FDN
14.45FQN_r1.wav,True,True,False,14,45,11085,14.45FQN
14.22FQY_r2.wav,True,True,True,14,22,13453,14.22FQY
14.17FQY_r2.wav,True,True,True,14,17,7932,14.17FQY
14.31FDY_r2.wav,True,False,True,14,31,7876,14.31FDY
14.28FQY_r1.wav,True,True,True,14,28,7255,14.28FQY
14.4EDN_r1.wav,False,False,False,14,4,7599,14.4EDN
14.35FDN_r2.wav,True,False,False,14,35,5428,14.35FDN
14.38FDN_r1.wav,True,False,False,14,38,10314,14.38FDN
14.25FDY_r2.wav,True,False,True,14,25,9668,14.25FDY
14.42FDN_r1.wav,True,False,False,14,42,7835,14.42FDN
14.44FQN_r1.wav,True,True,False,14,44,5658,14.44FQN
14.23FQY_r2.wav,True,True,True,14,23,6172,14.23FQY
14.33FDN_r2.wav,True,False,False,14,33,12492,14.33FDN
14.16EDN_r1.wav,False,False,False,14,16,6712,14.16EDN
14.12EQY_r1.wav,False,True,True,14,12,10808,14.12EQY
22.13EQN_r2.wav,False,True,False,22,13,8058,22.13EQN
22.41FDN_r2.wav,True,False,False,22,41,4421,22.41FDN
22.1EQY_r1.wav,False,True,True,22,1,11578,22.1EQY
22.26FQY_r1.wav,True,True,True,22,26,5454,22.26FQY
22.8EQN_r2.wav,False,True,False,22,8,4894,22.8EQN
22.32FDY_r1.wav,True,False,True,22,32,5578,22.32FDY
22.36FQN_r1.wav,True,True,False,22,36,3061,22.36FQN
22.47FDN_r2.wav,True,False,False,22,47,2198,22.47FDN
22.20FQY_r1.wav,True,True,True,22,20,6415,22.20FQY
22.18FQY_r2.wav,True,True,True,22,18,8369,22.18FQY
22.27FQY_r1.wav,True,True,True,22,27,4218,22.27FQY
22.40FDN_r2.wav,True,False,False,22,40,3484,22.40FDN
22.4EDN_r1.wav,False,False,False,22,4,3238,22.4EDN
22.37FDN_r1.wav,True,False,False,22,37,7114,22.37FDN
22.21FQY_r1.wav,True,True,True,22,21,4851,22.21FQY
22.46FDN_r2.wav,True,False,False,22,46,6582,22.46FDN
22.19FQY_r2.wav,True,True,True,22,19,4381,22.19FQY
22.14EDN_r2.wav,False,False,False,22,14,4817,22.14EDN
22.10EDY_r2.wav,False,False,True,22,10,6469,22.10EDY
22.43FDN_r2.wav,True,False,False,22,43,6641,22.43FDN
22.39FDN_r2.wav,True,False,False,22,39,5161,22.39FDN
22.29FQY_r2.wav,True,True,True,22,29,2956,22.29FQY
22.7EQN_r1.wav,False,True,False,22,7,2981,22.7EQN
22.24FQY_r1.wav,True,True,True,22,24,5905,22.24FQY
22.3EDY_r1.wav,False,False,True,22,3,4215,22.3EDY
22.30FDY_r1.wav,True,False,True,22,30,3358,22.30FDY
22.34FQN_r1.wav,True,True,False,22,34,3344,22.34FQN
22.11EQN_r2.wav,False,True,False,22,11,3731,22.11EQN
22.15EQY_r2.wav,False,True,True,22,15,5788,22.15EQY
22.17FQY_r1.wav,True,True,True,22,17,7405,22.17FQY
22.48FDN_r1.wav,True,False,False,22,48,5919,22.48FDN
22.45FQN_r2.wav,True,True,False,22,45,8619,22.45FQN
22.5EDY_r1.wav,False,False,True,22,5,4154,22.5EDY
22.22FQY_r1.wav,True,True,True,22,22,6832,22.22FQY
22.28FQY_r2.wav,True,True,True,22,28,2994,22.28FQY
22.2EDY_r1.wav,False,False,True,22,2,2927,22.2EDY
22.31FDY_r1.wav,True,False,True,22,31,5111,22.31FDY
22.25FDY_r1.wav,True,False,True,22,25,5788,22.25FDY
22.6EDN_r1.wav,False,False,False,22,6,4901,22.6EDN
22.42FDN_r2.wav,True,False,False,22,42,7832,22.42FDN
22.35FDN_r1.wav,True,False,False,22,35,6312,22.35FDN
22.38FDN_r2.wav,True,False,False,22,38,5121,22.38FDN
22.12EQY_r2.wav,False,True,True,22,12,8669,22.12EQY
22.16EDN_r2.wav,False,False,False,22,16,7518,22.16EDN
22.44FQN_r2.wav,True,True,False,22,44,7022,22.44FQN
22.23FQY_r1.wav,True,True,True,22,23,308,22.23FQY
22.33FDN_r1.wav,True,False,False,22,33,2884,22.33FDN
22.9EQY_r2.wav,False,True,True,22,9,6165,22.9EQY
