Participant,r1delbyp,r1DelCat,Item,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller,Condition_Q,Condition_GP,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
206,1207.5,NORMAL,15,15,she,had,wanted to,set,on,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4615.38,206.15EQY,3690,4350,8049.88,3630,5215.38,265.38,2,+Q +GP,+Q,+GP,4615.38,3.664207463782108
206,1207.5,NORMAL,9,9,she,had,intended to,stick,in,onto,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,6502.38,206.9EQY,3480,6480,9977.38,4140,5782.38,22.38,2,+Q +GP,+Q,+GP,6379.56,3.8047907263447303
206,1207.5,NORMAL,12,12,he,had,planned to,stick,on,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4155.25,206.12EQY,3660,4140,7823.12,3660,4875.25,15.25,2,+Q +GP,+Q,+GP,4155.25,3.618597158169288
206,1207.5,NORMAL,3,3,he,had,wanted to,cram,under,into,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,1318.88,206.3EDY,6810,1080,8276.62,3870,5668.88,238.88,2,-Q +GP,-Q,+GP,1318.88,3.1202052824996276
206,1207.5,NORMAL,1,1,he,had,intended to,cram,in,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4668.75,206.1EQY,3990,4650,8843.5,4110,5328.75,18.75,2,+Q +GP,+Q,+GP,4668.75,3.669200619159474
206,1207.5,NORMAL,5,5,he,had,intended to,put,on,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,5258.62,206.5EDY,3390,5160,9070.25,3450,4988.62,98.62,2,-Q +GP,-Q,+GP,5258.62,3.7208717888271914
206,1207.5,NORMAL,2,2,she,had,decided to,cram,in,into,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,2541.88,206.2EDY,3720,2400,6122.5,3540,4761.88,141.88,2,-Q +GP,-Q,+GP,2541.88,3.4051550440276
206,1207.5,NORMAL,11,11,she,had,wanted to,stick,in,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,FALSE,1395.25,206.11EQN,7800,1380,9183.62,3810,4875.25,15.25,2,+Q -GP,+Q,-GP,1395.25,3.144652031188698
207,916.875,FAST,11,11,she,had,wanted to,stick,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,4962.62,207.11EDN,5760,3450,9297,4290,6462.62,1512.62,2,-Q -GP,-Q,-GP,4962.62,3.6957110214755
207,916.875,FAST,14,14,he,had,decided to,set,on,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6585.75,207.14EQN,3480,5280,9864,3420,5895.75,1305.75,2,+Q -GP,+Q,-GP,6585.75,3.8186052405451543
207,916.875,FAST,2,2,she,had,decided to,cram,in,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,5322.62,207.2EQY,4380,4350,9750.62,3930,6462.62,972.62,2,+Q +GP,+Q,+GP,5322.62,3.7261254615148403
207,916.875,FAST,3,3,he,had,wanted to,cram,under,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,7026.38,207.3EQY,4200,5250,10771,4770,7596.38,1776.38,2,+Q +GP,+Q,+GP,7026.38,3.846731633563098
207,916.875,FAST,4,4,she,had,planned to,cram,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,7232.5,207.4EQN,4800,6300,11111.12,4320,6122.5,932.5,2,+Q -GP,+Q,-GP,7232.5,3.8592884423200204
207,916.875,FAST,6,6,she,had,decided to,put,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6462.62,207.6EQN,5130,5400,10544.25,4200,6462.62,1062.62,2,+Q -GP,+Q,-GP,6462.62,3.810408620296038
207,916.875,FAST,1,1,he,had,intended to,cram,in,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,6082.75,207.1EDY,4110,4500,10204.12,4410,6802.75,1582.75,2,-Q +GP,-Q,+GP,6082.75,3.784099967399694
207,916.875,FAST,8,8,she,had,planned to,put,in,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,5582.5,207.8EDN,7140,4590,13038.5,4050,6122.5,992.5,2,-Q -GP,-Q,-GP,5582.5,3.7468287317434754
207,916.875,FAST,10,10,he,had,decided to,stick,in,into,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,4322.5,207.10EQY,6000,3180,9183.62,4170,6122.5,1142.5,2,+Q +GP,+Q,+GP,4322.5,3.63573500194596
207,916.875,FAST,16,16,he,had,planned to,set,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,FALSE,6522.12,207.16EQN,5130,5730,10884.38,3720,5442.12,792.12,2,+Q -GP,+Q,-GP,6522.12,3.8143887850952667
207,916.875,FAST,12,12,he,had,planned to,stick,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,3778.88,207.12EDY,7050,3600,10657.62,4830,5668.88,178.88,2,-Q +GP,-Q,+GP,3778.88,3.577363100923288
207,916.875,FAST,5,5,he,had,intended to,put,on,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,TRUE,TRUE,4125.75,207.5EQY,4740,3720,8503.38,4890,5895.75,405.75,2,+Q +GP,+Q,+GP,4125.75,3.615502908341466
207,916.875,FAST,7,7,he,had,wanted to,put,on,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,2829.12,207.7EDN,8940,2820,13151.88,5280,6009.12,9.12,2,-Q -GP,-Q,-GP,3541.4399999999996,3.5491798882663717
207,916.875,FAST,9,9,she,had,intended to,stick,in,onto,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,7372.38,207.9EDY,3960,6300,11678,3870,5782.38,1072.38,2,-Q +GP,-Q,+GP,7372.38,3.8676077122835895
207,916.875,FAST,15,15,she,had,wanted to,set,on,into,of,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,TRUE,8479.25,207.15EDY,5670,8370,14059,5250,6349.25,109.25,2,-Q +GP,-Q,+GP,7649.0975,3.883610196736401
207,916.875,FAST,13,13,she,had,intended to,set,in,onto,from,207,M,3,1,1,3,Fall,TUESDAY,1500,11/20,FALSE,FALSE,FALSE,6958.88,207.13EDN,6360,5640,12018.12,3630,5668.88,1318.88,2,-Q -GP,-Q,-GP,6958.88,3.8425393475185574
208,1117.5,NORMAL,8,8,she,had,planned to,put,in,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2992.38,208.8EQY,3930,2340,6802.75,3960,5782.38,652.38,2,+Q +GP,+Q,+GP,2992.38,3.4760167434116895
208,1117.5,NORMAL,3,3,he,had,wanted to,cram,under,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2985.75,208.3EDN,3450,2100,6689.38,3900,5895.75,885.75,2,-Q -GP,-Q,-GP,2985.75,3.475053440975798
208,1117.5,NORMAL,10,10,he,had,decided to,stick,in,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,1989.12,208.10EDN,5490,1470,7596.38,4110,6009.12,519.12,2,-Q -GP,-Q,-GP,1989.12,3.2986609841127636
208,1117.5,NORMAL,16,16,he,had,planned to,set,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3132.12,208.16EDY,3990,2430,7142.88,3330,5442.12,702.12,2,-Q +GP,-Q,+GP,3132.12,3.4958383927024688
208,1117.5,NORMAL,1,1,he,had,intended to,cram,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,1662.12,208.1EQN,4980,1230,6802.75,3990,5442.12,432.12,2,+Q -GP,+Q,-GP,1907.37,3.2804349475670973
208,1117.5,NORMAL,12,12,he,had,planned to,stick,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,2455.38,208.12EQN,3690,1980,6916.12,3630,5215.38,475.38,2,+Q -GP,+Q,-GP,2455.38,3.390118714028077
208,1117.5,NORMAL,5,5,he,had,intended to,put,on,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2875.38,208.5EDN,4020,2370,6916.12,3600,5215.38,505.38,2,-Q -GP,-Q,-GP,2875.38,3.45869524763352
208,1117.5,NORMAL,15,15,she,had,wanted to,set,on,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,3028.88,208.15EQN,3780,2550,6802.75,4320,5668.88,478.88,2,+Q -GP,+Q,-GP,3028.88,3.481282067532201
208,1117.5,NORMAL,2,2,she,had,decided to,cram,in,into,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,FALSE,2598.75,208.2EDN,3510,2070,6576,3420,5328.75,528.75,2,-Q -GP,-Q,-GP,2598.75,3.4147645023395254
208,1117.5,NORMAL,14,14,he,had,decided to,set,on,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3948.75,208.14EDY,3450,3240,7936.5,3750,5328.75,708.75,2,-Q +GP,-Q,+GP,3948.75,3.5964596389132053
208,1117.5,NORMAL,11,11,she,had,wanted to,stick,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2528.62,208.11EQY,3810,2280,6802.75,3690,4988.62,248.62,2,+Q +GP,+Q,+GP,2528.62,3.4028835686473045
208,1117.5,NORMAL,9,9,she,had,intended to,stick,in,onto,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,FALSE,2785.38,208.9EQN,3420,2070,6122.5,3510,5215.38,715.38,2,+Q -GP,+Q,-GP,2785.38,3.4448844528832625
208,1117.5,NORMAL,7,7,he,had,wanted to,put,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,4649.38,208.7EQY,4530,3720,8843.5,4440,6689.38,929.38,2,+Q +GP,+Q,+GP,4123.9075,3.6153089154160116
208,1117.5,NORMAL,6,6,she,had,decided to,put,on,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3255.75,208.6EDY,3720,2310,6916.12,3930,5895.75,945.75,2,-Q +GP,-Q,+GP,3255.75,3.5126510492304
208,1117.5,NORMAL,13,13,she,had,intended to,set,in,onto,from,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,TRUE,TRUE,2885.5,208.13EQY,4080,2490,6916.12,4350,5555.5,395.5,2,+Q +GP,+Q,+GP,2885.5,3.4602210786446816
208,1117.5,NORMAL,4,4,she,had,planned to,cram,in,into,of,208,F,1,1,1,3,Fall,TUESDAY,1600,11/20,FALSE,FALSE,TRUE,3462.62,208.4EDY,3930,2160,7369.62,3900,6462.62,1302.62,2,-Q +GP,-Q,+GP,3462.62,3.539404833172799
209,1051.875,NORMAL,13,13,she,had,intended to,set,in,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,3625.38,209.13EDY,3540,2670,6689.38,3390,5215.38,955.38,3,-Q +GP,-Q,+GP,3625.38,3.5593535345632277
209,1051.875,NORMAL,5,5,he,had,intended to,put,on,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,791.75,209.5EQN,4920,780,6462.62,3150,4421.75,11.75,3,+Q -GP,+Q,-GP,791.75,2.8985880720439496
209,1051.875,NORMAL,16,16,he,had,planned to,set,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,928.5,209.16EQY,4950,840,6009.12,3240,4648.5,88.5,3,+Q +GP,+Q,+GP,928.5,2.967781908075799
209,1051.875,NORMAL,10,10,he,had,decided to,stick,in,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,4032.12,209.10EQN,4140,3630,7823.12,4050,5442.12,402.12,3,+Q -GP,+Q,-GP,4032.12,3.605533448676139
209,1051.875,NORMAL,9,9,she,had,intended to,stick,in,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,1959.12,209.9EDN,5310,1800,7936.5,5040,6009.12,159.12,3,-Q -GP,-Q,-GP,1959.12,3.2920610382110262
209,1051.875,NORMAL,4,4,she,had,planned to,cram,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,3815.5,209.4EQY,3930,2850,7369.62,3720,5555.5,965.5,3,+Q +GP,+Q,+GP,3815.5,3.58155145789047
209,1051.875,NORMAL,6,6,she,had,decided to,put,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,2908.88,209.6EQY,5640,1440,8163.25,3360,5668.88,1468.88,3,+Q +GP,+Q,+GP,2908.88,3.4637258056703075
209,1051.875,NORMAL,3,3,he,had,wanted to,cram,under,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,3769.25,209.3EQN,3600,3570,8276.62,4890,6349.25,199.25,3,+Q -GP,+Q,-GP,3769.25,3.5762549435041975
209,1051.875,NORMAL,7,7,he,had,wanted to,put,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,5592.12,209.7EDY,3120,4860,8390,3510,5442.12,732.12,3,-Q +GP,-Q,+GP,4562.0925,3.6591640866908075
209,1051.875,NORMAL,11,11,she,had,wanted to,stick,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,3441.88,209.11EDY,3600,3210,7823.12,3570,4761.88,231.88,3,-Q +GP,-Q,+GP,3441.88,3.536795724723003
209,1051.875,NORMAL,14,14,he,had,decided to,set,on,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,TRUE,4218.75,209.14EQY,3750,3420,8503.38,3420,5328.75,798.75,3,+Q +GP,+Q,+GP,4218.75,3.6251837901751003
209,1051.875,NORMAL,8,8,she,had,planned to,put,in,onto,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,TRUE,1842.62,209.8EDY,5340,1560,6916.12,3960,6462.62,282.62,3,-Q +GP,-Q,+GP,1842.62,3.2654357807323344
209,1051.875,NORMAL,12,12,he,had,planned to,stick,on,onto,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,3125.12,209.12EDN,3510,2490,6009.12,3270,4535.12,635.12,3,-Q -GP,-Q,-GP,3125.12,3.4948666982680106
209,1051.875,NORMAL,1,1,he,had,intended to,cram,in,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,2682.12,209.1EDN,5250,2100,7369.62,3900,5442.12,582.12,3,-Q -GP,-Q,-GP,2682.12,3.4284782046013267
209,1051.875,NORMAL,15,15,she,had,wanted to,set,on,into,of,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,FALSE,FALSE,738.38,209.15EDN,4620,600,5442.12,3360,4308.38,138.38,3,-Q -GP,-Q,-GP,778.4075,2.89120701173219
209,1051.875,NORMAL,2,2,she,had,decided to,cram,in,into,from,209,F,3,2,1,4,Fall,WEDNESDAY,1200,11/21,FALSE,TRUE,FALSE,1661.75,209.2EQN,5190,1650,7936.5,3690,4421.75,11.75,3,+Q -GP,+Q,-GP,1661.75,3.2205656874461783
210,928.125,FAST,1,1,he,had,intended to,cram,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,3835.38,210.1EQY,4110,3450,8276.62,3930,5215.38,385.38,3,+Q +GP,+Q,+GP,3835.38,3.5838083992438983
210,928.125,FAST,9,9,she,had,intended to,stick,in,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,8672.88,210.9EQY,4680,6090,11111.12,3630,7142.88,2582.88,3,+Q +GP,+Q,+GP,8132.879999999999,3.9102443643667524
210,928.125,FAST,16,16,he,had,planned to,set,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,6331.62,210.16EDN,3300,5910,9750.62,3060,4081.62,421.62,3,-Q -GP,-Q,-GP,6331.62,3.8015148422523333
210,928.125,FAST,14,14,he,had,decided to,set,on,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,6685.38,210.14EDN,3390,5940,10544.25,2910,5215.38,745.38,3,-Q -GP,-Q,-GP,6685.38,3.825126097792886
210,928.125,FAST,2,2,she,had,decided to,cram,in,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,7055.5,210.2EDY,4260,6090,10544.25,3810,5555.5,965.5,3,-Q +GP,-Q,+GP,7055.5,3.848527796197598
210,928.125,FAST,3,3,he,had,wanted to,cram,under,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,5192.5,210.3EDY,4950,4590,9637.25,4200,6122.5,602.5,3,-Q +GP,-Q,+GP,5192.5,3.7153765052071366
210,928.125,FAST,13,13,she,had,intended to,set,in,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,5075.12,210.13EQN,3570,4830,9410.38,3030,4535.12,245.12,3,+Q -GP,+Q,-GP,5075.12,3.7054463154959296
210,928.125,FAST,6,6,she,had,decided to,put,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,1818.38,210.6EDN,5220,1680,7256.25,3240,4308.38,138.38,3,-Q -GP,-Q,-GP,1941.095,3.2880467909093065
210,928.125,FAST,10,10,he,had,decided to,stick,in,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,5325.25,210.10EDY,3660,5130,9750.62,3990,4875.25,195.25,3,-Q +GP,-Q,+GP,5325.25,3.7263400010444614
210,928.125,FAST,4,4,she,had,planned to,cram,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,7926.38,210.4EDN,3930,4800,8730.12,3480,7596.38,3126.38,3,-Q -GP,-Q,-GP,7926.38,3.8990748890866325
210,928.125,FAST,11,11,she,had,wanted to,stick,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,7952.88,210.11EQN,3600,5490,9864,3720,7142.88,2462.88,3,+Q -GP,+Q,-GP,7952.88,3.90052442948771
210,928.125,FAST,5,5,he,had,intended to,put,on,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,6849.12,210.5EDY,3930,5370,9410.38,3660,6009.12,1479.12,3,-Q +GP,-Q,+GP,6849.12,3.8356347753325846
210,928.125,FAST,15,15,she,had,wanted to,set,on,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,5902.38,210.15EQY,4140,4620,8956.88,3600,5782.38,1282.38,3,+Q +GP,+Q,+GP,5902.38,3.7710271662941617
210,928.125,FAST,12,12,he,had,planned to,stick,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,1982,210.12EQY,8250,1140,9523.75,3480,5102,842,3,+Q +GP,+Q,+GP,1982,3.2971036501492565
210,928.125,FAST,7,7,he,had,wanted to,put,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,7729.25,210.7EQN,3870,6360,10771,4140,6349.25,1369.25,3,+Q -GP,+Q,-GP,7729.25,3.8881373546345066
210,928.125,FAST,8,8,she,had,planned to,put,in,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,5901.5,210.8EQN,6420,5880,17913.88,3180,3741.5,21.5,3,+Q -GP,+Q,-GP,5901.5,3.7709624114601947
212,969.375,NORMAL,6,6,she,had,decided to,put,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,6205.88,212.6EDY,3540,4920,9070.25,4050,6235.88,1285.88,3,-Q +GP,-Q,+GP,6205.88,3.7928033735939914
212,969.375,NORMAL,12,12,he,had,planned to,stick,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,3371.75,212.12EQN,3360,3360,6916.12,3540,4421.75,11.75,3,+Q -GP,+Q,-GP,3371.75,3.52785536617646
212,969.375,NORMAL,4,4,she,had,planned to,cram,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,4989.12,212.4EDY,4140,4170,8843.5,4290,6009.12,819.12,3,-Q +GP,-Q,+GP,4989.12,3.698023949862428
212,969.375,NORMAL,14,14,he,had,decided to,set,on,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,5785.38,212.14EDY,2970,4950,7936.5,3570,5215.38,835.38,3,-Q +GP,-Q,+GP,5785.38,3.762331889905422
212,969.375,NORMAL,11,11,she,had,wanted to,stick,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,6455.5,212.11EQY,3330,6420,9750.62,4230,5555.5,35.5,3,+Q +GP,+Q,+GP,6455.5,3.809929885460897
212,969.375,NORMAL,3,3,he,had,wanted to,cram,under,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,2508.75,212.3EDN,7860,2430,10317.5,4080,5328.75,78.75,3,-Q -GP,-Q,-GP,2508.75,3.399457385495542
212,969.375,NORMAL,5,5,he,had,intended to,put,on,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,5858.62,212.5EDN,3630,5550,9183.62,3720,4988.62,308.62,3,-Q -GP,-Q,-GP,5858.62,3.767795329846545
212,969.375,NORMAL,13,13,she,had,intended to,set,in,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,7828.88,212.13EQY,3300,6540,9864,3690,5668.88,1288.88,3,+Q +GP,+Q,+GP,7828.88,3.8936996363094147
212,969.375,NORMAL,2,2,she,had,decided to,cram,in,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,4551.88,212.2EDN,3540,4470,8049.88,3870,4761.88,81.88,3,-Q -GP,-Q,-GP,4551.88,3.6581908043481803
212,969.375,NORMAL,10,10,he,had,decided to,stick,in,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,5879.38,212.10EDN,4440,5460,13038.5,4860,6689.38,419.38,3,-Q -GP,-Q,-GP,5879.38,3.7693315307061397
212,969.375,NORMAL,1,1,he,had,intended to,cram,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,1642.38,212.1EQN,5490,1290,6802.75,4410,5782.38,352.38,3,+Q -GP,+Q,-GP,1642.38,3.215473647795485
212,969.375,NORMAL,8,8,she,had,planned to,put,in,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,4859.38,212.8EQY,4680,1980,6689.38,3120,6689.38,2879.38,3,+Q +GP,+Q,+GP,4859.38,3.68658086190521
212,969.375,NORMAL,16,16,he,had,planned to,set,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,3788.62,212.16EDY,4440,3300,9750.62,3570,4988.62,488.62,3,-Q +GP,-Q,+GP,3788.62,3.5784810475607607
212,969.375,NORMAL,7,7,he,had,wanted to,put,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,1116.38,212.7EQY,9120,600,12244.88,6240,7596.38,516.38,3,+Q +GP,+Q,+GP,1510.88,3.179229972342086
212,969.375,NORMAL,15,15,she,had,wanted to,set,on,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,8789.38,212.15EQN,3930,6360,10657.62,2970,6689.38,2429.38,3,+Q -GP,+Q,-GP,8069.004999999999,3.906819984579414
212,969.375,NORMAL,9,9,she,had,intended to,stick,in,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,4785.25,212.9EQN,2850,4380,7256.25,3540,4875.25,405.25,3,+Q -GP,+Q,-GP,4785.25,3.679904631931937
214,1498.125,SLOW,8,8,she,had,planned to,put,in,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,1532.5,214.8EQN,4320,1530,7256.25,4590,6122.5,2.5,3,+Q -GP,+Q,-GP,1532.5,3.1854004831904525
214,1498.125,SLOW,10,10,he,had,decided to,stick,in,into,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,6820.25,214.10EDY,4320,6660,11904.75,4650,9070.25,160.25,3,-Q +GP,-Q,+GP,6820.25,3.8338002942503997
214,1498.125,SLOW,9,9,she,had,intended to,stick,in,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,1682.5,214.9EQY,6000,1680,8390,4980,6122.5,2.5,3,+Q +GP,+Q,+GP,1682.5,3.2259550728960145
214,1498.125,SLOW,16,16,he,had,planned to,set,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,6569.38,214.16EDN,4980,6180,11678,5130,6689.38,389.38,3,-Q -GP,-Q,-GP,6569.38,3.8175243839761412
214,1498.125,SLOW,1,1,he,had,intended to,cram,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,1212.62,214.1EQY,6150,810,8956.88,4740,6462.62,402.62,3,+Q +GP,+Q,+GP,1436.536,3.157316514007356
214,1498.125,SLOW,11,11,she,had,wanted to,stick,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,3940.25,214.11EQN,4170,2460,8276.62,6120,9070.25,1480.25,3,+Q -GP,+Q,-GP,3940.25,3.5955237777078146
214,1498.125,SLOW,13,13,she,had,intended to,set,in,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,2499.12,214.13EQN,4500,2190,8843.5,4800,6009.12,309.12,3,+Q -GP,+Q,-GP,2499.12,3.3977871101026804
