Participant,Item,Filename,Leading,Trailing,Length,isFiller.x,Condition_Q.x,Condition_GP.x,Utterance length,Reading,reading,R1 Leading,r1delbyp,r1DelCat,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller.y,Condition_Q.y,Condition_GP.y,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
201,10,201.10EQN_r1.wav,810,562.38,5782.38,FALSE,TRUE,FALSE,4410,Cold,1,810,793.125,FAST,10,he,had,decided to,stick,in,into,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,FALSE,1762.38,201.10EQN,8220,1200,10090.75,4410,5782.38,562.38,3,+Q -GP,+Q,-GP,1762.38,3.246099555670785
201,11,201.11EDY_r1.wav,660,148.5,4648.5,FALSE,FALSE,TRUE,3840,Cold,1,660,793.125,FAST,11,she,had,wanted to,stick,in,into,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,TRUE,5008.5,201.11EDY,3480,4860,8956.88,3840,4648.5,148.5,3,-Q +GP,-Q,+GP,5008.5,3.699707678110052
201,12,201.12EDN_r1.wav,540,41.75,4421.75,FALSE,FALSE,FALSE,3840,Cold,1,540,793.125,FAST,12,he,had,planned to,stick,on,onto,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,FALSE,851.75,201.12EDN,5190,810,6462.62,3840,4421.75,41.75,3,-Q -GP,-Q,-GP,851.75,2.930312142239915
201,13,201.13EDY_r1.wav,570,28.5,4648.5,FALSE,FALSE,TRUE,4050,Cold,1,570,793.125,FAST,13,she,had,intended to,set,in,onto,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,TRUE,4408.5,201.13EDY,3330,4380,8503.38,4050,4648.5,28.5,3,-Q +GP,-Q,+GP,4408.5,3.644290845128294
201,14,201.14EQY_r1.wav,480,265,4195,FALSE,TRUE,TRUE,3450,Cold,1,480,793.125,FAST,14,he,had,decided to,set,on,onto,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,TRUE,5395,201.14EQY,3960,5130,9750.62,3450,4195,265,3,+Q +GP,+Q,+GP,5395,3.7319914490189294
201,15,201.15EDN_r1.wav,630,208.5,4648.5,FALSE,FALSE,FALSE,3810,Cold,1,630,793.125,FAST,15,she,had,wanted to,set,on,into,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,FALSE,1858.5,201.15EDN,5580,1650,7369.62,3810,4648.5,208.5,3,-Q -GP,-Q,-GP,1858.5,3.2691625654317447
201,16,201.16EQY_r1.wav,750,65.12,4535.12,FALSE,TRUE,TRUE,3720,Cold,1,750,793.125,FAST,16,he,had,planned to,set,on,onto,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,TRUE,755.12,201.16EQY,6480,690,7936.5,3720,4535.12,65.12,3,+Q +GP,+Q,+GP,755.12,2.878015973081706
201,2,201.2EQN_r1.wav,930,11.75,4421.75,FALSE,TRUE,FALSE,3480,Cold,1,930,793.125,FAST,2,she,had,decided to,cram,in,into,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,FALSE,4421.75,201.2EQN,3450,4410,8503.38,3480,4421.75,11.75,3,+Q -GP,+Q,-GP,4421.75,3.6455941844910615
201,3,201.3EQN_r1.wav,690,178.5,4648.5,FALSE,TRUE,FALSE,3780,Cold,1,690,793.125,FAST,3,he,had,wanted to,cram,under,into,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,FALSE,3268.5,201.3EQN,3930,3090,7029.5,3780,4648.5,178.5,3,+Q -GP,+Q,-GP,3268.5,3.5143484893019368
201,4,201.4EQY_r1.wav,780,285.25,4875.25,FALSE,TRUE,TRUE,3810,Cold,1,780,793.125,FAST,4,she,had,planned to,cram,in,into,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,TRUE,1185.25,201.4EQY,5940,900,7029.5,3810,4875.25,285.25,3,+Q +GP,+Q,+GP,1185.25,3.0738099639909944
201,5,201.5EQN_r1.wav,780,231.88,4761.88,FALSE,TRUE,FALSE,3750,Cold,1,780,793.125,FAST,5,he,had,intended to,put,on,into,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,FALSE,681.88,201.5EQN,8070,450,8730.12,3750,4761.88,231.88,3,+Q -GP,+Q,-GP,736.8100000000001,2.8673555114821525
201,6,201.6EQY_r1.wav,750,201.88,4761.88,FALSE,TRUE,TRUE,3810,Cold,1,750,793.125,FAST,6,she,had,decided to,put,on,onto,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,TRUE,TRUE,1491.88,201.6EQY,7200,1290,8503.38,3810,4761.88,201.88,3,+Q +GP,+Q,+GP,1491.88,3.1737338918807976
201,7,201.7EDY_r1.wav,1440,336,6576,FALSE,FALSE,TRUE,4800,Cold,1,1440,793.125,FAST,7,he,had,wanted to,put,on,onto,from,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,TRUE,5796,201.7EDY,3360,5460,9637.25,4800,6576,336,3,-Q +GP,-Q,+GP,5495.25,3.7399874549307057
201,8,201.8EDY_r1.wav,900,495.25,4875.25,FALSE,FALSE,TRUE,3480,Cold,1,900,793.125,FAST,8,she,had,planned to,put,in,onto,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,TRUE,1785.25,201.8EDY,7470,1290,9183.62,3480,4875.25,495.25,3,-Q +GP,-Q,+GP,1785.25,3.2516990417468064
201,9,201.9EDN_r1.wav,990,58.5,4648.5,FALSE,FALSE,FALSE,3600,Cold,1,990,793.125,FAST,9,she,had,intended to,stick,in,onto,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,FALSE,778.5,201.9EDN,5880,720,7029.5,3600,4648.5,58.5,3,-Q -GP,-Q,-GP,778.5,2.891258616904139
203,1,203.1EDY_r1.wav,630,14.5,2834.5,FALSE,FALSE,TRUE,2190,Cold,1,630,776.25,FAST,1,he,had,intended to,cram,in,into,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,TRUE,1604.5,203.1EDY,3060,1590,4988.62,2190,2834.5,14.5,3,-Q +GP,-Q,+GP,1604.5,3.205339721431523
203,10,203.10EQY_r1.wav,690,4.75,3514.75,FALSE,TRUE,TRUE,2820,Cold,1,690,776.25,FAST,10,he,had,decided to,stick,in,into,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,TRUE,2884.75,203.10EQY,3210,2880,6576,2820,3514.75,4.75,3,+Q +GP,+Q,+GP,2884.75,3.4601081820238204
203,11,203.11EDN_r1.wav,540,445,4195,FALSE,FALSE,FALSE,3210,Cold,1,540,776.25,FAST,11,she,had,wanted to,stick,in,into,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,FALSE,1915,203.11EDN,3420,1470,6462.62,3210,4195,445,3,-Q -GP,-Q,-GP,1915,3.2821687783046416
203,12,203.12EDY_r1.wav,810,24.62,3174.62,FALSE,FALSE,TRUE,2340,Cold,1,810,776.25,FAST,12,he,had,planned to,stick,on,onto,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,TRUE,924.62,203.12EDY,4050,900,5442.12,2340,3174.62,24.62,3,-Q +GP,-Q,+GP,924.62,2.965963283213784
203,13,203.13EDN_r1.wav,1350,475,4195,FALSE,FALSE,FALSE,2370,Cold,1,1350,776.25,FAST,13,she,had,intended to,set,in,onto,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,FALSE,1225,203.13EDN,4110,750,4875.25,2370,4195,475,3,-Q -GP,-Q,-GP,1225,3.0881360887005513
203,14,203.14EQN_r1.wav,630,191.38,3401.38,FALSE,TRUE,FALSE,2580,Cold,1,630,776.25,FAST,14,he,had,decided to,set,on,onto,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,FALSE,2621.38,203.14EQN,3000,2430,5555.5,2580,3401.38,191.38,3,+Q -GP,+Q,-GP,2621.38,3.4185299816260675
203,15,203.15EDY_r1.wav,600,371.38,3401.38,FALSE,FALSE,TRUE,2430,Cold,1,600,776.25,FAST,15,she,had,wanted to,set,on,into,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,TRUE,1871.38,203.15EDY,3000,1500,4648.5,2430,3401.38,371.38,3,-Q +GP,-Q,+GP,1871.38,3.272161983730051
203,16,203.16EQN_r1.wav,420,4.75,3514.75,FALSE,TRUE,FALSE,3090,Cold,1,420,776.25,FAST,16,he,had,planned to,set,on,onto,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,FALSE,1684.75,203.16EQN,2610,1680,4308.38,3090,3514.75,4.75,3,+Q -GP,+Q,-GP,1684.75,3.22653546504374
203,2,203.2EQY_r1.wav,720,1.62,4081.62,FALSE,TRUE,TRUE,3360,Cold,1,720,776.25,FAST,2,she,had,decided to,cram,in,into,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,TRUE,2161.62,203.2EQY,3720,2160,5895.75,3360,4081.62,1.62,3,+Q +GP,+Q,+GP,2161.62,3.334779349928074
203,3,203.3EQY_r1.wav,1110,21.5,3741.5,FALSE,TRUE,TRUE,2610,Cold,1,1110,776.25,FAST,3,he,had,wanted to,cram,under,into,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,TRUE,3651.5,203.3EQY,4680,3630,8616.75,2610,3741.5,21.5,3,+Q +GP,+Q,+GP,3076.4375,3.4880480965146257
203,4,203.4EQN_r1.wav,930,21.5,3741.5,FALSE,TRUE,FALSE,2790,Cold,1,930,776.25,FAST,4,she,had,planned to,cram,in,into,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,FALSE,1671.5,203.4EQN,3360,1650,6235.88,2790,3741.5,21.5,3,+Q -GP,+Q,-GP,1671.5,3.2231063809285874
203,5,203.5EQY_r1.wav,1290,21.5,3741.5,FALSE,TRUE,TRUE,2430,Cold,1,1290,776.25,FAST,5,he,had,intended to,put,on,into,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,TRUE,1191.5,203.5EQY,3780,1170,5102,2430,3741.5,21.5,3,+Q +GP,+Q,+GP,1191.5,3.076094046682475
203,6,203.6EQN_r1.wav,630,101.38,3401.38,FALSE,TRUE,FALSE,2670,Cold,1,630,776.25,FAST,6,she,had,decided to,put,on,onto,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,TRUE,FALSE,1661.38,203.6EQN,3210,1560,4988.62,2670,3401.38,101.38,3,+Q -GP,+Q,-GP,1661.38,3.220468978043315
203,7,203.7EDN_r1.wav,660,7.88,2947.88,FALSE,FALSE,FALSE,2280,Cold,1,660,776.25,FAST,7,he,had,wanted to,put,on,onto,from,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,FALSE,697.88,203.7EDN,4620,690,5328.75,2280,2947.88,7.88,3,-Q -GP,-Q,-GP,867.9350000000001,2.9384872019065114
203,8,203.8EDN_r1.wav,660,18,3288,FALSE,FALSE,FALSE,2610,Cold,1,660,776.25,FAST,8,she,had,planned to,put,in,onto,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,FALSE,1968,203.8EDN,4260,1950,6235.88,2610,3288,18,3,-Q -GP,-Q,-GP,1968,3.2940250940953226
203,9,203.9EDY_r1.wav,750,195.25,4875.25,FALSE,FALSE,TRUE,3930,Cold,1,750,776.25,FAST,9,she,had,intended to,stick,in,onto,of,203,F,1,3,0,3,Fall,WEDNESDAY,1400,11/14,FALSE,FALSE,TRUE,1605.25,203.9EDY,4020,1410,5442.12,3930,4875.25,195.25,3,-Q +GP,-Q,+GP,1605.25,3.2055426785885324
204,1,204.1EQN_r1.wav,870,378.75,5328.75,FALSE,TRUE,FALSE,4080,Cold,1,870,778,FAST,1,he,had,intended to,cram,in,into,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,FALSE,1698.75,204.1EQN,8760,1320,11564.62,4080,5328.75,378.75,3,+Q -GP,+Q,-GP,1698.75,3.2301294697405507
204,10,204.10EDN_r1.wav,660,436.12,6916.12,FALSE,FALSE,FALSE,5820,Cold,1,660,778,FAST,10,he,had,decided to,stick,in,into,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,FALSE,3256.12,204.10EDN,7350,2820,11337.88,5820,6916.12,436.12,3,-Q -GP,-Q,-GP,3256.12,3.5127004018613577
204,12,204.12EQN_r1.wav,810,765.75,5895.75,FALSE,TRUE,FALSE,4320,Cold,1,810,778,FAST,12,he,had,planned to,stick,on,onto,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,FALSE,2445.75,204.12EQN,9390,1680,11337.88,4320,5895.75,765.75,3,+Q -GP,+Q,-GP,2445.75,3.388412062197657
204,13,204.13EQY_r1.wav,960,846,6576,FALSE,TRUE,TRUE,4770,Cold,1,960,778,FAST,13,she,had,intended to,set,in,onto,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,TRUE,1746,204.13EQY,7290,900,8956.88,4770,6576,846,3,+Q +GP,+Q,+GP,1746,3.2420442393695508
204,14,204.14EDY_r1.wav,690,115.88,6235.88,FALSE,FALSE,TRUE,5430,Cold,1,690,778,FAST,14,he,had,decided to,set,on,onto,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,TRUE,1975.88,204.14EDY,8220,1860,10090.75,5430,6235.88,115.88,3,-Q +GP,-Q,+GP,1975.88,3.295760565291922
204,15,204.15EQN_r1.wav,870,152,5102,FALSE,TRUE,FALSE,4080,Cold,1,870,778,FAST,15,she,had,wanted to,set,on,into,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,FALSE,5282,204.15EQN,5640,5130,10771,4080,5102,152,3,+Q -GP,+Q,-GP,5282,3.722798396870905
204,16,204.16EDY_r1.wav,570,441.88,4761.88,FALSE,FALSE,TRUE,3750,Cold,1,570,778,FAST,16,he,had,planned to,set,on,onto,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,TRUE,1701.88,204.16EDY,7560,1260,9183.62,3750,4761.88,441.88,3,-Q +GP,-Q,+GP,1701.88,3.230928934611602
204,2,204.2EDN_r1.wav,660,505.38,5215.38,FALSE,FALSE,FALSE,4050,Cold,1,660,778,FAST,2,she,had,decided to,cram,in,into,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,FALSE,2215.38,204.2EDN,6960,1710,9297,4050,5215.38,505.38,3,-Q -GP,-Q,-GP,2215.38,3.345448230671281
204,3,204.3EDN_r1.wav,750,118.5,4648.5,FALSE,FALSE,FALSE,3780,Cold,1,750,778,FAST,3,he,had,wanted to,cram,under,into,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,FALSE,1138.5,204.3EDN,7020,1020,8049.88,3780,4648.5,118.5,3,-Q -GP,-Q,-GP,1224.1875,3.087847940668201
204,4,204.4EDY_r1.wav,570,328.88,5668.88,FALSE,FALSE,TRUE,4770,Cold,1,570,778,FAST,4,she,had,planned to,cram,in,into,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,TRUE,6838.88,204.4EDY,4800,6510,12358.25,4770,5668.88,328.88,3,-Q +GP,-Q,+GP,6838.88,3.8349849833506564
204,5,204.5EDN_r1.wav,630,1068.75,5328.75,FALSE,FALSE,FALSE,3630,Cold,1,630,778,FAST,5,he,had,intended to,put,on,into,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,FALSE,6048.75,204.5EDN,4920,4980,10771,3630,5328.75,1068.75,3,-Q -GP,-Q,-GP,6048.75,3.7816656351166804
204,6,204.6EDY_r1.wav,660,648.75,5328.75,FALSE,FALSE,TRUE,4020,Cold,1,660,778,FAST,6,she,had,decided to,put,on,onto,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,FALSE,TRUE,2178.75,204.6EDY,2490,1530,11111.12,4020,5328.75,648.75,3,-Q +GP,-Q,+GP,2178.75,3.3382074001180495
204,7,204.7EQY_r1.wav,960,739.25,6349.25,FALSE,TRUE,TRUE,4650,Cold,1,960,778,FAST,7,he,had,wanted to,put,on,onto,from,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,TRUE,2029.25,204.7EQY,9330,1290,11678,4650,6349.25,739.25,3,+Q +GP,+Q,+GP,2029.25,3.307335554639143
204,8,204.8EQY_r1.wav,1050,292.75,6802.75,FALSE,TRUE,TRUE,5460,Cold,1,1050,778,FAST,8,she,had,planned to,put,in,onto,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,TRUE,1252.75,204.8EQY,7770,960,8730.12,5460,6802.75,292.75,3,+Q +GP,+Q,+GP,1252.75,3.0978644114145144
204,9,204.9EQN_r1.wav,960,512,5102,FALSE,TRUE,FALSE,3630,Cold,1,960,778,FAST,9,she,had,intended to,stick,in,onto,of,204,F,4,1,1,3,Fall,WEDNESDAY,1700,11/14,FALSE,TRUE,FALSE,1742,204.9EQN,8460,1230,10997.75,3630,5102,512,3,+Q -GP,+Q,-GP,1742,3.241048150671644
205,1,205.1EDN_r1.wav,810,632,5102,FALSE,FALSE,FALSE,3660,Cold,1,810,682.5,FAST,1,he,had,intended to,cram,in,into,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,FALSE,5762,205.1EDN,3570,5130,9183.62,3660,5102,632,2,-Q -GP,-Q,-GP,5762,3.7605732539443943
205,10,205.10EQN_r1.wav,750,938.62,4988.62,FALSE,TRUE,FALSE,3300,Cold,1,750,682.5,FAST,10,he,had,decided to,stick,in,into,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,FALSE,6788.62,205.10EQN,3840,5850,10657.62,3300,4988.62,938.62,2,+Q -GP,+Q,-GP,6788.62,3.831781499273603
205,11,205.11EDY_r1.wav,510,1168.5,4648.5,FALSE,FALSE,TRUE,2970,Cold,1,510,682.5,FAST,11,she,had,wanted to,stick,in,into,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,TRUE,7858.5,205.11EDY,4170,6690,11111.12,2970,4648.5,1168.5,2,-Q +GP,-Q,+GP,7858.5,3.8953396575036274
205,12,205.12EDN_r1.wav,540,1248.75,5328.75,FALSE,FALSE,FALSE,3540,Cold,1,540,682.5,FAST,12,he,had,planned to,stick,on,onto,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,FALSE,8628.75,205.12EDN,3510,7380,11678,3540,5328.75,1248.75,2,-Q -GP,-Q,-GP,8628.75,3.935947886396362
205,13,205.13EDY_r1.wav,1530,762.12,5442.12,FALSE,FALSE,TRUE,3150,Cold,1,1530,682.5,FAST,13,she,had,intended to,set,in,onto,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,TRUE,9492.12,205.13EDY,4440,8730,14059,3150,5442.12,762.12,2,-Q +GP,-Q,+GP,9492.12,3.977363219959166
205,14,205.14EQY_r1.wav,540,1315.38,5215.38,FALSE,TRUE,TRUE,3360,Cold,1,540,682.5,FAST,14,he,had,decided to,set,on,onto,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,TRUE,11275.38,205.14EQY,4470,9960,15532.88,3360,5215.38,1315.38,2,+Q +GP,+Q,+GP,11275.38,4.052131187279237
205,15,205.15EDN_r1.wav,630,905.12,4535.12,FALSE,FALSE,FALSE,3000,Cold,1,630,682.5,FAST,15,she,had,wanted to,set,on,into,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,FALSE,1655.12,205.15EDN,4200,750,15986.38,3000,4535.12,905.12,2,-Q -GP,-Q,-GP,4735.28,3.6753456641966626
205,16,205.16EQY_r1.wav,600,1668.75,5328.75,FALSE,TRUE,TRUE,3060,Cold,1,600,682.5,FAST,16,he,had,planned to,set,on,onto,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,TRUE,7368.75,205.16EQY,3270,5700,9864,3060,5328.75,1668.75,2,+Q +GP,+Q,+GP,7368.75,3.867393822439164
205,2,205.2EQN_r1.wav,540,845.12,4535.12,FALSE,TRUE,FALSE,3150,Cold,1,540,682.5,FAST,2,she,had,decided to,cram,in,into,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,FALSE,8045.12,205.2EQN,3690,7200,11678,3150,4535.12,845.12,2,+Q -GP,+Q,-GP,8045.12,3.905532526365335
205,3,205.3EQN_r1.wav,480,1368.75,5328.75,FALSE,TRUE,FALSE,3480,Cold,1,480,682.5,FAST,3,he,had,wanted to,cram,under,into,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,FALSE,7818.75,205.3EQN,3420,6450,11111.12,3480,5328.75,1368.75,2,+Q -GP,+Q,-GP,7818.75,3.893137327037495
205,4,205.4EQY_r1.wav,660,1182.12,5442.12,FALSE,TRUE,TRUE,3600,Cold,1,660,682.5,FAST,4,she,had,planned to,cram,in,into,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,TRUE,15012.12,205.4EQY,4050,13830,18707.5,3600,5442.12,1182.12,2,+Q +GP,+Q,+GP,15012.12,4.176442027305762
205,5,205.5EQN_r1.wav,600,1298.62,4988.62,FALSE,TRUE,FALSE,3090,Cold,1,600,682.5,FAST,5,he,had,intended to,put,on,into,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,FALSE,7148.62,205.5EQN,3060,5850,9750.62,3090,4988.62,1298.62,2,+Q -GP,+Q,-GP,7148.62,3.8542222118389042
205,6,205.6EQY_r1.wav,630,1135.38,5215.38,FALSE,TRUE,TRUE,3450,Cold,1,630,682.5,FAST,6,she,had,decided to,put,on,onto,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,TRUE,TRUE,11725.38,205.6EQY,3840,10590,15079.38,3450,5215.38,1135.38,2,+Q +GP,+Q,+GP,11725.38,4.0691269263746594
205,7,205.7EDY_r1.wav,930,1245.75,5895.75,FALSE,FALSE,TRUE,3720,Cold,1,930,682.5,FAST,7,he,had,wanted to,put,on,onto,from,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,TRUE,18255.75,205.7EDY,3510,17010,21542,3720,5895.75,1245.75,2,-Q +GP,-Q,+GP,15823.0275,4.199289582875294
205,8,205.8EDY_r1.wav,480,2075.5,5555.5,FALSE,FALSE,TRUE,3000,Cold,1,480,682.5,FAST,8,she,had,planned to,put,in,onto,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,TRUE,12095.5,205.8EDY,4290,10020,15192.75,3000,5555.5,2075.5,2,-Q +GP,-Q,+GP,12095.5,4.082623825798577
205,9,205.9EDN_r1.wav,690,1052,5102,FALSE,FALSE,FALSE,3360,Cold,1,690,682.5,FAST,9,she,had,intended to,stick,in,onto,of,205,F,2,1,1,3,Fall,TUESDAY,1300,11/20,FALSE,FALSE,FALSE,9782,205.9EDN,3210,8730,12698.38,3360,5102,1052,2,-Q -GP,-Q,-GP,9782,3.9904276584852636
206,1,206.1EQY_r1.wav,1200,18.75,5328.75,FALSE,TRUE,TRUE,4110,Cold,1,1200,1207.5,NORMAL,1,he,had,intended to,cram,in,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4668.75,206.1EQY,3990,4650,8843.5,4110,5328.75,18.75,2,+Q +GP,+Q,+GP,4668.75,3.669200619159474
206,10,206.10EDY_r1.wav,1290,552.12,5442.12,FALSE,FALSE,TRUE,3600,Cold,1,1290,1207.5,NORMAL,10,he,had,decided to,stick,in,into,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,5712.12,206.10EDY,3810,5160,9183.62,3600,5442.12,552.12,2,-Q +GP,-Q,+GP,5712.12,3.756797322505934
206,11,206.11EQN_r1.wav,1050,15.25,4875.25,FALSE,TRUE,FALSE,3810,Cold,1,1050,1207.5,NORMAL,11,she,had,wanted to,stick,in,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,FALSE,1395.25,206.11EQN,7800,1380,9183.62,3810,4875.25,15.25,2,+Q -GP,+Q,-GP,1395.25,3.144652031188698
206,12,206.12EQY_r1.wav,1200,15.25,4875.25,FALSE,TRUE,TRUE,3660,Cold,1,1200,1207.5,NORMAL,12,he,had,planned to,stick,on,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4155.25,206.12EQY,3660,4140,7823.12,3660,4875.25,15.25,2,+Q +GP,+Q,+GP,4155.25,3.618597158169288
206,13,206.13EQN_r1.wav,1110,105.25,4875.25,FALSE,TRUE,FALSE,3660,Cold,1,1110,1207.5,NORMAL,13,she,had,intended to,set,in,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,FALSE,1125.25,206.13EQN,7050,1020,9070.25,3660,4875.25,105.25,2,+Q -GP,+Q,-GP,1270.4725,3.1039652689711907
206,14,206.14EDN_r1.wav,870,1.62,4081.62,FALSE,FALSE,FALSE,3210,Cold,1,870,1207.5,NORMAL,14,he,had,decided to,set,on,onto,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,FALSE,3091.62,206.14EDN,3120,3090,6235.88,3210,4081.62,1.62,2,-Q -GP,-Q,-GP,3091.62,3.49018610812954
206,15,206.15EQY_r1.wav,1320,265.38,5215.38,FALSE,TRUE,TRUE,3630,Cold,1,1320,1207.5,NORMAL,15,she,had,wanted to,set,on,into,of,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,TRUE,TRUE,4615.38,206.15EQY,3690,4350,8049.88,3630,5215.38,265.38,2,+Q +GP,+Q,+GP,4615.38,3.664207463782108
206,16,206.16EDN_r1.wav,1020,298.5,4648.5,FALSE,FALSE,FALSE,3330,Cold,1,1020,1207.5,NORMAL,16,he,had,planned to,set,on,onto,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,FALSE,5458.5,206.16EDN,3330,5160,8503.38,3330,4648.5,298.5,2,-Q -GP,-Q,-GP,5458.5,3.7370733146419166
206,2,206.2EDY_r1.wav,1080,141.88,4761.88,FALSE,FALSE,TRUE,3540,Cold,1,1080,1207.5,NORMAL,2,she,had,decided to,cram,in,into,from,206,F,3,1,1,4,Fall,TUESDAY,1400,11/20,FALSE,FALSE,TRUE,2541.88,206.2EDY,3720,2400,6122.5,3540,4761.88,141.88,2,-Q +GP,-Q,+GP,2541.88,3.4051550440276
